Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler;Drift;Jitter
15500;6836306.228;819317.9165;-739031.6187;0;0;0;2.304719918;0.39357435;1194723.296;1535292.864;8068018.453;-0.001135997;0;0;0;0;6.37295013;0;2.304719918;0.39357435;-2.587809156;-3.070639805;0.553594533;5.412190845;-32156.3729;6119.154304;0;0;86415.5;2163;0;0;15494.87881;;-32158.22833;-42.3414;0.688
15600;6836191.563;819858.9131;-739492.1264;0;0;0;2.304701439;0.393257921;1195335.247;1535904.819;8071234.302;-0.001135997;0;0;0;0;6.377730265;0;2.304701439;0.393257921;-2.590602482;-3.070657269;0.553381985;5.409397518;-32160.61087;6119.960761;0;0;86415.6;2163;0;0;15594.87677;;-32162.46247;-42.2726;0.689
15700;6836076.823;820399.9015;-739952.6252;0;0;0;2.304682983;0.392941762;1195947.278;1536516.856;8074450.575;-0.001135997;0;0;0;0;6.382514058;0;2.304682983;0.392941762;-2.59339342;-3.070674709;0.553169708;5.40660658;-32164.8415;6120.765824;0;0;86415.7;2163;0;0;15694.87473;;-32166.68973;-42.2037;0.678
15800;6835962.01;820940.8817;-740413.1151;0;0;0;2.30466455;0.392625873;1196559.39;1537128.972;8077667.27;-0.001135997;0;0;0;0;6.387301512;0;2.30466455;0.392625873;-2.596181973;-3.070692127;0.552957701;5.403818027;-32169.0657;6121.569663;0;0;86415.8;2163;0;0;15794.87269;;-32170.9101;-42.1359;0.677
15900;6835847.123;821481.8538;-740873.5961;0;0;0;2.304646139;0.392310254;1197171.582;1537741.17;8080884.388;-0.001135997;0;0;0;0;6.392092633;0;2.304646139;0.392310254;-2.598968144;-3.070709521;0.552745964;5.401031856;-32173.28272;6122.372135;0;0;86415.9;2163;0;0;15894.87065;;-32175.12369;-42.0682;0.69
16000;6835732.162;822022.8178;-741334.0682;0;0;0;2.304627751;0.391994905;1197783.854;1538353.447;8084101.926;-0.001135997;0;0;0;0;6.396887423;0;2.304627751;0.391994905;-2.601751937;-3.070726891;0.552534497;5.398248063;-32177.49306;6123.173335;0;0;86416;2163;16;0;15994.86861;;-32179.33051;-41.9992;0.666
16100;6835617.128;822563.7736;-741794.5314;0;0;0;2.304609386;0.391679824;1198396.206;1538965.804;8087319.886;-0.001135997;0;0;0;0;6.401685886;0;2.304609386;0.391679824;-2.604533355;-3.070744239;0.552323298;5.395466645;-32181.69688;6123.973296;0;0;86416.1;2163;16;0;16094.86656;;-32183.53043;-41.9326;0.684
16200;6835502.019;823104.7213;-742254.9857;0;0;0;2.304591043;0.391365012;1199008.638;1539578.241;8090538.266;-0.001135997;0;0;0;0;6.406488028;0;2.304591043;0.391365012;-2.607312402;-3.070761565;0.552112368;5.392687598;-32185.89347;6124.77188;0;0;86416.2;2163;16;0;16194.86452;;-32187.72369;-41.8642;0.677
16300;6835386.837;823645.6608;-742715.4311;0;0;0;2.304572722;0.391050469;1199621.15;1540190.759;8093757.064;-0.001135997;0;0;0;0;6.411293851;0;2.304572722;0.391050469;-2.61008908;-3.070778867;0.551901707;5.38991092;-32190.08363;6125.569241;0;0;86416.3;2163;16;0;16294.86248;;-32191.91011;-41.7965;0.673
16400;6835271.581;824186.5921;-743175.8676;0;0;0;2.304554424;0.390736193;1200233.742;1540803.355;8096976.282;-0.001135997;0;0;0;0;6.41610336;0;2.304554424;0.390736193;-2.612863393;-3.070796147;0.551691314;5.387136607;-32194.26669;6126.365252;0;0;86416.4;2163;16;0;16394.86043;;-32196.08976;-41.7292;0.673
16500;6835156.251;824727.5153;-743636.2951;0;0;0;2.304536148;0.390422185;1200846.413;1541416.032;8100195.918;-0.001135997;0;0;0;0;6.420916559;0;2.304536148;0.390422185;-2.615635344;-3.070813402;0.551481188;5.384364656;-32198.44315;6127.160006;0;0;86416.5;2163;16;0;16494.85839;;-32200.26268;-41.6619;0.672
16600;6835040.847;825268.4303;-744096.7137;0;0;0;2.304517894;0.390108444;1201459.164;1542028.787;8103415.97;-0.001135997;0;0;0;0;6.425733451;0;2.304517894;0.390108444;-2.618404937;-3.070830635;0.551271329;5.381595063;-32202.61314;6127.953528;0;0;86416.6;2163;16;0;16594.85635;;-32204.42887;-41.5947;0.668
16700;6834925.37;825809.337;-744557.1234;0;0;0;2.304499663;0.38979497;1202071.994;1542641.622;8106636.44;-0.001135997;0;0;0;0;6.430554042;0;2.304499663;0.38979497;-2.621172175;-3.070847846;0.551061737;5.378827825;-32206.77597;6128.745688;0;0;86416.7;2163;16;0;16694.8543;;-32208.58834;-41.5279;0.673
16800;6834809.818;826350.2357;-745017.5241;0;0;0;2.304481454;0.389481762;1202684.903;1543254.536;8109857.325;-0.001135997;0;0;0;0;6.435378335;0;2.304481454;0.389481762;-2.623937061;-3.070865034;0.550852412;5.376062939;-32210.93244;6129.536639;0;0;86416.8;2163;16;0;16794.85226;;-32212.74113;-41.4606;0.672
16900;6834694.193;826891.1261;-745477.9159;0;0;0;2.304463267;0.389168821;1203297.891;1543867.529;8113078.626;-0.001135997;0;0;0;0;6.440206334;0;2.304463267;0.389168821;-2.626699598;-3.0708822;0.550643353;5.373300402;-32215.0819;6130.326253;0;0;86416.9;2163;16;0;16894.85021;;-32216.88719;-41.3934;0.657
17000;6834578.494;827432.0083;-745938.2987;0;0;0;2.304445103;0.388856144;1203910.958;1544480.602;8116300.342;-0.001135997;0;0;0;0;6.445038043;0;2.304445103;0.388856144;-2.62945979;-3.070899342;0.550434559;5.37054021;-32219.22477;6131.114616;0;0;86417;2163;16;0;16994.84817;;-32221.02653;-41.3277;0.672
17100;6834462.721;827972.8823;-746398.6726;0;0;0;2.30442696;0.388543734;1204524.104;1545093.752;8119522.471;-0.001135997;0;0;0;0;6.449873466;0;2.30442696;0.388543734;-2.632217641;-3.070916463;0.550226031;5.367782359;-32223.36125;6131.901762;0;0;86417.1;2163;16;0;17094.84612;;-32225.1593;-41.2605;0.669
17200;6834346.875;828513.7481;-746859.0375;0;0;0;2.304408839;0.388231588;1205137.328;1545706.982;8122745.014;-0.001135997;0;0;0;0;6.454712608;0;2.304408839;0.388231588;-2.634973152;-3.07093356;0.550017768;5.365026848;-32227.49062;6132.687554;0;0;86417.2;2163;16;0;17194.84408;;-32229.28535;-41.1936;0.655
17300;6834230.955;829054.6056;-747319.3934;0;0;0;2.304390741;0.387919707;1205750.631;1546320.29;8125967.969;-0.001135997;0;0;0;0;6.459555472;0;2.304390741;0.387919707;-2.637726328;-3.070950635;0.549809769;5.362273672;-32231.6137;6133.472151;0;0;86417.3;2163;16;0;17294.84203;;-32233.40471;-41.1281;0.663
17400;6834114.96;829595.455;-747779.7404;0;0;0;2.304372664;0.38760809;1206364.012;1546933.676;8129191.336;-0.001135997;0;0;0;0;6.464402063;0;2.304372664;0.38760809;-2.640477172;-3.070967688;0.549602034;5.359522828;-32235.72984;6134.255426;0;0;86417.4;2163;16;0;17394.83998;;-32237.51752;-41.0618;0.663
17500;6833998.892;830136.2961;-748240.0784;0;0;0;2.30435461;0.387296736;1206977.472;1547547.141;8132415.115;-0.001135997;0;0;0;0;6.469252384;0;2.30435461;0.387296736;-2.643225687;-3.070984717;0.549394564;5.356774313;-32239.83948;6135.037464;0;0;86417.5;2163;16;0;17494.83794;;-32241.6237;-40.9955;0.661
17600;6833882.751;830677.129;-748700.4074;0;0;0;2.304336577;0.386985647;1207591.01;1548160.684;8135639.304;-0.001135997;0;0;0;0;6.474106441;0;2.304336577;0.386985647;-2.645971877;-3.071001725;0.549187357;5.354028123;-32243.94276;6135.818293;0;0;86417.6;2163;16;0;17594.83589;;-32245.72325;-40.9294;0.657000001
17700;6833766.535;831217.9536;-749160.7274;0;0;0;2.304318566;0.38667482;1208204.625;1548774.305;8138863.903;-0.001135997;0;0;0;0;6.478964236;0;2.304318566;0.38667482;-2.648715743;-3.07101871;0.548980413;5.351284257;-32248.03902;6136.597785;0;0;86417.7;2163;16;0;17694.83385;;-32249.81619;-40.8637;0.652
17800;6833650.246;831758.7701;-749621.0384;0;0;0;2.304300577;0.386364256;1208818.319;1549388.003;8142088.911;-0.001135997;0;0;0;0;6.483825775;0;2.304300577;0.386364256;-2.651457291;-3.071035674;0.548773732;5.348542709;-32252.12902;6137.376087;0;0;86417.8;2163;16;0;17794.8318;;-32253.90256;-40.7985;0.667
17900;6833533.883;832299.5782;-750081.3404;0;0;0;2.304282609;0.386053954;1209432.09;1550001.78;8145314.329;-0.001135997;0;0;0;0;6.48869106;0;2.304282609;0.386053954;-2.654196523;-3.071052615;0.548567313;5.345803477;-32256.21216;6138.153082;0;0;86417.9;2163;16;0;17894.82975;;-32257.98241;-40.7318;0.641
18000;6833417.446;832840.3781;-750541.6333;0;0;0;2.304264664;0.385743915;1210045.939;1550615.634;8148540.154;-0.001135997;0;0;0;0;6.493560097;0;2.304264664;0.385743915;-2.656933442;-3.071069532;0.548361156;5.343066558;-32260.28884;6138.928848;0;0;86418;2163;16;0;17994.8277;;-32262.05559;-40.6677;0.668
18100;6833300.935;833381.1698;-751001.9173;0;0;0;2.30424674;0.385434137;1210659.866;1551229.565;8151766.386;-0.001135997;0;0;0;0;6.49843289;0;2.30424674;0.385434137;-2.659668052;-3.071086429;0.548155261;5.340331948;-32264.35925;6139.703421;0;0;86418.1;2163;16;0;18094.82566;;-32266.12236;-40.6009;0.636
18200;6833184.351;833921.9531;-751462.1923;0;0;0;2.304228837;0.38512462;1211273.87;1551843.574;8154993.025;-0.001135997;0;0;0;0;6.503309443;0;2.304228837;0.38512462;-2.662400355;-3.071103304;0.547949627;5.337599645;-32268.42269;6140.476669;0;0;86418.2;2163;16;0;18194.82361;;-32270.18245;-40.5373;0.667
18300;6833067.692;834462.7283;-751922.4582;0;0;0;2.304210957;0.384815364;1211887.951;1552457.661;8158220.07;-0.001135997;0;0;0;0;6.508189759;0;2.304210957;0.384815364;-2.665130355;-3.071120156;0.547744255;5.334869645;-32272.47994;6141.248737;0;0;86418.3;2163;16;0;18294.82156;;-32274.23618;-40.4706;0.641
18400;6832950.96;835003.4951;-752382.7151;0;0;0;2.304193097;0.384506369;1212502.109;1553071.824;8161447.521;-0.001135997;0;0;0;0;6.513073844;0;2.304193097;0.384506369;-2.667858056;-3.071136986;0.547539142;5.332141944;-32276.53037;6142.019509;0;0;86418.4;2163;16;0;18394.81951;;-32278.28324;-40.4065;0.646
18500;6832834.154;835544.2536;-752842.963;0;0;0;2.30417526;0.384197634;1213116.344;1553686.065;8164675.376;-0.001135997;0;0;0;0;6.517961701;0;2.30417526;0.384197634;-2.670583459;-3.071153794;0.54733429;5.329416541;-32280.5744;6142.789063;0;0;86418.5;2163;16;0;18494.81746;;-32282.32389;-40.3419;0.652
18600;6832717.275;836085.0039;-753303.2018;0;0;0;2.304157443;0.383889158;1213730.657;1554300.382;8167903.636;-0.001135997;0;0;0;0;6.522853335;0;2.304157443;0.383889158;-2.673335198;-3.07117058;0.547129698;5.326664802;-32284.61224;6143.557437;0;0;86418.6;2163;16;0;18594.81541;;-32286.35808;-40.2767;0.647
18700;6832600.321;836625.7459;-753763.4316;0;0;0;2.304139649;0.383580942;1214345.046;1554914.776;8171132.299;-0.001135997;0;0;0;0;6.527748749;0;2.304139649;0.383580942;-2.676161975;-3.071187344;0.546925365;5.323838025;-32288.64317;6144.324498;0;0;86418.7;2163;16;0;18694.81336;;-32290.38575;-40.212;0.64
18800;6832483.294;837166.4795;-754223.6523;0;0;0;2.304121875;0.383272986;1214959.511;1555529.247;8174361.364;-0.001135997;0;0;0;0;6.532647949;0;2.304121875;0.383272986;-2.678986376;-3.071204086;0.546721292;5.321013624;-32292.66796;6145.090391;0;0;86418.8;2163;16;0;18794.81131;;-32294.40695;-40.148;0.647
18900;6832366.193;837707.2049;-754683.8639;0;0;0;2.304104123;0.382965287;1215574.053;1556143.794;8177590.832;-0.001135997;0;0;0;0;6.537550938;0;2.304104123;0.382965287;-2.681808403;-3.071220808;0.546517477;5.318191597;-32296.68601;6145.855;0;0;86418.9;2163;16;0;18894.80926;;-32298.42175;-40.0833;0.640999999
19000;6832249.018;838247.922;-755144.0665;0;0;0;2.304086392;0.382657848;1216188.672;1556758.418;8180820.701;-0.001135997;0;0;0;0;6.54245772;0;2.304086392;0.382657848;-2.684628062;-3.071237506;0.54631392;5.315371938;-32300.69771;6146.618402;0;0;86419;2163;16;0;18994.80721;;-32302.43008;-40.0192;0.641
19100;6832131.77;838788.6307;-755604.2601;0;0;0;2.304068683;0.382350666;1216803.367;1557373.118;8184050.971;-0.001135997;0;0;0;0;6.547368301;0;2.304068683;0.382350666;-2.687445354;-3.071254183;0.546110622;5.312554646;-32304.70327;6147.380633;0;0;86419.1;2163;16;0;19094.80516;;-32306.432;-39.9551;0.647
19200;6832014.448;839329.3312;-756064.4445;0;0;0;2.304050994;0.382043742;1217418.138;1557987.894;8187281.642;-0.001135997;0;0;0;0;6.552282683;0;2.304050994;0.382043742;-2.690260283;-3.071270839;0.545907581;5.309739717;-32308.70198;6148.141563;0;0;86419.2;2163;16;0;19194.80311;;-32310.42751;-39.8904;0.625
19300;6831897.051;839870.0233;-756524.6199;0;0;0;2.304033327;0.381737075;1218032.985;1558602.746;8190512.711;-0.001135997;0;0;0;0;6.557200872;0;2.304033327;0.381737075;-2.693072852;-3.071287472;0.545704798;5.306927148;-32312.69461;6148.901336;0;0;86419.3;2163;16;0;19294.80106;;-32314.41655;-39.8279;0.651
19400;6831779.582;840410.707;-756984.7862;0;0;0;2.304015681;0.381430665;1218647.907;1559217.674;8193744.18;-0.001135997;0;0;0;0;6.562122871;0;2.304015681;0.381430665;-2.695883065;-3.071304085;0.545502272;5.304116935;-32316.68059;6149.659842;0;0;86419.4;2163;16;0;19394.79901;;-32318.39934;-39.7628;0.631
19500;6831662.038;840951.3825;-757444.9434;0;0;0;2.303998056;0.381124512;1219262.906;1559832.678;8196976.047;-0.001135997;0;0;0;0;6.567048685;0;2.303998056;0.381124512;-2.698690925;-3.071320674;0.545300002;5.301309075;-32320.66026;6150.417148;0;0;86419.5;2163;16;0;19494.79696;;-32322.37562;-39.6997;0.631
19600;6831544.42;841492.0496;-757905.0915;0;0;0;2.303980452;0.380818615;1219877.981;1560447.757;8200208.312;-0.001135997;0;0;0;0;6.571978318;0;2.303980452;0.380818615;-2.701496435;-3.071337243;0.545097988;5.298503565;-32324.63385;6151.173296;0;0;86419.6;2163;16;0;19594.79491;;-32326.34559;-39.6366;0.646
19700;6831426.729;842032.7083;-758365.2305;0;0;0;2.303962869;0.380512973;1220493.13;1561062.913;8203440.974;-0.001135997;0;0;0;0;6.576911775;0;2.303962869;0.380512973;-2.704299598;-3.071353791;0.544896231;5.295700402;-32328.60066;6151.928155;0;0;86419.7;2163;16;0;19694.79285;;-32330.30925;-39.572;0.62
19800;6831308.964;842573.3587;-758825.3603;0;0;0;2.303945307;0.380207588;1221108.356;1561678.143;8206674.032;-0.001135997;0;0;0;0;6.58184906;0;2.303945307;0.380207588;-2.707100418;-3.071370316;0.544694728;5.292899582;-32332.56143;6152.681865;0;0;86419.8;2163;16;0;19794.7908;;-32334.26645;-39.51;0.636
19900;6831191.126;843114.0008;-759285.4811;0;0;0;2.303927766;0.379902457;1221723.656;1562293.449;8209907.486;-0.001135997;0;0;0;0;6.586790177;0;2.303927766;0.379902457;-2.709898898;-3.071386822;0.544493482;5.290101102;-32336.51559;6153.434317;0;0;86419.9;2163;16;0;19894.78875;;-32338.21745;-39.4464;0.636
20000;6831073.213;843654.6345;-759745.5928;0;0;0;2.303910246;0.379597581;1222339.032;1562908.83;8213141.335;-0.001135997;0;0;0;0;6.59173513;0;2.303910246;0.379597581;-2.712695041;-3.071403303;0.54429249;5.287304959;-32340.46352;6154.185584;0;0;86420;2163;16;0;19994.7867;;-32342.16209;-39.3828;0.62
20100;6830955.227;844195.2598;-760205.6953;0;0;0;2.303892747;0.37929296;1222954.483;1563524.286;8216375.578;-0.001135997;0;0;0;0;6.596683924;0;2.303892747;0.37929296;-2.715488851;-3.071419766;0.544091752;5.284511149;-32344.40545;6154.935707;0;0;86420.1;2163;16;0;20094.78464;;-32346.10037;-39.3208;0.636
20200;6830837.167;844735.8767;-760665.7887;0;0;0;2.303875268;0.378988593;1223570.009;1564139.817;8219610.216;-0.001135997;0;0;0;0;6.601636563;0;2.303875268;0.378988593;-2.71828033;-3.071436206;0.543891268;5.28171967;-32348.34066;6155.684553;0;0;86420.2;2163;16;0;20194.78259;;-32350.03245;-39.2572;0.625000001
20300;6830719.033;845276.4853;-761125.873;0;0;0;2.303857811;0.378684479;1224185.61;1564755.423;8222845.246;-0.001135997;0;0;0;0;6.606593052;0;2.303857811;0.378684479;-2.721069482;-3.071452625;0.543691039;5.278930518;-32352.26989;6156.43226;0;0;86420.3;2163;16;0;20294.78054;;-32353.95817;-39.1947;0.625999999
20400;6830600.826;845817.0855;-761585.9481;0;0;0;2.303840374;0.378380619;1224801.285;1565371.103;8226080.67;-0.001135997;0;0;0;0;6.611553395;0;2.303840374;0.378380619;-2.72385631;-3.071469024;0.543491063;5.27614369;-32356.19256;6157.178721;0;0;86420.4;2163;16;0;20394.77848;;-32357.87764;-39.1321;0.619
20500;6830482.544;846357.6773;-762046.0141;0;0;0;2.303822958;0.378077012;1225417.035;1565986.858;8229316.485;-0.001135997;0;0;0;0;6.616517596;0;2.303822958;0.378077012;-2.726640817;-3.071485399;0.543291339;5.273359183;-32360.10906;6157.924004;0;0;86420.5;2163;16;0;20494.77643;;-32361.79085;-39.0702;0.631
20600;6830364.189;846898.2606;-762506.0709;0;0;0;2.303805562;0.377773658;1226032.859;1566602.688;8232552.691;-0.001135997;0;0;0;0;6.621485659;0;2.303805562;0.377773658;-2.729423007;-3.071501756;0.543091869;5.270576993;-32364.01958;6158.668152;0;0;86420.6;2163;16;0;20594.77438;;-32365.69787;-39.0071;0.621
20700;6830245.76;847438.8356;-762966.1185;0;0;0;2.303788187;0.377470555;1226648.758;1567218.592;8235789.288;-0.001135997;0;0;0;0;6.62645759;0;2.303788187;0.377470555;-2.732202883;-3.07151809;0.542892651;5.267797117;-32367.92346;6159.411036;0;0;86420.7;2163;16;0;20694.77232;;-32369.59858;-38.945;0.619
20800;6830127.258;847979.4022;-763426.157;0;0;0;2.303770832;0.377167705;1227264.731;1567834.57;8239026.276;-0.001135997;0;0;0;0;6.631433392;0;2.303770832;0.377167705;-2.734980447;-3.071534403;0.542693685;5.265019553;-32371.82141;6160.152791;0;0;86420.8;2163;16;0;20794.77027;;-32373.49308;-38.8831;0.621
20900;6830008.681;848519.9604;-763886.1864;0;0;0;2.303753499;0.376865107;1227880.778;1568450.623;8242263.652;-0.001135997;0;0;0;0;6.63641307;0;2.303753499;0.376865107;-2.737755704;-3.071550696;0.542494971;5.262244296;-32375.71289;6160.893315;0;0;86420.9;2163;16;0;20894.76821;;-32377.38139;-38.821;0.619
21000;6829890.031;849060.5102;-764346.2065;0;0;0;2.303736185;0.37656276;1228496.899;1569066.749;8245501.418;-0.001135997;0;0;0;0;6.641396628;0;2.303736185;0.37656276;-2.740528656;-3.071566966;0.542296507;5.259471344;-32379.59824;6161.632672;0;0;86421;2163;16;0;20994.76616;;-32381.26349;-38.7591;0.621
21100;6829771.308;849601.0515;-764806.2175;0;0;0;2.303718892;0.376260664;1229113.094;1569682.949;8248739.572;-0.001135997;0;0;0;0;6.646384071;0;2.303718892;0.376260664;-2.743299306;-3.071583217;0.542098295;5.256700694;-32383.47769;6162.370907;0;0;86421.1;2163;16;0;21094.7641;;-32385.1394;-38.697;0.609
21200;6829652.51;850141.5844;-765266.2193;0;0;0;2.30370162;0.375958818;1229729.363;1570299.223;8251978.113;-0.001135997;0;0;0;0;6.651375403;0;2.30370162;0.375958818;-2.746067658;-3.071599446;0.541900334;5.253932342;-32387.35053;6163.107884;0;0;86421.2;2163;16;0;21194.76205;;-32389.0091;-38.6361;0.621
21300;6829533.639;850682.1089;-765726.2119;0;0;0;2.303684367;0.375657223;1230345.705;1570915.571;8255217.042;-0.001135997;0;0;0;0;6.656370629;0;2.303684367;0.375657223;-2.748833715;-3.071615656;0.541702623;5.251166285;-32391.2175;6163.843745;0;0;86421.3;2163;16;0;21294.75999;;-32392.87271;-38.574;0.614
21400;6829414.694;851222.625;-766186.1953;0;0;0;2.303667136;0.375355877;1230962.121;1571531.992;8258456.357;-0.001135997;0;0;0;0;6.661369752;0;2.303667136;0.375355877;-2.75159748;-3.071631844;0.541505162;5.24840252;-32395.07806;6164.578384;0;0;86421.4;2163;16;0;21394.75793;;-32396.73011;-38.5126;0.615
21500;6829295.675;851763.1326;-766646.1695;0;0;0;2.303649924;0.375054781;1231578.61;1572148.486;8261696.057;-0.001135997;0;0;0;0;6.666372778;0;2.303649924;0.375054781;-2.754358956;-3.071648009;0.54130795;5.245641044;-32398.93256;6165.311871;0;0;86421.5;2163;16;0;21494.75588;;-32400.58137;-38.4511;0.61
21600;6829176.582;852303.6317;-767106.1345;0;0;0;2.303632733;0.374753935;1232195.173;1572765.054;8264936.143;-0.001135997;0;0;0;0;6.671379712;0;2.303632733;0.374753935;-2.757118147;-3.071664156;0.541110988;5.242881853;-32402.78119;6166.044242;0;0;86421.6;2163;16;0;21594.75382;;-32404.42648;-38.3901;0.609000001
21700;6829057.416;852844.1224;-767566.0903;0;0;0;2.303615562;0.374453337;1232811.809;1573381.695;8268176.613;-0.001135997;0;0;0;0;6.676390556;0;2.303615562;0.374453337;-2.759875055;-3.071680281;0.540914274;5.240124945;-32406.62328;6166.775368;0;0;86421.7;2163;16;0;21694.75176;;-32408.26549;-38.3292;0.61
21800;6828938.176;853384.6047;-768026.0368;0;0;0;2.303598411;0.374152987;1233428.517;1573998.409;8271417.467;-0.001135997;0;0;0;0;6.681405317;0;2.303598411;0.374152987;-2.762629684;-3.071696387;0.54071781;5.237370316;-32410.45957;6167.505389;0;0;86421.8;2163;16;0;21794.74971;;-32412.09841;-38.2682;0.609
21900;6828818.862;853925.0784;-768485.9742;0;0;0;2.30358128;0.373852886;1234045.299;1574615.196;8274658.705;-0.001135997;0;0;0;0;6.686423998;0;2.30358128;0.373852886;-2.765382036;-3.071712471;0.540521593;5.234617964;-32414.28951;6168.234201;0;0;86421.9;2163;16;0;21894.74765;;-32415.92523;-38.2073;0.61
22000;6828699.474;854465.5437;-768945.9023;0;0;0;2.303564169;0.373553033;1234662.154;1575232.056;8277900.325;-0.001135997;0;0;0;0;6.691446604;0;2.303564169;0.373553033;-2.768132116;-3.071728534;0.540325624;5.231867884;-32418.1134;6168.961863;0;0;86422;2163;16;0;21994.74559;;-32419.74596;-38.1463;0.609
22100;6828580.013;855006.0006;-769405.8212;0;0;0;2.303547079;0.373253427;1235279.081;1575848.988;8281142.327;-0.001135997;0;0;0;0;6.696473139;0;2.303547079;0.373253427;-2.770879925;-3.071744578;0.540129903;5.229120075;-32421.93153;6169.688429;0;0;86422.1;2163;16;0;22094.74353;;-32423.56059;-38.0854;0.595
22200;6828460.478;855546.4489;-769865.7308;0;0;0;2.303530008;0.372954069;1235896.081;1576465.994;8284384.711;-0.001135997;0;0;0;0;6.701503608;0;2.303530008;0.372954069;-2.773625468;-3.071760599;0.539934429;5.226374532;-32425.74317;6170.413761;0;0;86422.2;2163;16;0;22194.74148;;-32427.36913;-38.0259;0.614
22300;6828340.869;856086.8888;-770325.6312;0;0;0;2.303512958;0.372654957;1236513.153;1577083.071;8287627.476;-0.001135997;0;0;0;0;6.706538016;0;2.303512958;0.372654957;-2.776368747;-3.071776602;0.539739202;5.223631253;-32429.54904;6171.137995;0;0;86422.3;2163;16;0;22294.73942;;-32431.17172;-37.9645;0.599
22400;6828221.187;856627.3202;-770785.5223;0;0;0;2.303495927;0.372356092;1237130.298;1577700.221;8290870.621;-0.001135997;0;0;0;0;6.711576367;0;2.303495927;0.372356092;-2.779109766;-3.071792584;0.539544221;5.220890234;-32433.34865;6171.861036;0;0;86422.4;2163;16;0;22394.73736;;-32434.96817;-37.9046;0.605
22500;6828101.431;857167.743;-771245.4042;0;0;0;2.303478916;0.372057472;1237747.515;1578317.443;8294114.145;-0.001135997;0;0;0;0;6.716618665;0;2.303478916;0.372057472;-2.781848527;-3.071808544;0.539349487;5.218151473;-32437.14227;6172.582937;0;0;86422.5;2163;16;0;22494.7353;;-32438.75863;-37.8441;0.593
22600;6827981.601;857708.1574;-771705.2768;0;0;0;2.303461926;0.371759099;1238364.804;1578934.738;8297358.049;-0.001135997;0;0;0;0;6.721664916;0;2.303461926;0.371759099;-2.784585034;-3.071824485;0.539154998;5.215414966;-32440.93015;6173.303747;0;0;86422.6;2163;16;0;22594.73324;;-32442.54304;-37.7848;0.61
22700;6827861.697;858248.5633;-772165.1401;0;0;0;2.303444955;0.371460971;1238982.165;1579552.104;8300602.331;-0.001135997;0;0;0;0;6.726715123;0;2.303444955;0.371460971;-2.787319289;-3.071840405;0.538960755;5.212680711;-32444.7116;6174.023333;0;0;86422.7;2163;16;0;22694.73118;;-32446.32152;-37.7238;0.594
22800;6827741.72;858788.9606;-772624.9942;0;0;0;2.303428004;0.371163088;1239599.598;1580169.542;8303846.991;-0.001135997;0;0;0;0;6.731769292;0;2.303428004;0.371163088;-2.790051297;-3.071856306;0.538766757;5.209948703;-32448.48735;6174.741834;0;0;86422.8;2163;16;0;22794.72912;;-32450.0939;-37.6644;0.594
22900;6827621.668;859329.3495;-773084.839;0;0;0;2.303411072;0.37086545;1240217.103;1580787.052;8307092.029;-0.001135997;0;0;0;0;6.736827427;0;2.303411072;0.37086545;-2.792781059;-3.071872186;0.538573004;5.207218941;-32452.25688;6175.459153;0;0;86422.9;2163;16;0;22894.72706;;-32453.86034;-37.605;0.604
23000;6827501.543;859869.7298;-773544.6745;0;0;0;2.30339416;0.370568057;1240834.679;1581404.634;8310337.442;-0.001135997;0;0;0;0;6.741889532;0;2.30339416;0.370568057;-2.79550858;-3.071888045;0.538379495;5.20449142;-32456.02048;6176.175341;0;0;86423;2163;16;0;22994.725;;-32457.62084;-37.5446;0.589
23100;6827381.345;860410.1016;-774004.5007;0;0;0;2.303377268;0.370270907;1241452.327;1582022.287;8313583.232;-0.001135997;0;0;0;0;6.746955612;0;2.303377268;0.370270907;-2.798233861;-3.071903884;0.538186231;5.201766139;-32459.7784;6176.89045;0;0;86423.1;2163;16;0;23094.72294;;-32461.3753;-37.4857;0.598
23200;6827261.073;860950.4648;-774464.3177;0;0;0;2.303360396;0.369974002;1242070.046;1582640.012;8316829.398;-0.001135997;0;0;0;0;6.752025672;0;2.303360396;0.369974002;-2.800956907;-3.071919704;0.53799321;5.199043093;-32463.52996;6177.604349;0;0;86423.2;2163;16;0;23194.72088;;-32465.12387;-37.4259;0.595
23300;6827140.726;861490.8195;-774924.1253;0;0;0;2.303343543;0.369677339;1242687.837;1583257.808;8320075.938;-0.001135997;0;0;0;0;6.757099716;0;2.303343543;0.369677339;-2.80367772;-3.071935503;0.537800433;5.19632228;-32467.27585;6178.317168;0;0;86423.3;2163;16;0;23294.71882;;-32468.86646;-37.3664;0.582
