Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler;Drift;Jitter
15400;6903542.76;-226519.2437;0.050700738;0;0;0;-1.570796103;1.16374191;572154.2457;912720.1234;4796376.621;-0.001135997;0;0;0;0;2.681212751;0;-1.570796103;1.16374191;3.855967746;6.66E-07;1.196542171;11.85596775;13629.89386;-2593.682563;0;0;86415.4;2163;0;0;15396.95549;;13611.58313;-365.4201;-4.97
15500;6903566.001;-225810.1302;0.051036556;0;0;0;-1.570796101;1.164896623;571895.2259;912461.1025;4795015.457;-0.001135997;0;0;0;0;2.679886764;0;-1.570796101;1.164896623;3.858620768;6.68E-07;1.197594166;11.85862077;13593.37654;-2586.733547;0;0;86415.5;2163;0;0;15496.95636;;13575.04112;-365.9171;-4.965
15600;6903589.17;-225101.0144;0.051372458;0;0;0;-1.570796099;1.166052333;571636.9015;912202.777;4793657.948;-0.001135997;0;0;0;0;2.678564509;0;-1.570796099;1.166052333;3.861276084;6.70E-07;1.19864716;11.86127608;13556.80939;-2579.775051;0;0;86415.6;2163;0;0;15596.95722;;13538.44941;-366.4136;-4.962
15700;6903612.266;-224391.8962;0.051708445;0;0;0;-1.570796096;1.167209042;571379.2733;911945.1478;4792304.097;-0.001135997;0;0;0;0;2.677245991;0;-1.570796096;1.167209042;3.863933691;6.73E-07;1.199701151;11.86393369;13520.19274;-2572.807133;0;0;86415.7;2163;0;0;15696.95808;;13501.80805;-366.9098;-4.957
15800;6903635.289;-223682.7756;0.052044516;0;0;0;-1.570796094;1.168366746;571122.3425;911688.2159;4790953.911;-0.001135997;0;0;0;0;2.675931212;0;-1.570796094;1.168366746;3.866593586;6.75E-07;1.200756138;11.86659359;13483.52627;-2565.829735;0;0;86415.8;2163;0;0;15796.95894;;13465.11707;-367.4055;-4.952
15900;6903658.239;-222973.6527;0.052380672;0;0;0;-1.570796092;1.169525444;570866.1098;911431.9822;4789607.393;-0.001135997;0;0;0;0;2.674620178;0;-1.570796092;1.169525444;3.869261089;6.77E-07;1.201812119;11.86926109;13446.81038;-2558.842935;0;0;86415.9;2163;0;0;15896.95979;;13428.37652;-367.9007;-4.947
16000;6903681.116;-222264.5275;0.052716913;0;0;0;-1.57079609;1.170685136;570610.5763;911176.4476;4788264.55;-0.001135997;0;0;0;0;2.67331289;0;-1.57079609;1.170685136;3.871965419;6.80E-07;1.202869093;11.87196542;13410.04487;-2551.846691;0;0;86416;2163;16;0;15996.96064;;13391.58645;-368.3954;-4.943
16100;6903703.921;-221555.3999;0.053053238;0;0;0;-1.570796087;1.171845819;570355.7429;910921.6131;4786925.386;-0.001135997;0;0;0;0;2.672009353;0;-1.570796087;1.171845819;3.87467206;6.82E-07;1.203927059;11.87467206;13373.22976;-2544.841009;0;0;86416.1;2163;16;0;16096.96149;;13354.74691;-368.8897;-4.938
16200;6903726.653;-220846.27;0.053389648;0;0;0;-1.570796085;1.173007493;570101.6105;910667.4797;4785589.906;-0.001135997;0;0;0;0;2.670709569;0;-1.570796085;1.173007493;3.877381012;6.84E-07;1.204986016;11.87738101;13336.36541;-2537.825955;0;0;86416.2;2163;16;0;16196.96234;;13317.85794;-369.3835;-4.931
16300;6903749.312;-220137.1378;0.053726143;0;0;0;-1.570796083;1.174170155;569848.1801;910414.0483;4784258.115;-0.001135997;0;0;0;0;2.669413543;0;-1.570796083;1.174170155;3.880092269;6.87E-07;1.206045961;11.88009227;13299.45147;-2530.801466;0;0;86416.3;2163;16;0;16296.96319;;13280.91959;-369.8766;-4.93
16400;6903771.898;-219428.0033;0.054062722;0;0;0;-1.57079608;1.175333805;569595.4526;910161.3197;4782930.017;-0.001135997;0;0;0;0;2.668121278;0;-1.57079608;1.175333805;3.88280583;6.89E-07;1.207106894;11.88280583;13262.48833;-2523.767615;0;0;86416.4;2163;16;0;16396.96403;;13243.93193;-370.3696;-4.921
16500;6903794.411;-218718.8666;0.054399386;0;0;0;-1.570796078;1.176498442;569343.429;909909.295;4781605.619;-0.001135997;0;0;0;0;2.666832776;0;-1.570796078;1.176498442;3.885521689;6.92E-07;1.208168814;11.88552169;13225.47581;-2516.724366;0;0;86416.5;2163;16;0;16496.96487;;13206.89497;-370.8617;-4.918
16600;6903816.851;-218009.7275;0.054736134;0;0;0;-1.570796076;1.177664063;569092.1101;909657.9752;4780284.924;-0.001135997;0;0;0;0;2.665548042;0;-1.570796076;1.177664063;3.888239845;6.94E-07;1.209231717;11.88823985;13188.41394;-2509.671728;0;0;86416.6;2163;16;0;16596.96571;;13169.8088;-371.3535;-4.912
16700;6903839.219;-217300.5861;0.055072967;0;0;0;-1.570796073;1.178830667;568841.497;909407.361;4778967.937;-0.001135997;0;0;0;0;2.664267079;0;-1.570796073;1.178830667;3.890960294;6.97E-07;1.210295604;11.89096029;13151.30307;-2502.609763;0;0;86416.7;2163;16;0;16696.96654;;13132.67345;-371.8447;-4.908
16800;6903861.514;-216591.4425;0.055409885;0;0;0;-1.570796071;1.179998253;568591.5905;909157.4535;4777654.665;-0.001135997;0;0;0;0;2.662989891;0;-1.570796071;1.179998253;3.893683032;6.99E-07;1.211360473;11.89368303;13114.14286;-2495.53841;0;0;86416.8;2163;16;0;16796.96738;;13095.48898;-372.3355;-4.9
16900;6903883.736;-215882.2965;0.055746887;0;0;0;-1.570796069;1.181166819;568342.3916;908908.2536;4776345.111;-0.001135997;0;0;0;0;2.66171648;0;-1.570796069;1.181166819;3.896408056;7.02E-07;1.212426322;11.89640806;13076.93373;-2488.457749;0;0;86416.9;2163;16;0;16896.96821;;13058.25543;-372.8255;-4.896
17000;6903905.885;-215173.1484;0.056083974;0;0;0;-1.570796066;1.182336363;568093.9013;908659.7623;4775039.28;-0.001135997;0;0;0;0;2.660446851;0;-1.570796066;1.182336363;3.899135362;7.04E-07;1.213493149;11.89913536;13039.67548;-2481.36774;0;0;86417;2163;16;0;16996.96904;;13020.97288;-373.3151;-4.892
17100;6903927.962;-214463.9979;0.056421145;0;0;0;-1.570796064;1.183506885;567846.1204;908411.9804;4773737.177;-0.001135997;0;0;0;0;2.659181006;0;-1.570796064;1.183506885;3.901864947;7.07E-07;1.214560954;11.90186495;13002.36815;-2474.268391;0;0;86417.1;2163;16;0;17096.96986;;12983.64137;-373.8043;-4.884
17200;6903949.965;-213754.8453;0.056758401;0;0;0;-1.570796061;1.184678383;567599.0499;908164.9089;4772438.808;-0.001135997;0;0;0;0;2.657918949;0;-1.570796061;1.184678383;3.904596807;7.09E-07;1.215629735;11.90459681;12965.01206;-2467.159763;0;0;86417.2;2163;16;0;17196.97069;;12946.26094;-374.2927;-4.88
17300;6903971.896;-213045.6904;0.057095742;0;0;0;-1.570796059;1.185850855;567352.6908;907918.5488;4771144.176;-0.001135997;0;0;0;0;2.656660684;0;-1.570796059;1.185850855;3.907330939;7.12E-07;1.216699489;11.90733094;12927.60691;-2460.041799;0;0;86417.3;2163;16;0;17296.97151;;12908.83167;-374.7807;-4.872
17400;6903993.754;-212336.5332;0.057433167;0;0;0;-1.570796056;1.187024299;567107.0439;907672.9009;4769853.288;-0.001135997;0;0;0;0;2.655406214;0;-1.570796056;1.187024299;3.910094897;7.14E-07;1.217770217;11.9100949;12890.15312;-2452.914581;0;0;86417.4;2163;16;0;17396.97233;;12871.3536;-375.2679;-4.869
17500;6904015.539;-211627.3739;0.057770677;0;0;0;-1.570796054;1.188198715;566862.1102;907427.9662;4768566.147;-0.001135997;0;0;0;0;2.654155542;0;-1.570796054;1.188198715;3.912995055;7.17E-07;1.218841915;11.91299506;12852.65049;-2445.778067;0;0;86417.5;2163;16;0;17496.97315;;12833.82681;-375.7548;-4.862
17600;6904037.251;-210918.2123;0.058108271;0;0;0;-1.570796051;1.1893741;566617.8906;907183.7456;4767282.759;-0.001135997;0;0;0;0;2.652908672;0;-1.570796051;1.1893741;3.915897608;7.20E-07;1.219914583;11.91589761;12815.09904;-2438.632264;0;0;86417.6;2163;16;0;17596.97396;;12796.25133;-376.241;-4.855
17700;6904058.891;-210209.0485;0.05844595;0;0;0;-1.570796049;1.190550453;566374.386;906940.24;4766003.129;-0.001135997;0;0;0;0;2.651665607;0;-1.570796049;1.190550453;3.91880255;7.22E-07;1.220988219;11.91880255;12777.49914;-2431.477241;0;0;86417.7;2163;16;0;17696.97477;;12758.62723;-376.7265;-4.85
17800;6904080.458;-209499.8825;0.058783713;0;0;0;-1.570796046;1.191727772;566131.5974;906697.4504;4764727.261;-0.001135997;0;0;0;0;2.65042635;0;-1.570796046;1.191727772;3.921709879;7.25E-07;1.222062821;11.92170988;12739.85047;-2424.312937;0;0;86417.8;2163;16;0;17796.97558;;12720.95458;-377.2115;-4.844
17900;6904101.951;-208790.7143;0.059121561;0;0;0;-1.570796044;1.192906056;565889.5257;906455.3777;4763455.161;-0.001135997;0;0;0;0;2.649190906;0;-1.570796044;1.192906056;3.92461959;7.28E-07;1.223138388;11.92461959;12702.15344;-2417.13943;0;0;86417.9;2163;16;0;17896.97639;;12683.23343;-377.6959;-4.837
18000;6904123.372;-208081.544;0.059459494;0;0;0;-1.570796041;1.194085303;565648.1718;906214.0228;4762186.832;-0.001135997;0;0;0;0;2.647959277;0;-1.570796041;1.194085303;3.92753168;7.30E-07;1.224214918;11.92753168;12664.40787;-2409.956688;0;0;86418;2163;16;0;17996.9772;;12645.46384;-378.1796;-4.831
18100;6904144.721;-207372.3714;0.059797511;0;0;0;-1.570796038;1.195265512;565407.5366;905973.3867;4760922.281;-0.001135997;0;0;0;0;2.646731466;0;-1.570796038;1.195265512;3.930446144;7.33E-07;1.225292409;11.93044614;12626.61378;-2402.764711;0;0;86418.1;2163;16;0;18096.978;;12607.64588;-378.6627;-4.826
18200;6904165.996;-206663.1967;0.060135612;0;0;0;-1.570796036;1.19644668;565167.6211;905733.4702;4759661.511;-0.001135997;0;0;0;0;2.645507478;0;-1.570796036;1.19644668;3.933362978;7.36E-07;1.22637086;11.93336298;12588.77155;-2395.563574;0;0;86418.2;2163;16;0;18196.9788;;12569.77961;-379.1453;-4.817
18300;6904187.199;-205954.0198;0.060473799;0;0;0;-1.570796033;1.197628807;564928.4261;905494.2743;4758404.528;-0.001135997;0;0;0;0;2.644287315;0;-1.570796033;1.197628807;3.936282178;7.39E-07;1.22745027;11.93628218;12550.88085;-2388.353214;0;0;86418.3;2163;16;0;18296.9796;;12531.86508;-379.627;-4.813
18400;6904208.328;-205244.8408;0.060812069;0;0;0;-1.570796031;1.19881189;564689.9527;905255.7999;4757151.336;-0.001135997;0;0;0;0;2.643070981;0;-1.570796031;1.19881189;3.93920374;7.41E-07;1.228530636;11.93920374;12512.94211;-2381.133712;0;0;86418.4;2163;16;0;18396.98039;;12493.90238;-380.1083;-4.804
18500;6904229.385;-204535.6596;0.061150425;0;0;0;-1.570796028;1.199995928;564452.2016;905018.0479;4755901.941;-0.001135997;0;0;0;0;2.641858479;0;-1.570796028;1.199995928;3.94212766;7.44E-07;1.229611957;11.94212766;12474.95513;-2373.90503;0;0;86418.5;2163;16;0;18496.98118;;12455.89155;-380.5887;-4.8
18600;6904250.37;-203826.4763;0.061488864;0;0;0;-1.570796025;1.201180919;564215.1739;904781.0192;4754656.347;-0.001135997;0;0;0;0;2.640649813;0;-1.570796025;1.201180919;3.945053934;7.47E-07;1.23069423;11.94505393;12436.91999;-2366.667182;0;0;86418.6;2163;16;0;18596.98198;;12417.83268;-381.0687;-4.792
18700;6904271.281;-203117.2908;0.061827389;0;0;0;-1.570796022;1.202366861;563978.8704;904544.7147;4753414.559;-0.001135997;0;0;0;0;2.639444986;0;-1.570796022;1.202366861;3.947982557;7.50E-07;1.231777456;11.94798256;12398.83698;-2359.420227;0;0;86418.7;2163;16;0;18696.98276;;12379.72581;-381.5479;-4.785
18800;6904292.119;-202408.1033;0.062165997;0;0;0;-1.57079602;1.203553753;563743.292;904309.1354;4752176.581;-0.001135997;0;0;0;0;2.638244002;0;-1.57079602;1.203553753;3.950913526;7.53E-07;1.232861631;11.95091353;12360.70586;-2352.164116;0;0;86418.8;2163;16;0;18796.98355;;12341.57102;-382.0264;-4.778
18900;6904312.885;-201698.9136;0.062504691;0;0;0;-1.570796017;1.204741593;563508.4397;904074.2822;4750942.419;-0.001135997;0;0;0;0;2.637046863;0;-1.570796017;1.204741593;3.953958592;7.56E-07;1.233946754;11.95395859;12322.52703;-2344.898926;0;0;86418.9;2163;16;0;18896.98433;;12303.36838;-382.5042;-4.772
19000;6904333.578;-200989.7218;0.062843468;0;0;0;-1.570796014;1.20593038;563274.3144;903840.156;4749712.077;-0.001135997;0;0;0;0;2.635853573;0;-1.570796014;1.20593038;3.95718031;7.58E-07;1.235032823;11.95718031;12284.30027;-2337.624617;0;0;86419;2163;16;0;18996.98511;;12265.11796;-382.9814;-4.763
19100;6904354.198;-200280.5279;0.063182331;0;0;0;-1.570796011;1.20712011;563040.917;903606.7576;4748485.561;-0.001135997;0;0;0;0;2.634664136;0;-1.570796011;1.20712011;3.960404588;7.61E-07;1.236119836;11.96040459;12246.02569;-2330.341206;0;0;86419.1;2163;16;0;19096.98589;;12226.81982;-383.4577;-4.76
19200;6904374.745;-199571.3318;0.063521278;0;0;0;-1.570796009;1.208310784;562808.2483;903374.088;4747262.874;-0.001135997;0;0;0;0;2.633478555;0;-1.570796009;1.208310784;3.96363142;7.64E-07;1.237207793;11.96363142;12207.7036;-2323.048755;0;0;86419.2;2163;16;0;19196.98667;;12188.47405;-383.9337;-4.747
19300;6904395.219;-198862.1338;0.063860309;0;0;0;-1.570796006;1.209502398;562576.3094;903142.1481;4746044.022;-0.001135997;0;0;0;0;2.632296833;0;-1.570796006;1.209502398;3.966860802;7.67E-07;1.23829669;11.9668608;12169.33373;-2315.747212;0;0;86419.3;2163;16;0;19296.98744;;12150.08068;-384.4084;-4.745
19400;6904415.621;-198152.9336;0.064199425;0;0;0;-1.570796003;1.210694951;562345.101;902910.9389;4744829.009;-0.001135997;0;0;0;0;2.631118973;0;-1.570796003;1.210694951;3.97009273;7.70E-07;1.239386526;11.97009273;12130.9165;-2308.436656;0;0;86419.4;2163;16;0;19396.98821;;12111.63984;-384.8829;-4.734
19500;6904435.95;-197443.7313;0.064538625;0;0;0;-1.570796;1.211888442;562114.6242;902680.4611;4743617.84;-0.001135997;0;0;0;0;2.62994498;0;-1.570796;1.211888442;3.973327197;7.73E-07;1.2404773;11.9733272;12092.45172;-2301.117051;0;0;86419.5;2163;16;0;19496.98898;;12073.15155;-385.3563;-4.729
19600;6904456.206;-196734.527;0.06487791;0;0;0;-1.570795997;1.213082868;561884.8798;902450.7158;4742410.52;-0.001135997;0;0;0;0;2.628774855;0;-1.570795997;1.213082868;3.9765642;7.76E-07;1.241569009;11.9765642;12053.93946;-2293.788412;0;0;86419.6;2163;16;0;19596.98975;;12034.61592;-385.8292;-4.721
19700;6904476.389;-196025.3207;0.065217279;0;0;0;-1.570795994;1.214278228;561655.8686;902221.7037;4741207.054;-0.001135997;0;0;0;0;2.627608603;0;-1.570795994;1.214278228;3.979803733;7.79E-07;1.242661651;11.97980373;12015.38004;-2286.450798;0;0;86419.7;2163;16;0;19696.99051;;11996.033;-386.3013;-4.712
19800;6904496.499;-195316.1122;0.065556733;0;0;0;-1.570795991;1.215474519;561427.5917;901993.4259;4740007.446;-0.001135997;0;0;0;0;2.626446228;0;-1.570795991;1.215474519;3.983045791;7.82E-07;1.243755226;11.98304579;11976.77323;-2279.104167;0;0;86419.8;2163;16;0;19796.99127;;11957.40287;-386.7725;-4.706
19900;6904516.537;-194606.9018;0.065896271;0;0;0;-1.570795988;1.216671741;561200.0499;901765.8832;4738811.701;-0.001135997;0;0;0;0;2.625287731;0;-1.570795988;1.216671741;3.986290369;7.85E-07;1.24484973;11.98629037;11938.11942;-2271.74859;0;0;86419.9;2163;16;0;19896.99203;;11918.72562;-387.2431;-4.697
20000;6904536.501;-193897.6893;0.066235894;0;0;0;-1.570795985;1.21786989;560973.2441;901539.0765;4737619.823;-0.001135997;0;0;0;0;2.624133117;0;-1.570795985;1.21786989;3.989537463;7.88E-07;1.245945162;11.98953746;11899.41841;-2264.384034;0;0;86420;2163;16;0;19996.99279;;11880.00131;-387.7128;-4.69
20100;6904556.393;-193188.4747;0.066575601;0;0;0;-1.570795982;1.219068966;560747.1752;901313.0067;4736431.818;-0.001135997;0;0;0;0;2.622982389;0;-1.570795982;1.219068966;3.992787066;7.92E-07;1.247041521;11.99278707;11860.67031;-2257.010515;0;0;86420.1;2163;16;0;20096.99354;;11841.23003;-388.1818;-4.683
20200;6904576.212;-192479.2582;0.066915392;0;0;0;-1.570795979;1.220268966;560521.8441;901087.6747;4735247.691;-0.001135997;0;0;0;0;2.62183555;0;-1.570795979;1.220268966;3.996039174;7.95E-07;1.248138804;11.99603917;11821.87544;-2249.628098;0;0;86420.2;2163;16;0;20196.9943;;11802.41185;-388.6501;-4.673
20300;6904595.958;-191770.0396;0.067255268;0;0;0;-1.570795976;1.221469888;560297.2517;900863.0814;4734067.445;-0.001135997;0;0;0;0;2.620692604;0;-1.570795976;1.221469888;3.999293782;7.98E-07;1.249237009;11.99929378;11783.03355;-2242.236732;0;0;86420.3;2163;16;0;20296.99504;;11763.54684;-389.1174;-4.667
20400;6904615.631;-191060.8191;0.067595229;0;0;0;-1.570795973;1.222671731;560073.3988;900639.2276;4732891.086;-0.001135997;0;0;0;0;2.619553553;0;-1.570795973;1.222671731;4.002696495;8.01E-07;1.250336135;12.00269649;11744.14504;-2234.836494;0;0;86420.4;2163;16;0;20396.99579;;11724.6351;-389.5841;-4.657
20500;6904635.232;-190351.5965;0.067935274;0;0;0;-1.57079597;1.223874492;559850.2864;900416.1144;4731718.617;-0.001135997;0;0;0;0;2.618418402;0;-1.57079597;1.223874492;4.006142152;8.04E-07;1.251436179;12.00614215;11705.20975;-2227.427354;0;0;86420.5;2163;16;0;20496.99654;;11685.67669;-390.0498;-4.651
20600;6904654.76;-189642.372;0.068275403;0;0;0;-1.570795967;1.22507817;559627.9154;900193.7425;4730550.045;-0.001135997;0;0;0;0;2.617287153;0;-1.570795967;1.22507817;4.009590434;8.08E-07;1.252537139;12.00959043;11666.22776;-2220.009328;0;0;86420.6;2163;16;0;20596.99728;;11646.67171;-390.5149;-4.641
20700;6904674.214;-188933.1454;0.068615617;0;0;0;-1.570795964;1.226282762;559406.2866;899972.1128;4729385.373;-0.001135997;0;0;0;0;2.61615981;0;-1.570795964;1.226282762;4.013041337;8.11E-07;1.253639015;12.01304134;11627.19939;-2212.582476;0;0;86420.7;2163;16;0;20696.99802;;11607.62022;-390.979;-4.632
20800;6904693.597;-188223.9169;0.068955915;0;0;0;-1.57079596;1.227488267;559185.4009;899751.2263;4728224.607;-0.001135997;0;0;0;0;2.615036376;0;-1.57079596;1.227488267;4.016494854;8.14E-07;1.254741802;12.01649485;11588.12439;-2205.146751;0;0;86420.8;2163;16;0;20796.99875;;11568.52232;-391.4422;-4.626
20900;6904712.906;-187514.6864;0.069296298;0;0;0;-1.570795957;1.228694682;558965.2593;899531.0837;4727067.75;-0.001135997;0;0;0;0;2.613916855;0;-1.570795957;1.228694682;4.01995098;8.17E-07;1.255845501;12.01995098;11549.00319;-2197.702234;0;0;86420.9;2163;16;0;20896.99949;;11529.3781;-391.9048;-4.615
21000;6904732.142;-186805.454;0.069636765;0;0;0;-1.570795954;1.229902006;558745.8625;899311.6861;4725914.808;-0.001135997;0;0;0;0;2.612801249;0;-1.570795954;1.229902006;4.023409709;8.21E-07;1.256950108;12.02340971;11509.83562;-2190.248893;0;0;86421;2163;16;0;20997.00022;;11490.18762;-392.3663;-4.609
21100;6904751.306;-186096.2196;0.069977317;0;0;0;-1.570795951;1.231110237;558527.2115;899093.0343;4724765.785;-0.001135997;0;0;0;0;2.611689561;0;-1.570795951;1.231110237;4.026871034;8.24E-07;1.258055621;12.02687103;11470.62176;-2182.786743;0;0;86421.1;2163;16;0;21097.00095;;11450.95099;-392.8272;-4.599
21200;6904770.396;-185386.9833;0.070317953;0;0;0;-1.570795947;1.232319372;558309.3071;898875.129;4723620.685;-0.001135997;0;0;0;0;2.610581796;0;-1.570795947;1.232319372;4.030334952;8.28E-07;1.25916204;12.03033495;11431.36194;-2175.315849;0;0;86421.2;2163;16;0;21197.00168;;11411.66827;-393.2871;-4.589
21300;6904789.414;-184677.745;0.070658673;0;0;0;-1.570795944;1.23352941;558092.1503;898657.9714;4722479.514;-0.001135997;0;0;0;0;2.609477957;0;-1.570795944;1.23352941;4.033801455;8.31E-07;1.26026936;12.03380145;11392.05593;-2167.836164;0;0;86421.3;2163;16;0;21297.0024;;11372.33956;-393.746;-4.583
21400;6904808.359;-183968.5048;0.070999478;0;0;0;-1.570795941;1.234740348;557875.7419;898441.5621;4721342.275;-0.001135997;0;0;0;0;2.608378046;0;-1.570795941;1.234740348;4.037270537;8.34E-07;1.261377581;12.03727054;11352.70413;-2160.347765;0;0;86421.4;2163;16;0;21397.00312;;11332.96496;-394.2043;-4.572
21500;6904827.232;-183259.2627;0.071340367;0;0;0;-1.570795938;1.235952185;557660.0827;898225.9021;4720208.974;-0.001135997;0;0;0;0;2.607282067;0;-1.570795938;1.235952185;4.040742193;8.38E-07;1.262486701;12.04074219;11313.30639;-2152.850624;0;0;86421.5;2163;16;0;21497.00384;;11293.54453;-394.6615;-4.564
21600;6904846.031;-182550.0186;0.071681341;0;0;0;-1.570795934;1.237164918;557445.1737;898010.9923;4719079.616;-0.001135997;0;0;0;0;2.606190024;0;-1.570795934;1.237164918;4.044216417;8.41E-07;1.263596717;12.04421642;11273.8628;-2145.344758;0;0;86421.6;2163;16;0;21597.00456;;11254.07838;-395.1179;-4.554
21700;6904864.758;-181840.7727;0.072022399;0;0;0;-1.570795931;1.238378545;557231.0157;897796.8335;4717954.203;-0.001135997;0;0;0;0;2.605101919;0;-1.570795931;1.238378545;4.047693203;8.45E-07;1.264707627;12.0476932;11234.37369;-2137.830232;0;0;86421.7;2163;16;0;21697.00527;;11214.56659;-395.5733;-4.546
21800;6904883.412;-181131.5248;0.072363541;0;0;0;-1.570795927;1.239593064;557017.6096;897583.4265;4716832.742;-0.001135997;0;0;0;0;2.604017755;0;-1.570795927;1.239593064;4.051172545;8.48E-07;1.265819429;12.05117254;11194.83883;-2130.306998;0;0;86421.8;2163;16;0;21797.00598;;11175.00926;-396.0279;-4.536
21900;6904901.993;-180422.2751;0.072704768;0;0;0;-1.570795924;1.240808474;556804.9563;897370.7723;4715715.237;-0.001135997;0;0;0;0;2.602937537;0;-1.570795924;1.240808474;4.054654436;8.52E-07;1.266932122;12.05465444;11155.25864;-2122.775137;0;0;86421.9;2163;16;0;21897.00669;;11135.40647;-396.4815;-4.527
22000;6904920.501;-179713.0234;0.073046079;0;0;0;-1.57079592;1.242024771;556593.0565;897158.8718;4714601.692;-0.001135997;0;0;0;0;2.601861267;0;-1.57079592;1.242024771;4.058138871;8.56E-07;1.268045702;12.05813887;11115.63294;-2115.234618;0;0;86422;2163;16;0;21997.0074;;11095.75832;-396.9342;-4.518
22100;6904938.936;-179003.7699;0.073387475;0;0;0;-1.570795917;1.243241954;556381.9113;896947.7257;4713492.112;-0.001135997;0;0;0;0;2.600788948;0;-1.570795917;1.243241954;4.061625843;8.59E-07;1.269160168;12.06162584;11075.96184;-2107.685459;0;0;86422.1;2163;16;0;22097.0081;;11056.0649;-397.386;-4.507
22200;6904957.298;-178294.5146;0.073728955;0;0;0;-1.570795913;1.24446002;556171.5213;896737.335;4712386.501;-0.001135997;0;0;0;0;2.599720584;0;-1.570795913;1.24446002;4.065115347;8.63E-07;1.270275517;12.06511535;11036.2457;-2100.127728;0;0;86422.2;2163;16;0;22197.00881;;11016.3263;-397.8367;-4.499
22300;6904975.588;-177585.2573;0.074070519;0;0;0;-1.57079591;1.245678968;555961.8876;896527.7004;4711284.864;-0.001135997;0;0;0;0;2.598656178;0;-1.57079591;1.245678968;4.068607376;8.67E-07;1.271391748;12.06860738;10996.48425;-2092.561377;0;0;86422.3;2163;16;0;22297.00951;;10976.54263;-398.2866;-4.49
22400;6904993.805;-176875.9982;0.074412168;0;0;0;-1.570795906;1.246898795;555753.011;896318.823;4710187.206;-0.001135997;0;0;0;0;2.597595732;0;-1.570795906;1.246898795;4.072101923;8.70E-07;1.272508859;12.07210192;10956.67794;-2084.986487;0;0;86422.4;2163;16;0;22397.0102;;10936.71397;-398.7356;-4.479
22500;6905011.949;-176166.7373;0.074753901;0;0;0;-1.570795902;1.2481195;555544.8922;896110.7034;4709093.53;-0.001135997;0;0;0;0;2.596539251;0;-1.570795902;1.2481195;4.075598983;8.74E-07;1.273626846;12.07559898;10916.82661;-2077.40303;0;0;86422.5;2163;16;0;22497.0109;;10896.84041;-399.1835;-4.47
22600;6905030.02;-175457.4745;0.075095719;0;0;0;-1.570795899;1.249341079;555337.5322;895903.3427;4708003.842;-0.001135997;0;0;0;0;2.595486738;0;-1.570795899;1.249341079;4.079098549;8.78E-07;1.274745708;12.07909855;10876.93036;-2069.811027;0;0;86422.6;2163;16;0;22597.01159;;10856.92206;-399.6305;-4.459
22700;6905048.018;-174748.2099;0.07543762;0;0;0;-1.570795895;1.25056353;555130.9319;895696.7415;4706918.146;-0.001135997;0;0;0;0;2.594438195;0;-1.570795895;1.25056353;4.082600615;8.82E-07;1.275865443;12.08260062;10836.98951;-2062.210535;0;0;86422.7;2163;16;0;22697.01228;;10816.95901;-400.0764;-4.45
22800;6905065.944;-174038.9434;0.075779606;0;0;0;-1.570795891;1.251786852;554925.092;895490.9008;4705836.446;-0.001135997;0;0;0;0;2.593393626;0;-1.570795891;1.251786852;4.086105175;8.85E-07;1.276986048;12.08610517;10797.00386;-2054.60152;0;0;86422.8;2163;16;0;22797.01296;;10776.95137;-400.5214;-4.441
22900;6905083.797;-173329.6752;0.076121677;0;0;0;-1.570795888;1.253011043;554720.0134;895285.8215;4704758.746;-0.001135997;0;0;0;0;2.592353034;0;-1.570795888;1.253011043;4.089612221;8.89E-07;1.278107521;12.08961222;10756.97382;-2046.984056;0;0;86422.9;2163;16;0;22897.01365;;10736.89923;-400.9655;-4.428
23000;6905101.576;-172620.4051;0.076463832;0;0;0;-1.570795884;1.254236099;554515.697;895081.5043;4703685.052;-0.001135997;0;0;0;0;2.591316423;0;-1.570795884;1.254236099;4.093121748;8.93E-07;1.27922986;12.09312175;10716.89925;-2039.358119;0;0;86423;2163;16;0;22997.01433;;10696.80268;-401.4083;-4.42
23100;6905119.283;-171911.1332;0.076806071;0;0;0;-1.57079588;1.255462018;554312.1436;894877.9502;4702615.368;-0.001135997;0;0;0;0;2.590283794;0;-1.57079588;1.255462018;4.096633749;8.97E-07;1.280353062;12.09663375;10676.78026;-2031.72373;0;0;86423.1;2163;16;0;23097.01501;;10656.66185;-401.8503;-4.411
