Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler
1800;8558797.406;2490653.99;-180565.3431;0;0;0;1.643166876;0.717834961;3315298.871;3481294.603;18294326.61;-0.00055369;0;0;0;0;3.736857571;0;1.643166876;0.717834961;0.166773115;-2.094127865;1.001723258;8.166773115;-7756.364635;1475.987114;0;0;86401.8;2163;0;0;1788.387651;;7758.376715
1900;8558723.329;2490955.676;-180008.2706;0;0;0;1.642935669;0.717766414;3315446.508;3481442.24;18295102.46;-0.00055369;0;0;0;0;3.73714908;0;1.642935669;0.717766414;0.166203357;-2.094349669;1.001685107;8.166203357;-7760.463055;1476.767017;0;0;86401.9;2163;0;0;1888.387159;;7762.475642
2000;8558649.208;2491257.35;-179451.1971;0;0;0;1.64270451;0.71769784;3315594.223;3481589.956;18295878.71;-0.00055369;0;0;0;0;3.737440769;0;1.64270451;0.71769784;0.16563337;-2.094571425;1.001646943;8.16563337;-7764.560994;1477.546829;0;0;86402;2163;0;0;1988.386666;;7766.57457
2100;8558575.045;2491559.01;-178894.1226;0;0;0;1.642473399;0.717629238;3315742.016;3481737.75;18296655.37;-0.00055369;0;0;0;0;3.737732639;0;1.642473399;0.717629238;0.165063152;-2.094793134;1.001608765;8.165063152;-7768.658288;1478.326518;0;0;86402.1;2163;0;0;2088.386173;;7770.673498
2200;8558500.837;2491860.658;-178337.047;0;0;0;1.642242337;0.717560609;3315889.887;3481885.621;18297432.44;-0.00055369;0;0;0;0;3.738024689;0;1.642242337;0.717560609;0.164492705;-2.095014797;1.001570575;8.164492705;-7772.755009;1479.106098;0;0;86402.2;2163;0;0;2188.38568;;7774.772425
2300;8558426.587;2492162.292;-177779.9705;0;0;0;1.642011323;0.717491952;3316037.836;3482033.571;18298209.92;-0.00055369;0;0;0;0;3.73831692;0;1.642011323;0.717491952;0.163922029;-2.095236408;1.00153237;8.163922029;-7776.851171;1479.885572;0;0;86402.3;2163;0;0;2288.385186;;7778.871353
2400;8558352.293;2492463.914;-177222.893;0;0;0;1.641780357;0.717423267;3316185.863;3482181.599;18298987.81;-0.00055369;0;0;0;0;3.738609332;0;1.641780357;0.717423267;0.163351123;-2.095457973;1.001494153;8.163351123;-7780.946715;1480.664928;0;0;86402.4;2163;0;0;2388.384692;;7782.970281
2500;8558277.956;2492765.524;-176665.8145;0;0;0;1.641549439;0.717354555;3316333.968;3482329.704;18299766.11;-0.00055369;0;0;0;0;3.738901924;0;1.641549439;0.717354555;0.162779988;-2.095679491;1.001455922;8.162779988;-7785.041783;1481.444194;0;0;86402.5;2163;0;0;2488.384198;;7787.016658
2600;8558203.576;2493067.12;-176108.7349;0;0;0;1.64131857;0.717285815;3316482.15;3482477.887;18300544.82;-0.00055369;0;0;0;0;3.739194696;0;1.64131857;0.717285815;0.162208624;-2.09590096;1.001417678;8.162208624;-7789.136199;1482.223335;0;0;86402.6;2163;0;0;2588.383704;;7791.168136
2700;8558129.153;2493368.704;-175551.6544;0;0;0;1.641087749;0.717217047;3316630.411;3482626.149;18301323.94;-0.00055369;0;0;0;0;3.73948765;0;1.641087749;0.717217047;0.161637031;-2.096122382;1.001379421;8.161637031;-7793.230021;1483.002364;0;0;86402.7;2163;0;0;2688.38321;;7795.214513
2800;8558054.686;2493670.274;-174994.5729;0;0;0;1.640856976;0.717148253;3316778.749;3482774.488;18302103.46;-0.00055369;0;0;0;0;3.739780784;0;1.640856976;0.717148253;0.161065209;-2.096343755;1.001341151;8.161065209;-7797.323321;1483.781293;0;0;86402.8;2163;0;0;2788.382715;;7799.365991
2900;8557980.176;2493971.832;-174437.4904;0;0;0;1.640626252;0.71707943;3316927.166;3482922.905;18302883.4;-0.00055369;0;0;0;0;3.740074099;0;1.640626252;0.71707943;0.160493159;-2.096565081;1.001302867;8.160493159;-7801.415983;1484.5601;0;0;86402.9;2163;0;0;2888.38222;;7803.412369
3000;8557905.622;2494273.378;-173880.407;0;0;0;1.640395576;0.71701058;3317075.66;3483071.4;18303663.75;-0.00055369;0;0;0;0;3.740367594;0;1.640395576;0.71701058;0.15992088;-2.096786359;1.00126457;8.15992088;-7805.508156;1485.338815;0;0;86403;2163;0;0;2988.381724;;7807.511296
3100;8557831.026;2494574.91;-173323.3226;0;0;0;1.640164948;0.716941703;3317224.232;3483219.973;18304444.5;-0.00055369;0;0;0;0;3.74066127;0;1.640164948;0.716941703;0.159348372;-2.097007589;1.00122626;8.159348372;-7809.599677;1486.117406;0;0;86403.1;2163;0;0;3088.381229;;7811.610224
3200;8557756.386;2494876.429;-172766.2371;0;0;0;1.639934369;0.716872798;3317372.882;3483368.623;18305225.67;-0.00055369;0;0;0;0;3.740955127;0;1.639934369;0.716872798;0.158775637;-2.097228772;1.001187937;8.158775637;-7813.690639;1486.89589;0;0;86403.2;2163;0;0;3188.380733;;7815.709152
3300;8557681.702;2495177.936;-172209.1508;0;0;0;1.639703838;0.716803866;3317521.61;3483517.352;18306007.24;-0.00055369;0;0;0;0;3.741249165;0;1.639703838;0.716803866;0.158202673;-2.097449905;1.0011496;8.158202673;-7817.78104;1487.674267;0;0;86403.3;2163;0;0;3288.380237;;7819.755529
3400;8557606.976;2495479.43;-171652.0634;0;0;0;1.639473355;0.716734906;3317670.415;3483666.158;18306789.22;-0.00055369;0;0;0;0;3.741543384;0;1.639473355;0.716734906;0.157629481;-2.097670991;1.001111251;8.157629481;-7821.870813;1488.452525;0;0;86403.4;2163;0;0;3388.379741;;7823.907007
3500;8557532.206;2495780.911;-171094.9751;0;0;0;1.63924292;0.716665919;3317819.299;3483815.042;18307571.61;-0.00055369;0;0;0;0;3.741837783;0;1.63924292;0.716665919;0.157056062;-2.09789203;1.001072888;8.157056062;-7825.960097;1489.23069;0;0;86403.5;2163;0;0;3488.379244;;7827.953384
3600;8557457.393;2496082.379;-170537.8858;0;0;0;1.639012534;0.716596904;3317968.26;3483964.004;18308354.41;-0.00055369;0;0;0;0;3.742132364;0;1.639012534;0.716596904;0.156482415;-2.09811302;1.001034512;8.156482415;-7830.048731;1490.008731;0;0;86403.6;2163;0;0;3588.378747;;7832.052312
3700;8557382.536;2496383.835;-169980.7956;0;0;0;1.638782197;0.716527863;3318117.299;3484113.044;18309137.62;-0.00055369;0;0;0;0;3.742427125;0;1.638782197;0.716527863;0.15590854;-2.098333963;1.000996123;8.15590854;-7834.136784;1490.786662;0;0;86403.7;2163;0;0;3688.37825;;7836.15124
3800;8557307.637;2496685.277;-169423.7044;0;0;0;1.638551907;0.716458793;3318266.416;3484262.162;18309921.24;-0.00055369;0;0;0;0;3.742722067;0;1.638551907;0.716458793;0.155334438;-2.098554857;1.000957721;8.155334438;-7838.224302;1491.564491;0;0;86403.8;2163;0;0;3788.377752;;7840.250167
3900;8557232.694;2496986.707;-168866.6122;0;0;0;1.638321666;0.716389697;3318415.611;3484411.357;18310705.27;-0.00055369;0;0;0;0;3.74301719;0;1.638321666;0.716389697;0.154760108;-2.098775704;1.000919306;8.154760108;-7842.311182;1492.342198;0;0;86403.9;2163;0;0;3888.377255;;7844.296545
4000;8557157.707;2497288.124;-168309.5191;0;0;0;1.638091474;0.716320573;3318564.883;3484560.63;18311489.7;-0.00055369;0;0;0;0;3.743312494;0;1.638091474;0.716320573;0.154185552;-2.098996503;1.000880878;8.154185552;-7846.397585;1493.119815;0;0;86404;2163;0;0;3988.376757;;7848.395472
4100;8557082.678;2497589.528;-167752.4251;0;0;0;1.63786133;0.716251422;3318714.233;3484709.981;18312274.55;-0.00055369;0;0;0;0;3.743607979;0;1.63786133;0.716251422;0.153610768;-2.099217254;1.000842437;8.153610768;-7850.483314;1493.897303;0;0;86404.1;2163;0;0;4088.376259;;7852.4944
4200;8557007.605;2497890.92;-167195.3301;0;0;0;1.637631234;0.716182243;3318863.661;3484859.41;18313059.8;-0.00055369;0;0;0;0;3.743903645;0;1.637631234;0.716182243;0.153035758;-2.099437956;1.000803982;8.153035758;-7854.568482;1494.674685;0;0;86404.2;2163;0;0;4188.37576;;7856.593328
4300;8556932.489;2498192.298;-166638.2342;0;0;0;1.637401186;0.716113037;3319013.167;3485008.916;18313845.46;-0.00055369;0;0;0;0;3.744199492;0;1.637401186;0.716113037;0.152460521;-2.09965861;1.000765515;8.152460521;-7858.653093;1495.45196;0;0;86404.3;2163;0;0;4288.375262;;7860.639705
4400;8556857.329;2498493.664;-166081.1374;0;0;0;1.637171187;0.716043804;3319162.75;3485158.5;18314631.53;-0.00055369;0;0;0;0;3.74449552;0;1.637171187;0.716043804;0.151885057;-2.099879216;1.000727035;8.151885057;-7862.737068;1496.229115;0;0;86404.4;2163;0;0;4388.374763;;7864.738633
4500;8556782.127;2498795.017;-165524.0396;0;0;0;1.636941237;0.715974544;3319312.411;3485308.162;18315418.01;-0.00055369;0;0;0;0;3.744791729;0;1.636941237;0.715974544;0.151309367;-2.100099775;1.000688541;8.151309367;-7866.82056;1497.006178;0;0;86404.5;2163;0;0;4488.374263;;7868.83756
4600;8556706.881;2499096.357;-164966.9408;0;0;0;1.636711335;0.715905257;3319462.15;3485457.901;18316204.89;-0.00055369;0;0;0;0;3.74508812;0;1.636711335;0.715905257;0.15073345;-2.100320288;1.000650035;8.15073345;-7870.903411;1497.783118;0;0;86404.6;2163;0;0;4588.373764;;7872.883938
4700;8556631.591;2499397.684;-164409.8412;0;0;0;1.636481481;0.715835942;3319611.966;3485607.718;18316992.19;-0.00055369;0;0;0;0;3.745384691;0;1.636481481;0.715835942;0.150157308;-2.10054075;1.000611515;8.150157308;-7874.985658;1498.559944;0;0;86404.7;2163;0;0;4688.373264;;7876.982865
4800;8556556.259;2499698.999;-163852.7406;0;0;0;1.636251676;0.7157666;3319761.86;3485757.613;18317779.89;-0.00055369;0;0;0;0;3.745681444;0;1.636251676;0.7157666;0.149580939;-2.100761165;1.000572983;8.149580939;-7879.067377;1499.336669;0;0;86404.8;2163;0;0;4788.372764;;7881.081793
4900;8556480.883;2500000.3;-163295.6391;0;0;0;1.636021919;0.715697231;3319911.832;3485907.586;18318568;-0.00055369;0;0;0;0;3.745978377;0;1.636021919;0.715697231;0.149004345;-2.100981529;1.000534437;8.149004345;-7883.148453;1500.113272;0;0;86404.9;2163;0;0;4888.372264;;7885.180721
5000;8556405.464;2500301.589;-162738.5367;0;0;0;1.63579221;0.715627835;3320061.882;3486057.636;18319356.52;-0.00055369;0;0;0;0;3.746275492;0;1.63579221;0.715627835;0.148427525;-2.101201848;1.000495879;8.148427525;-7887.229042;1500.889783;0;0;86405;2163;0;0;4988.371763;;7889.227098
5100;8556330.001;2500602.865;-162181.4334;0;0;0;1.63556255;0.715558411;3320212.009;3486207.764;18320145.45;-0.00055369;0;0;0;0;3.746572788;0;1.63556255;0.715558411;0.14784591;-2.10142212;1.000457308;8.14784591;-7891.308975;1501.666168;0;0;86405.1;2163;0;0;5088.371263;;7893.273475
5200;8556254.496;2500904.128;-161624.3292;0;0;0;1.635332939;0.715488961;3320362.213;3486357.969;18320934.78;-0.00055369;0;0;0;0;3.746870265;0;1.635332939;0.715488961;0.147256701;-2.101642342;1.000418724;8.147256701;-7895.388322;1502.442442;0;0;86405.2;2163;0;0;5188.370762;;7897.424953
5300;8556178.947;2501205.378;-161067.224;0;0;0;1.635103376;0.715419483;3320512.496;3486508.252;18321724.53;-0.00055369;0;0;0;0;3.747167924;0;1.635103376;0.715419483;0.146667262;-2.101862517;1.000380126;8.146667262;-7899.467133;1503.218614;0;0;86405.3;2163;0;0;5288.37026;;7901.471331
5400;8556103.354;2501506.615;-160510.118;0;0;0;1.634873861;0.715349978;3320662.856;3486658.613;18322514.68;-0.00055369;0;0;0;0;3.747465764;0;1.634873861;0.715349978;0.146077593;-2.102082642;1.000341516;8.146077593;-7903.545308;1503.994665;0;0;86405.4;2163;0;0;5388.369759;;7905.517708
5500;8556027.719;2501807.84;-159953.011;0;0;0;1.634644395;0.715280447;3320813.293;3486809.051;18323305.24;-0.00055369;0;0;0;0;3.747763785;0;1.634644395;0.715280447;0.145487694;-2.102302721;1.000302893;8.145487694;-7907.622977;1504.770619;0;0;86405.5;2163;0;0;5488.369257;;7909.616636
5600;8555952.04;2502109.052;-159395.9032;0;0;0;1.634414978;0.715210888;3320963.808;3486959.567;18324096.2;-0.00055369;0;0;0;0;3.748061987;0;1.634414978;0.715210888;0.144897566;-2.102522752;1.000264257;8.144897566;-7911.699998;1505.546451;0;0;86405.6;2163;0;0;5588.368755;;7913.715563
5700;8555876.318;2502410.251;-158838.7944;0;0;0;1.634185609;0.715141302;3321114.401;3487110.16;18324887.58;-0.00055369;0;0;0;0;3.748360371;0;1.634185609;0.715141302;0.144307209;-2.102742734;1.000225609;8.144307209;-7915.776443;1506.322172;0;0;86405.7;2163;0;0;5688.368253;;7917.76194
5800;8555800.553;2502711.437;-158281.6848;0;0;0;1.633956288;0.715071689;3321265.071;3487260.831;18325679.36;-0.00055369;0;0;0;0;3.748658936;0;1.633956288;0.715071689;0.143716622;-2.102962668;1.000186947;8.143716622;-7919.852325;1507.097787;0;0;86405.8;2163;0;0;5788.36775;;7921.860868
5900;8555724.744;2503012.61;-157724.5742;0;0;0;1.633727016;0.715002049;3321415.819;3487411.58;18326471.55;-0.00055369;0;0;0;0;3.748957683;0;1.633727016;0.715002049;0.143125806;-2.103182553;1.000148273;8.143125806;-7923.927588;1507.873284;0;0;86405.9;2163;0;0;5888.367247;;7925.907245
6000;8555648.892;2503313.77;-157167.4628;0;0;0;1.633497792;0.714932382;3321566.644;3487562.406;18327264.14;-0.00055369;0;0;0;0;3.749256611;0;1.633497792;0.714932382;0.142534762;-2.103402393;1.000109585;8.142534762;-7928.002354;1508.648686;0;0;86406;2163;0;0;5988.366744;;7930.006173
6100;8555572.997;2503614.918;-156610.3505;0;0;0;1.633268617;0.714862688;3321717.547;3487713.31;18328057.15;-0.00055369;0;0;0;0;3.74955572;0;1.633268617;0.714862688;0.141943488;-2.103622181;1.000070885;8.141943488;-7932.076449;1509.42396;0;0;86406.1;2163;0;0;6088.366241;;7934.105101
6200;8555497.058;2503916.052;-156053.2374;0;0;0;1.633039491;0.714792967;3321868.528;3487864.291;18328850.56;-0.00055369;0;0;0;0;3.749855011;0;1.633039491;0.714792967;0.141351985;-2.103841924;1.000032172;8.141351985;-7936.149977;1510.199127;0;0;86406.2;2163;0;0;6188.365737;;7938.151478
6300;8555421.076;2504217.174;-155496.1233;0;0;0;1.632810413;0.71472322;3322019.586;3488015.349;18329644.38;-0.00055369;0;0;0;0;3.750154484;0;1.632810413;0.71472322;0.140760254;-2.104061617;0.999993447;8.140760254;-7940.222942;1510.974186;0;0;86406.3;2163;0;0;6288.365233;;7942.197855
6400;8555345.051;2504518.283;-154939.0084;0;0;0;1.632581383;0.714653445;3322170.721;3488166.486;18330438.6;-0.00055369;0;0;0;0;3.750454138;0;1.632581383;0.714653445;0.140168295;-2.104281261;0.999954708;8.140168295;-7944.295287;1511.749128;0;0;86406.4;2163;0;0;6388.364729;;7946.296783
6500;8555268.983;2504819.379;-154381.8926;0;0;0;1.632352402;0.714583643;3322321.934;3488317.699;18331233.24;-0.00055369;0;0;0;0;3.750753973;0;1.632352402;0.714583643;0.139576107;-2.10450086;0.999915957;8.139576107;-7948.367126;1512.523973;0;0;86406.5;2163;0;0;6488.364225;;7950.395711
6600;8555192.871;2505120.463;-153824.7759;0;0;0;1.63212347;0.714513815;3322473.225;3488468.99;18332028.28;-0.00055369;0;0;0;0;3.75105399;0;1.63212347;0.714513815;0.138983691;-2.104720409;0.999877193;8.138983691;-7952.438301;1513.298692;0;0;86406.6;2163;0;0;6588.36372;;7954.389538
6700;8555116.717;2505421.533;-153267.6584;0;0;0;1.631894586;0.714443959;3322624.592;3488620.359;18332823.72;-0.00055369;0;0;0;0;3.751354188;0;1.631894586;0.714443959;0.138391048;-2.104939911;0.999838416;8.138391048;-7956.508912;1514.073303;0;0;86406.7;2163;0;0;6688.363215;;7958.541016
6800;8555040.518;2505722.591;-152710.54;0;0;0;1.631665751;0.714374077;3322776.038;3488771.805;18333619.58;-0.00055369;0;0;0;0;3.751654569;0;1.631665751;0.714374077;0.137798176;-2.105159364;0.999799626;8.137798176;-7960.57895;1514.847806;0;0;86406.8;2163;0;0;6788.36271;;7962.587393
6900;8554964.277;2506023.635;-152153.4207;0;0;0;1.631436964;0.714304168;3322927.561;3488923.329;18334415.84;-0.00055369;0;0;0;0;3.75195513;0;1.631436964;0.714304168;0.137205077;-2.105378766;0.999760824;8.137205077;-7964.648362;1515.622189;0;0;86406.9;2163;0;0;6888.362204;;7966.63377
7000;8554887.992;2506324.667;-151596.3006;0;0;0;1.631208226;0.714234232;3323079.161;3489074.929;18335212.51;-0.00055369;0;0;0;0;3.752255874;0;1.631208226;0.714234232;0.13661175;-2.105598125;0.999722009;8.13661175;-7968.717286;1516.39648;0;0;86407;2163;0;0;6988.361699;;7970.680148
7100;8554811.664;2506625.686;-151039.1797;0;0;0;1.630979537;0.714164269;3323230.838;3489226.608;18336009.58;-0.00055369;0;0;0;0;3.752556799;0;1.630979537;0.714164269;0.136018195;-2.105817432;0.999683181;8.136018195;-7972.785544;1517.170644;0;0;86407.1;2163;0;0;7088.361193;;7974.779075
7200;8554735.293;2506926.693;-150482.0579;0;0;0;1.630750896;0.71409428;3323382.593;3489378.364;18336807.06;-0.00055369;0;0;0;0;3.752857906;0;1.630750896;0.71409428;0.135424413;-2.106036694;0.999644341;8.135424413;-7976.853206;1517.944694;0;0;86407.2;2163;0;0;7188.360687;;7978.878003
7300;8554658.878;2507227.686;-149924.9352;0;0;0;1.630522304;0.714024264;3323534.426;3489530.197;18337604.95;-0.00055369;0;0;0;0;3.753159194;0;1.630522304;0.714024264;0.134830404;-2.106255905;0.999605488;8.134830404;-7980.920335;1518.718643;0;0;86407.3;2163;0;0;7288.36018;;7982.92438
7400;8554582.42;2507528.666;-149367.8117;0;0;0;1.63029376;0.713954221;3323686.336;3489682.107;18338403.25;-0.00055369;0;0;0;0;3.753460664;0;1.63029376;0.713954221;0.134236169;-2.106475068;0.999566622;8.134236169;-7984.986824;1519.49247;0;0;86407.4;2163;0;0;7388.359673;;7986.970758
7500;8554505.919;2507829.634;-148810.6874;0;0;0;1.630065265;0.713884151;3323838.323;3489834.095;18339201.95;-0.00055369;0;0;0;0;3.753762316;0;1.630065265;0.713884151;0.133641706;-2.106694186;0.999527744;8.133641706;-7989.052802;1520.2662;0;0;86407.5;2163;0;0;7488.359166;;7991.069685
7600;8554429.375;2508130.589;-148253.5622;0;0;0;1.629836818;0.713814054;3323990.388;3489986.161;18340001.06;-0.00055369;0;0;0;0;3.75406415;0;1.629836818;0.713814054;0.133047016;-2.106913252;0.999488853;8.133047016;-7993.118131;1521.039806;0;0;86407.6;2163;0;0;7588.358659;;7995.063512
7700;8554352.787;2508431.531;-147696.4362;0;0;0;1.62960842;0.713743931;3324142.529;3490138.303;18340800.57;-0.00055369;0;0;0;0;3.754366166;0;1.62960842;0.713743931;0.1324521;-2.107132273;0.999449949;8.1324521;-7997.182875;1521.813301;0;0;86407.7;2163;0;0;7688.358152;;7999.21499
7800;8554276.156;2508732.46;-147139.3094;0;0;0;1.629380071;0.713673781;3324294.749;3490290.523;18341600.5;-0.00055369;0;0;0;0;3.754668363;0;1.629380071;0.713673781;0.131856958;-2.107351242;0.999411033;8.131856958;-8001.247058;1522.58669;0;0;86407.8;2163;0;0;7788.357644;;8003.208817
7900;8554199.482;2509033.376;-146582.1817;0;0;0;1.62915177;0.713603605;3324447.045;3490442.821;18342400.82;-0.00055369;0;0;0;0;3.754970742;0;1.62915177;0.713603605;0.131261589;-2.107570165;0.999372104;8.131261589;-8005.310601;1523.359956;0;0;86407.9;2163;0;0;7888.357136;;8007.307745
8000;8554122.765;2509334.279;-146025.0532;0;0;0;1.628923518;0.713533401;3324599.419;3490595.195;18343201.56;-0.00055369;0;0;0;0;3.755273304;0;1.628923518;0.713533401;0.130665994;-2.107789041;0.999333162;8.130665994;-8009.373657;1524.13313;0;0;86408;2163;0;0;7988.356628;;8011.406673
8100;8554046.004;2509635.17;-145467.9239;0;0;0;1.628695315;0.713463172;3324751.871;3490747.647;18344002.7;-0.00055369;0;0;0;0;3.755576047;0;1.628695315;0.713463172;0.130070173;-2.108007866;0.999294208;8.130070173;-8013.436047;1524.906177;0;0;86408.1;2163;0;0;8088.356119;;8015.4005
8200;8553969.2;2509936.047;-144910.7938;0;0;0;1.62846716;0.713392915;3324904.399;3490900.176;18344804.24;-0.00055369;0;0;0;0;3.755878972;0;1.62846716;0.713392915;0.129474126;-2.108226647;0.999255242;8.129474126;-8017.497857;1525.679114;0;0;86408.2;2163;0;0;8188.35561;;8019.499427
8300;8553892.352;2510236.912;-144353.6629;0;0;0;1.628239054;0.713322632;3325057.005;3491052.783;18345606.2;-0.00055369;0;0;0;0;3.756182079;0;1.628239054;0.713322632;0.128877853;-2.108445374;0.999216262;8.128877853;-8021.559093;1526.451941;0;0;86408.3;2163;0;0;8288.355101;;8023.545804
8400;8553815.462;2510537.764;-143796.5311;0;0;0;1.628010997;0.713252322;3325209.688;3491205.467;18346408.56;-0.00055369;0;0;0;0;3.756485368;0;1.628010997;0.713252322;0.128281355;-2.108664056;0.999177271;8.128281355;-8025.6197;1527.224649;0;0;86408.4;2163;0;0;8388.354592;;8027.592182
8500;8553738.528;2510838.603;-143239.3986;0;0;0;1.627782988;0.713181986;3325362.448;3491358.228;18347211.32;-0.00055369;0;0;0;0;3.756788839;0;1.627782988;0.713181986;0.127684632;-2.10888269;0.999138266;8.127684632;-8029.679823;1527.997265;0;0;86408.5;2163;0;0;8488.354083;;8031.691109
8600;8553661.551;2511139.429;-142682.2652;0;0;0;1.627555028;0.713111623;3325515.286;3491511.066;18348014.49;-0.00055369;0;0;0;0;3.757092491;0;1.627555028;0.713111623;0.127087683;-2.109101275;0.99909925;8.127087683;-8033.739255;1528.769749;0;0;86408.6;2163;0;0;8588.353573;;8035.737487
