Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler
34900;8644293.409;1959085.179;-940816.7718;0;0;0;2.018505413;0.806315174;3139838.794;3480406.176;18289657.9;-0.001135999;0;0;0;0;3.407420648;0;2.018505413;0.806315174;0.898783738;-1.731396815;1.052622559;8.898783738;-1329.623841;253.0190041;0;0;86434.9;2163;32;0;34888.39061;;1331.94129
35000;8644282.693;1959403.541;-940264.024;0;0;0;2.018212733;0.806301825;3139864.14;3480431.523;18289791.1;-0.001135999;0;0;0;0;3.40746403;0;2.018212733;0.806301825;0.898669512;-1.731679893;1.052614704;8.898669512;-1334.336401;253.9157744;0;0;86435;2163;32;0;34988.39053;;1336.670822
35100;8644271.934;1959721.893;-939711.271;0;0;0;2.017920067;0.806288428;3139889.576;3480456.96;18289924.77;-0.001135999;0;0;0;0;3.407507574;0;2.017920067;0.806288428;0.898554862;-1.731962957;1.05260682;8.898554862;-1339.048846;254.812523;0;0;86435.1;2163;32;0;35088.39045;;1341.400354
35200;8644261.131;1960040.234;-939158.5126;0;0;0;2.017627413;0.806274981;3139915.102;3480482.486;18290058.91;-0.001135999;0;0;0;0;3.40755128;0;2.017627413;0.806274981;0.89843979;-1.732246011;1.052598907;8.89843979;-1343.761194;255.709253;0;0;86435.2;2163;32;0;35188.39036;;1346.077335
35300;8644250.284;1960358.564;-938605.749;0;0;0;2.017334772;0.806261485;3139940.717;3480508.101;18290193.52;-0.001135999;0;0;0;0;3.407595148;0;2.017334772;0.806261485;0.898324295;-1.732529048;1.052590964;8.898324295;-1348.47342;256.6059597;0;0;86435.3;2163;32;0;35288.39027;;1350.806867
35400;8644239.394;1960676.884;-938052.9801;0;0;0;2.017042144;0.806247939;3139966.422;3480533.807;18290328.6;-0.001135999;0;0;0;0;3.407639179;0;2.017042144;0.806247939;0.898208377;-1.732812075;1.052582992;8.898208377;-1353.185549;257.502648;0;0;86435.4;2163;32;0;35388.39019;;1355.483849
35500;8644228.461;1960995.192;-937500.2059;0;0;0;2.016749529;0.806234344;3139992.216;3480559.602;18290464.16;-0.001135999;0;0;0;0;3.407683372;0;2.016749529;0.806234344;0.898092037;-1.733095091;1.052574991;8.898092037;-1357.89757;258.3993159;0;0;86435.5;2163;32;0;35488.3901;;1360.213381
35600;8644217.483;1961313.49;-936947.4265;0;0;0;2.016456927;0.806220699;3140018.1;3480585.487;18290600.18;-0.001135999;0;0;0;0;3.407727728;0;2.016456927;0.806220699;0.897975273;-1.733378092;1.052566961;8.897975273;-1362.609475;259.2959616;0;0;86435.6;2163;32;0;35588.39002;;1364.942913
35700;8644206.463;1961631.777;-936394.6417;0;0;0;2.016164338;0.806207006;3140044.074;3480611.461;18290736.68;-0.001135999;0;0;0;0;3.407772246;0;2.016164338;0.806207006;0.897858087;-1.733661083;1.052558901;8.897858087;-1367.321269;260.1925861;0;0;86435.7;2163;32;0;35688.38993;;1369.672445
35800;8644195.399;1961950.054;-935841.8517;0;0;0;2.015871762;0.806193262;3140070.138;3480637.525;18290873.65;-0.001135999;0;0;0;0;3.407816926;0;2.015871762;0.806193262;0.897740479;-1.733944058;1.052550812;8.897740479;-1372.032958;261.0891908;0;0;86435.8;2163;32;0;35788.38984;;1374.349426
35900;8644184.291;1962268.319;-935289.0565;0;0;0;2.0155792;0.80617947;3140096.291;3480663.679;18291011.09;-0.001135999;0;0;0;0;3.407861768;0;2.0155792;0.80617947;0.897622448;-1.734227021;1.052542694;8.897622448;-1376.744535;261.9857742;0;0;86435.9;2163;32;0;35888.38976;;1379.078958
36000;8644173.139;1962586.574;-934736.2559;0;0;0;2.015286651;0.806165628;3140122.534;3480689.922;18291149;-0.001135999;0;0;0;0;3.407906773;0;2.015286651;0.806165628;0.897503994;-1.734509973;1.052534546;8.897503994;-1381.456002;262.8823365;0;0;86436;2163;32;0;35988.38967;;1383.75594
36100;8644161.944;1962904.818;-934183.4501;0;0;0;2.014994115;0.806151736;3140148.866;3480716.255;18291287.38;-0.001135999;0;0;0;0;3.40795194;0;2.014994115;0.806151736;0.897385118;-1.734792911;1.05252637;8.897385118;-1386.167351;263.7788763;0;0;86436.1;2163;32;0;36088.38958;;1388.485472
36200;8644150.706;1963223.051;-933630.639;0;0;0;2.014701592;0.806137796;3140175.288;3480742.678;18291426.23;-0.001135999;0;0;0;0;3.40799727;0;2.014701592;0.806137796;0.89726582;-1.735075837;1.052518164;8.89726582;-1390.878596;264.6753965;0;0;86436.2;2163;32;0;36188.38949;;1393.215003
36300;8644139.424;1963541.274;-933077.8227;0;0;0;2.014409083;0.806123805;3140201.8;3480769.19;18291565.55;-0.001135999;0;0;0;0;3.408042762;0;2.014409083;0.806123805;0.897146099;-1.735358748;1.052509929;8.897146099;-1395.58971;265.5718916;0;0;86436.3;2163;32;0;36288.3894;;1397.944535
36400;8644128.098;1963859.485;-932525.0011;0;0;0;2.014116587;0.806109766;3140228.402;3480795.792;18291705.35;-0.001135999;0;0;0;0;3.408088416;0;2.014116587;0.806109766;0.897025956;-1.735641647;1.052501664;8.897025956;-1400.30073;266.4683689;0;0;86436.4;2163;32;0;36388.38932;;1402.621517
36500;8644116.729;1964177.686;-931972.1743;0;0;0;2.013824105;0.806095677;3140255.093;3480822.484;18291845.61;-0.001135999;0;0;0;0;3.408134233;0;2.013824105;0.806095677;0.896905391;-1.735924533;1.052493371;8.896905391;-1405.011648;267.3648268;0;0;86436.5;2163;32;0;36488.38923;;1407.298498
36600;8644105.316;1964495.876;-931419.3422;0;0;0;2.013531636;0.806081539;3140281.873;3480849.265;18291986.35;-0.001135999;0;0;0;0;3.408180212;0;2.013531636;0.806081539;0.896784403;-1.736207407;1.052485048;8.896784403;-1409.722434;268.2612597;0;0;86436.6;2163;32;0;36588.38914;;1412.080581
36700;8644093.86;1964814.056;-930866.5049;0;0;0;2.013239181;0.806067352;3140308.744;3480876.136;18292127.56;-0.001135999;0;0;0;0;3.408226354;0;2.013239181;0.806067352;0.896662993;-1.736490268;1.052476696;8.896662993;-1414.433107;269.1576709;0;0;86436.7;2163;32;0;36688.38905;;1416.757562
36800;8644082.36;1965132.224;-930313.6624;0;0;0;2.01294674;0.806053115;3140335.704;3480903.097;18292269.24;-0.001135999;0;0;0;0;3.408272658;0;2.01294674;0.806053115;0.896541161;-1.736773114;1.052468315;8.896541161;-1419.143681;270.0540633;0;0;86436.8;2163;32;0;36788.38896;;1421.434544
36900;8644070.817;1965450.382;-929760.8146;0;0;0;2.012654312;0.806038829;3140362.753;3480930.147;18292411.39;-0.001135999;0;0;0;0;3.408319124;0;2.012654312;0.806038829;0.896418907;-1.737055946;1.052459904;8.896418907;-1423.854114;270.9504289;0;0;86436.9;2163;32;0;36888.38887;;1426.216626
37000;8644059.23;1965768.529;-929207.9615;0;0;0;2.012361898;0.806024493;3140389.893;3480957.287;18292554.01;-0.001135999;0;0;0;0;3.408365752;0;2.012361898;0.806024493;0.896296231;-1.737338767;1.052451465;8.896296231;-1428.564455;271.8467771;0;0;86437;2163;32;0;36988.38878;;1430.893608
37100;8644047.6;1966086.665;-928655.1033;0;0;0;2.012069497;0.806010108;3140417.122;3480984.517;18292697.1;-0.001135999;0;0;0;0;3.408412543;0;2.012069497;0.806010108;0.896173133;-1.737621575;1.052442996;8.896173133;-1433.27467;272.743101;0;0;86437.1;2163;32;0;37088.38869;;1435.570589
37200;8644035.925;1966404.79;-928102.2398;0;0;0;2.011777111;0.805995674;3140444.44;3481011.836;18292840.66;-0.001135999;0;0;0;0;3.408459497;0;2.011777111;0.805995674;0.896049613;-1.737904369;1.052434498;8.896049613;-1437.984763;273.6394019;0;0;86437.2;2163;32;0;37188.38859;;1440.300121
37300;8644024.208;1966722.905;-927549.3711;0;0;0;2.011484738;0.805981191;3140471.848;3481039.244;18292984.7;-0.001135999;0;0;0;0;3.408506613;0;2.011484738;0.805981191;0.89592567;-1.738187149;1.052425971;8.89592567;-1442.694749;274.5356825;0;0;86437.3;2163;32;0;37288.3885;;1445.029653
37400;8644012.447;1967041.008;-926996.4971;0;0;0;2.011192379;0.805966658;3140499.346;3481066.743;18293129.2;-0.001135999;0;0;0;0;3.408553891;0;2.011192379;0.805966658;0.895801307;-1.738469915;1.052417414;8.895801307;-1447.404606;275.4319385;0;0;86437.4;2163;32;0;37388.38841;;1449.759185
37500;8644000.642;1967359.101;-926443.618;0;0;0;2.010900035;0.805952076;3140526.934;3481094.331;18293274.18;-0.001135999;0;0;0;0;3.408601331;0;2.010900035;0.805952076;0.895676521;-1.738752668;1.052408829;8.895676521;-1452.11436;276.3281749;0;0;86437.5;2163;32;0;37488.38832;;1454.436167
37600;8643988.794;1967677.184;-925890.7336;0;0;0;2.010607704;0.805937445;3140554.611;3481122.008;18293419.62;-0.001135999;0;0;0;0;3.408648934;0;2.010607704;0.805937445;0.895551313;-1.739035408;1.052400214;8.895551313;-1456.823987;277.224387;0;0;86437.6;2163;32;0;37588.38823;;1459.113148
37700;8643976.902;1967995.255;-925337.844;0;0;0;2.010315387;0.805922764;3140582.377;3481149.776;18293565.54;-0.001135999;0;0;0;0;3.4086967;0;2.010315387;0.805922764;0.895425684;-1.739318135;1.05239157;8.895425684;-1461.533501;278.1205778;0;0;86437.7;2163;32;0;37688.38813;;1463.89523
37800;8643964.966;1968313.316;-924784.9492;0;0;0;2.010023084;0.805908035;3140610.234;3481177.633;18293711.93;-0.001135999;0;0;0;0;3.408744627;0;2.010023084;0.805908035;0.895299633;-1.739600847;1.052382897;8.895299633;-1466.242899;279.0167464;0;0;86437.8;2163;32;0;37788.38804;;1468.572212
37900;8643952.987;1968631.365;-924232.0492;0;0;0;2.009730796;0.805893256;3140638.18;3481205.579;18293858.79;-0.001135999;0;0;0;0;3.408792717;0;2.009730796;0.805893256;0.895173161;-1.739883546;1.052374194;8.895173161;-1470.952172;279.9128913;0;0;86437.9;2163;32;0;37888.38795;;1473.249194
38000;8643940.965;1968949.404;-923679.144;0;0;0;2.009438521;0.805878427;3140666.215;3481233.615;18294006.12;-0.001135999;0;0;0;0;3.40884097;0;2.009438521;0.805878427;0.895046266;-1.74016623;1.052365463;8.895046266;-1475.661325;280.8090134;0;0;86438;2163;32;0;37988.38785;;1477.978726
38100;8643928.899;1969267.432;-923126.2336;0;0;0;2.009146261;0.80586355;3140694.34;3481261.741;18294153.92;-0.001135999;0;0;0;0;3.408889385;0;2.009146261;0.80586355;0.894918951;-1.740448903;1.052356702;8.894918951;-1480.370361;281.7051131;0;0;86438.1;2163;32;0;38088.38776;;1482.708257
38200;8643916.789;1969585.45;-922573.318;0;0;0;2.008854015;0.805848623;3140722.555;3481289.956;18294302.2;-0.001135999;0;0;0;0;3.408937962;0;2.008854015;0.805848623;0.894791213;-1.740731561;1.052347912;8.894791213;-1485.079278;282.6011903;0;0;86438.2;2163;32;0;38188.38767;;1487.385239
38300;8643904.636;1969903.456;-922020.3972;0;0;0;2.008561783;0.805833647;3140750.859;3481318.261;18294450.94;-0.001135999;0;0;0;0;3.408986702;0;2.008561783;0.805833647;0.894663055;-1.741014204;1.052339093;8.894663055;-1489.78808;283.4972455;0;0;86438.3;2163;32;0;38288.38757;;1492.114771
38400;8643892.439;1970221.452;-921467.4712;0;0;0;2.008269566;0.805818621;3140779.253;3481346.656;18294600.15;-0.001135999;0;0;0;0;3.409035605;0;2.008269566;0.805818621;0.894534475;-1.741296833;1.052330245;8.894534475;-1494.496739;284.3932735;0;0;86438.4;2163;32;0;38388.38748;;1496.844303
38500;8643880.199;1970539.437;-920914.54;0;0;0;2.007977363;0.805803547;3140807.737;3481375.14;18294749.84;-0.001135999;0;0;0;0;3.409084669;0;2.007977363;0.805803547;0.894405473;-1.741579449;1.052321368;8.894405473;-1499.205294;285.2892817;0;0;86438.5;2163;32;0;38488.38738;;1501.521284
38600;8643867.915;1970857.411;-920361.6036;0;0;0;2.007685175;0.805788423;3140836.31;3481403.713;18294899.99;-0.001135999;0;0;0;0;3.409133896;0;2.007685175;0.805788423;0.894276051;-1.741862051;1.052312462;8.894276051;-1503.913728;286.1852669;0;0;86438.6;2163;32;0;38588.38729;;1506.250816
38700;8643855.587;1971175.375;-919808.6621;0;0;0;2.007393001;0.80577325;3140864.973;3481432.377;18295050.62;-0.001135999;0;0;0;0;3.409183286;0;2.007393001;0.80577325;0.894146207;-1.74214464;1.052303526;8.894146207;-1508.622035;287.0812279;0;0;86438.7;2163;32;0;38688.38719;;1510.927798
38800;8643843.216;1971493.327;-919255.7154;0;0;0;2.007100841;0.805758027;3140893.725;3481461.13;18295201.72;-0.001135999;0;0;0;0;3.409232838;0;2.007100841;0.805758027;0.894015942;-1.742427213;1.052294562;8.894015942;-1513.33022;287.9771658;0;0;86438.8;2163;32;0;38788.3871;;1515.65733
38900;8643830.802;1971811.269;-918702.7635;0;0;0;2.006808696;0.805742756;3140922.567;3481489.972;18295353.29;-0.001135999;0;0;0;0;3.409282552;0;2.006808696;0.805742756;0.893885256;-1.742709771;1.052285568;8.893885256;-1518.038271;288.8730781;0;0;86438.9;2163;32;0;38888.387;;1520.334311
39000;8643818.344;1972129.2;-918149.8064;0;0;0;2.006516566;0.805727435;3140951.498;3481518.904;18295505.33;-0.001135999;0;0;0;0;3.409332429;0;2.006516566;0.805727435;0.893754148;-1.742992317;1.052276545;8.893754148;-1522.746203;289.7689678;0;0;86439;2163;32;0;38988.3869;;1525.063843
39100;8643805.842;1972447.12;-917596.8442;0;0;0;2.00622445;0.805712065;3140980.519;3481547.926;18295657.84;-0.001135999;0;0;0;0;3.409382468;0;2.00622445;0.805712065;0.89362262;-1.74327485;1.052267493;8.89362262;-1527.454029;290.6648372;0;0;86439.1;2163;32;0;39088.38681;;1529.793375
39200;8643793.297;1972765.029;-917043.8767;0;0;0;2.00593235;0.805696646;3141009.63;3481577.037;18295810.82;-0.001135999;0;0;0;0;3.40943267;0;2.00593235;0.805696646;0.89349067;-1.743557366;1.052258412;8.89349067;-1532.161713;291.5606797;0;0;86439.2;2163;32;0;39188.38671;;1534.470357
39300;8643780.708;1973082.927;-916490.9042;0;0;0;2.005640263;0.805681178;3141038.83;3481606.238;18295964.27;-0.001135999;0;0;0;0;3.409483034;0;2.005640263;0.805681178;0.8933583;-1.743839868;1.052249302;8.8933583;-1536.869274;292.4564988;0;0;86439.3;2163;32;0;39288.38661;;1539.199889
39400;8643768.075;1973400.815;-915937.9264;0;0;0;2.005348192;0.805665661;3141068.12;3481635.529;18296118.19;-0.001135999;0;0;0;0;3.409533561;0;2.005348192;0.805665661;0.893225509;-1.744122356;1.052240162;8.893225509;-1541.576705;293.3522931;0;0;86439.4;2163;32;0;39388.38651;;1543.929421
39500;8643755.399;1973718.692;-915384.9436;0;0;0;2.005056136;0.805650094;3141097.5;3481664.909;18296272.58;-0.001135999;0;0;0;0;3.40958425;0;2.005056136;0.805650094;0.893092297;-1.74440483;1.052230994;8.893092297;-1546.284023;294.2480659;0;0;86439.5;2163;32;0;39488.38642;;1548.606402
39600;8643742.68;1974036.558;-914831.9555;0;0;0;2.004764094;0.805634478;3141126.969;3481694.378;18296427.45;-0.001135999;0;0;0;0;3.409635102;0;2.004764094;0.805634478;0.892958664;-1.744687291;1.052221796;8.892958664;-1550.991197;295.1438113;0;0;86439.6;2163;32;0;39588.38632;;1553.283384
39700;8643729.917;1974354.413;-914278.9623;0;0;0;2.004472068;0.805618813;3141156.527;3481723.937;18296582.78;-0.001135999;0;0;0;0;3.409686116;0;2.004472068;0.805618813;0.89282461;-1.744969735;1.05221257;8.89282461;-1555.698262;296.0395361;0;0;86439.7;2163;32;0;39688.38622;;1558.012916
39800;8643717.11;1974672.257;-913725.964;0;0;0;2.004180056;0.805603099;3141186.175;3481753.586;18296738.59;-0.001135999;0;0;0;0;3.409737292;0;2.004180056;0.805603099;0.892690136;-1.745252166;1.052203314;8.892690136;-1560.405193;296.9352352;0;0;86439.8;2163;32;0;39788.38612;;1562.742448
39900;8643704.26;1974990.091;-913172.9605;0;0;0;2.003888059;0.805587336;3141215.913;3481783.324;18296894.86;-0.001135999;0;0;0;0;3.409788631;0;2.003888059;0.805587336;0.892555241;-1.74553458;1.052194029;8.892555241;-1565.111994;297.8309097;0;0;86439.9;2163;32;0;39888.38602;;1567.419429
40000;8643691.366;1975307.914;-912619.9519;0;0;0;2.003596078;0.805571523;3141245.74;3481813.152;18297051.61;-0.001135999;0;0;0;0;3.409840132;0;2.003596078;0.805571523;0.892419925;-1.745816981;1.052184715;8.892419925;-1569.818665;298.7265594;0;0;86440;2163;32;0;39988.38592;;1572.148961
40100;8643678.429;1975625.726;-912066.9381;0;0;0;2.003304112;0.805555662;3141275.657;3481843.07;18297208.83;-0.001135999;0;0;0;0;3.409891796;0;2.003304112;0.805555662;0.892284189;-1.746099369;1.052175372;8.892284189;-1574.525213;299.6221858;0;0;86440.1;2163;32;0;40088.38582;;1576.878493
40200;8643665.448;1975943.527;-911513.9192;0;0;0;2.00301216;0.805539751;3141305.664;3481873.077;18297366.52;-0.001135999;0;0;0;0;3.409943623;0;2.00301216;0.805539751;0.892148032;-1.74638174;1.052166;8.892148032;-1579.231634;300.5177879;0;0;86440.2;2163;32;0;40188.38572;;1581.555475
40300;8643652.424;1976261.317;-910960.8952;0;0;0;2.002720224;0.805523791;3141335.76;3481903.173;18297524.67;-0.001135999;0;0;0;0;3.409995612;0;2.002720224;0.805523791;0.892011455;-1.746664098;1.052156599;8.892011455;-1583.937932;301.4133666;0;0;86440.3;2163;32;0;40288.38562;;1586.232456
40400;8643639.356;1976579.096;-910407.866;0;0;0;2.002428304;0.805507782;3141365.945;3481933.359;18297683.3;-0.001135999;0;0;0;0;3.410047763;0;2.002428304;0.805507782;0.891874458;-1.746946438;1.052147169;8.891874458;-1588.644083;302.3089173;0;0;86440.4;2163;32;0;40388.38552;;1590.961988
40500;8643626.244;1976896.865;-909854.8317;0;0;0;2.002136398;0.805491724;3141396.22;3481963.635;18297842.4;-0.001135999;0;0;0;0;3.410100077;0;2.002136398;0.805491724;0.89173704;-1.747228766;1.05213771;8.89173704;-1593.350107;303.204444;0;0;86440.5;2163;32;0;40488.38542;;1595.69152
40600;8643613.089;1977214.623;-909301.7923;0;0;0;2.001844508;0.805475617;3141426.585;3481994;18298001.97;-0.001135999;0;0;0;0;3.410152553;0;2.001844508;0.805475617;0.891599202;-1.74751108;1.052128222;8.891599202;-1598.056009;304.0999472;0;0;86440.6;2163;32;0;40588.38532;;1600.368502
40700;8643599.89;1977532.37;-908748.7478;0;0;0;2.001552634;0.80545946;3141457.039;3482024.455;18298162.01;-0.001135999;0;0;0;0;3.410205192;0;2.001552634;0.80545946;0.891460944;-1.747793377;1.052118704;8.891460944;-1602.761784;304.9954264;0;0;86440.7;2163;32;0;40688.38522;;1605.098034
40800;8643586.648;1977850.106;-908195.6982;0;0;0;2.001260774;0.805443255;3141487.583;3482054.999;18298322.53;-0.001135999;0;0;0;0;3.410257993;0;2.001260774;0.805443255;0.891322265;-1.748075659;1.052109158;8.891322265;-1607.467419;305.8908791;0;0;86440.8;2163;32;0;40788.38511;;1609.775015
40900;8643573.362;1978167.831;-907642.6434;0;0;0;2.000968931;0.805427;3141518.216;3482085.633;18298483.51;-0.001135999;0;0;0;0;3.410310957;0;2.000968931;0.805427;0.891183166;-1.748357925;1.052099583;8.891183166;-1612.172917;306.7863055;0;0;86440.9;2163;32;0;40888.38501;;1614.504547
41000;8643560.033;1978485.545;-907089.5835;0;0;0;2.000677102;0.805410697;3141548.939;3482116.357;18298644.96;-0.001135999;0;0;0;0;3.410364083;0;2.000677102;0.805410697;0.891043648;-1.748640178;1.052089978;8.891043648;-1616.87829;307.6817084;0;0;86441;2163;32;0;40988.38491;;1619.181529
41100;8643546.66;1978803.249;-906536.5186;0;0;0;2.00038529;0.805394344;3141579.751;3482147.17;18298806.88;-0.001135999;0;0;0;0;3.410417372;0;2.00038529;0.805394344;0.890903709;-1.748922415;1.052080345;8.890903709;-1621.583527;308.5770851;0;0;86441.1;2163;32;0;41088.38481;;1623.91106
41200;8643533.243;1979120.942;-905983.4485;0;0;0;2.000093493;0.805377942;3141610.653;3482178.072;18298969.28;-0.001135999;0;0;0;0;3.410470823;0;2.000093493;0.805377942;0.89076335;-1.749204638;1.052070682;8.89076335;-1626.288637;309.4724377;0;0;86441.2;2163;32;0;41188.3847;;1628.640592
41300;8643519.783;1979438.623;-905430.3733;0;0;0;1.999801712;0.805361491;3141641.645;3482209.064;18299132.14;-0.001135999;0;0;0;0;3.410524437;0;1.999801712;0.805361491;0.890622571;-1.749486845;1.052060991;8.890622571;-1630.993609;310.3677642;0;0;86441.3;2163;32;0;41288.3846;;1633.317574
41400;8643506.28;1979756.295;-904877.293;0;0;0;1.999509946;0.805344992;3141672.726;3482240.146;18299295.48;-0.001135999;0;0;0;0;3.410578213;0;1.999509946;0.805344992;0.890481373;-1.749769035;1.05205127;8.890481373;-1635.698441;311.2630639;0;0;86441.4;2163;32;0;41388.3845;;1637.994556
41500;8643492.733;1980073.955;-904324.2077;0;0;0;1.999218196;0.805328443;3141703.896;3482271.317;18299459.28;-0.001135999;0;0;0;0;3.410632152;0;1.999218196;0.805328443;0.890339755;-1.750051212;1.052041521;8.890339755;-1640.403154;312.1583411;0;0;86441.5;2163;32;0;41488.38439;;1642.724087
41600;8643479.142;1980391.604;-903771.1172;0;0;0;1.998926462;0.805311845;3141735.156;3482302.577;18299623.56;-0.001135999;0;0;0;0;3.410686254;0;1.998926462;0.805311845;0.890197716;-1.750333372;1.052031742;8.890197716;-1645.107724;313.0535909;0;0;86441.6;2163;32;0;41588.38429;;1647.453619
41700;8643465.508;1980709.243;-903218.0217;0;0;0;1.998634744;0.805295198;3141766.506;3482333.927;18299788.3;-0.001135999;0;0;0;0;3.410740518;0;1.998634744;0.805295198;0.890055259;-1.750615518;1.052021935;8.890055259;-1649.812148;313.9488131;0;0;86441.7;2163;32;0;41688.38418;;1652.130601
41800;8643451.83;1981026.87;-902664.921;0;0;0;1.998343041;0.805278501;3141797.945;3482365.367;18299953.52;-0.001135999;0;0;0;0;3.410794944;0;1.998343041;0.805278501;0.889912381;-1.750897649;1.052012098;8.889912381;-1654.516451;314.8440123;0;0;86441.8;2163;32;0;41788.38408;;1656.807583
41900;8643438.108;1981344.487;-902111.8153;0;0;0;1.998051355;0.805261756;3141829.473;3482396.896;18300119.21;-0.001135999;0;0;0;0;3.410849533;0;1.998051355;0.805261756;0.889769084;-1.751179762;1.052002233;8.889769084;-1659.220616;315.7391851;0;0;86441.9;2163;32;0;41888.38397;;1661.537114
42000;8643424.343;1981662.093;-901558.7045;0;0;0;1.997759685;0.805244962;3141861.091;3482428.515;18300285.36;-0.001135999;0;0;0;0;3.410904284;0;1.997759685;0.805244962;0.889625367;-1.751461862;1.051992338;8.889625367;-1663.924648;316.6343325;0;0;86442;2163;32;0;41988.38387;;1666.266646
42100;8643410.535;1981979.688;-901005.5886;0;0;0;1.99746803;0.805228119;3141892.799;3482460.223;18300451.99;-0.001135999;0;0;0;0;3.410959198;0;1.99746803;0.805228119;0.889481231;-1.751743945;1.051982415;8.889481231;-1668.628532;317.5294518;0;0;86442.1;2163;32;0;42088.38376;;1670.943628
42200;8643396.683;1982297.273;-900452.4677;0;0;0;1.997176392;0.805211227;3141924.596;3482492.021;18300619.09;-0.001135999;0;0;0;0;3.411014275;0;1.997176392;0.805211227;0.889336676;-1.752026014;1.051972462;8.889336676;-1673.332282;318.4245457;0;0;86442.2;2163;32;0;42188.38366;;1675.67316
42300;8643382.787;1982614.846;-899899.3417;0;0;0;1.99688477;0.805194286;3141956.483;3482523.908;18300786.66;-0.001135999;0;0;0;0;3.411069514;0;1.99688477;0.805194286;0.889191701;-1.752308064;1.051962481;8.889191701;-1678.035902;319.3196149;0;0;86442.3;2163;32;0;42288.38355;;1680.350141
42400;8643368.848;1982932.409;-899346.2106;0;0;0;1.996593164;0.805177295;3141988.459;3482555.885;18300954.7;-0.001135999;0;0;0;0;3.411124916;0;1.996593164;0.805177295;0.889046306;-1.7525901;1.05195247;8.889046306;-1682.739372;320.2146555;0;0;86442.4;2163;32;0;42388.38344;;1685.027123
42500;8643354.865;1983249.96;-898793.0745;0;0;0;1.996301574;0.805160256;3142020.524;3482587.951;18301123.2;-0.001135999;0;0;0;0;3.41118048;0;1.996301574;0.805160256;0.888900493;-1.752872122;1.051942431;8.888900493;-1687.442725;321.1096737;0;0;86442.5;2163;32;0;42488.38334;;1689.809205
42600;8643340.839;1983567.501;-898239.9333;0;0;0;1.99601;0.805143168;3142052.68;3482620.107;18301292.18;-0.001135999;0;0;0;0;3.411236207;0;1.99601;0.805143168;0.88875426;-1.753154126;1.051932363;8.88875426;-1692.145914;322.004661;0;0;86442.6;2163;32;0;42588.38323;;1694.433636
42700;8643326.769;1983885.031;-897686.787;0;0;0;1.995718443;0.805126031;3142084.924;3482652.352;18301461.63;-0.001135999;0;0;0;0;3.411292096;0;1.995718443;0.805126031;0.888607608;-1.753436116;1.051922265;8.888607608;-1696.848962;322.8996212;0;0;86442.7;2163;32;0;42688.38312;;1699.163168
42800;8643312.655;1984202.551;-897133.6357;0;0;0;1.995426902;0.805108845;3142117.258;3482684.687;18301631.55;-0.001135999;0;0;0;0;3.411348148;0;1.995426902;0.805108845;0.888460537;-1.753718088;1.051912139;8.888460537;-1701.551893;323.7945591;0;0;86442.8;2163;32;0;42788.38301;;1703.8927
42900;8643298.498;1984520.059;-896580.4793;0;0;0;1.995135378;0.805091609;3142149.682;3482717.111;18301801.94;-0.001135999;0;0;0;0;3.411404363;0;1.995135378;0.805091609;0.888313047;-1.754000044;1.051901984;8.888313047;-1706.254669;324.6894677;0;0;86442.9;2163;32;0;42888.38291;;1708.569682
43000;8643284.297;1984837.556;-896027.3179;0;0;0;1.99484387;0.805074325;3142182.195;3482749.624;18301972.8;-0.001135999;0;0;0;0;3.41146074;0;1.99484387;0.805074325;0.888165138;-1.754281987;1.0518918;8.888165138;-1710.957323;325.5843529;0;0;86443;2163;32;0;42988.3828;;1713.299214
43100;8643270.053;1985155.043;-895474.1515;0;0;0;1.994552378;0.805056992;3142214.798;3482782.228;18302144.14;-0.001135999;0;0;0;0;3.411517279;0;1.994552378;0.805056992;0.88801681;-1.754563911;1.051881587;8.88801681;-1715.659807;326.4792059;0;0;86443.1;2163;32;0;43088.38269;;1717.976195
43200;8643255.766;1985472.519;-894920.98;0;0;0;1.994260903;0.80503961;3142247.49;3482814.92;18302315.94;-0.001135999;0;0;0;0;3.411573981;0;1.994260903;0.80503961;0.887868063;-1.754845822;1.051871345;8.887868063;-1720.362161;327.3740341;0;0;86443.2;2163;32;0;43188.38258;;1722.653177
43300;8643241.434;1985789.984;-894367.8034;0;0;0;1.993969444;0.805022179;3142280.271;3482847.702;18302488.21;-0.001135999;0;0;0;0;3.411630846;0;1.993969444;0.805022179;0.887718897;-1.755127713;1.051861074;8.887718897;-1725.064379;328.2688365;0;0;86443.3;2163;32;0;43288.38247;;1727.382709
