Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler
8800;8908103.475;21106.10406;1309147.683;0;0;0;0.016120623;1.093227854;2848689.731;1107050.553;5817589.921;0.005809492;0;0;0;0;2.771882227;0;0.016120623;1.093227854;3.673899955;1.921326217;1.239163479;11.67389996;-3888.481583;739.9534421;0;0;86408.8;2163;0;0;8796.307277;;3890.696938
8900;8908070.328;21669.62161;1309363.626;0;0;0;0.016548225;1.093152325;2848763.768;1107124.592;5817979;0.005809492;0;0;0;0;2.771990092;0;0.016548225;1.093152325;3.673658911;1.921748212;1.239113222;11.67365891;-3893.081359;740.8287503;0;0;86408.9;2163;0;0;8896.30703;;3895.296565
9000;8908037.14;22233.13951;1309579.562;0;0;0;0.01697568;1.09307672;2848837.893;1107198.719;5818368.538;0.005809492;0;0;0;0;2.772098088;0;0.01697568;1.09307672;3.673417628;1.922170061;1.239062915;11.67341763;-3897.680791;741.7039931;0;0;86409;2163;0;0;8996.306783;;3899.89572
9100;8908003.912;22796.65776;1309795.491;0;0;0;0.017402989;1.09300104;2848912.106;1107272.933;5818758.536;0.005809492;0;0;0;0;2.772206216;0;0.017402989;1.09300104;3.673176106;1.922591762;1.23901256;11.67317611;-3902.279797;742.5791548;0;0;86409.1;2163;0;0;9096.306535;;3904.494611
9200;8907970.644;23360.17637;1310011.413;0;0;0;0.017830151;1.092925286;2848986.406;1107347.235;5819148.994;0.005809492;0;0;0;0;2.772314474;0;0.017830151;1.092925286;3.672934345;1.923013316;1.238962156;11.67293435;-3906.878446;743.4542488;0;0;86409.2;2163;0;0;9196.306287;;3909.09303
9300;8907937.337;23923.69533;1310227.327;0;0;0;0.018257165;1.092849457;2849060.794;1107421.624;5819539.911;0.005809492;0;0;0;0;2.772422864;0;0.018257165;1.092849457;3.672692346;1.923434724;1.238911704;11.67269235;-3911.476729;744.3292729;0;0;86409.3;2163;0;0;9296.306039;;3913.691081
9400;8907903.989;24487.21464;1310443.235;0;0;0;0.018684033;1.092773553;2849135.269;1107496.1;5819931.289;0.005809492;0;0;0;0;2.772531385;0;0.018684033;1.092773553;3.672450108;1.923855984;1.238861203;11.67245011;-3916.074614;745.2042212;0;0;86409.4;2163;0;0;9396.305791;;3918.288764
9500;8907870.602;25050.73429;1310659.135;0;0;0;0.019110754;1.092697574;2849209.831;1107570.665;5820323.126;0.005809492;0;0;0;0;2.772640038;0;0.019110754;1.092697574;3.672207632;1.924277097;1.238810653;11.67220763;-3920.672128;746.079099;0;0;86409.5;2163;0;0;9496.305542;;3922.886132
9600;8907837.174;25614.25429;1310875.028;0;0;0;0.019537328;1.092621521;2849284.481;1107645.316;5820715.423;0.005809492;0;0;0;0;2.772748821;0;0.019537328;1.092621521;3.671964918;1.924698062;1.238760055;11.67196492;-3925.269219;746.9538964;0;0;86409.6;2163;0;0;9596.305293;;3927.482974
9700;8907803.707;26177.77462;1311090.914;0;0;0;0.019963754;1.092545393;2849359.219;1107720.055;5821108.18;0.005809492;0;0;0;0;2.772857736;0;0.019963754;1.092545393;3.671721966;1.92511888;1.238709409;11.67172197;-3929.865969;747.8286289;0;0;86409.7;2163;0;0;9696.305044;;3932.079554
9800;8907770.199;26741.2953;1311306.793;0;0;0;0.020390033;1.092469191;2849434.044;1107794.882;5821501.397;0.005809492;0;0;0;0;2.772966782;0;0.020390033;1.092469191;3.671478776;1.925539551;1.238658714;11.67147878;-3934.462326;748.7032865;0;0;86409.8;2163;0;0;9796.304794;;3936.675713
9900;8907736.652;27304.81631;1311522.664;0;0;0;0.020816165;1.092392915;2849508.956;1107869.796;5821895.073;0.005809492;0;0;0;0;2.773075959;0;0.020816165;1.092392915;3.671235349;1.925960074;1.23860797;11.67123535;-3939.058277;749.5778669;0;0;86409.9;2163;0;0;9896.304544;;3941.271504
10000;8907703.065;27868.33766;1311738.529;0;0;0;0.021242149;1.092316564;2849583.956;1107944.798;5822289.208;0.005809492;0;0;0;0;2.773185267;0;0.021242149;1.092316564;3.670991684;1.92638045;1.238557178;11.67099168;-3943.65388;750.452381;0;0;86410;2163;0;0;9996.304294;;3945.866822
10100;8907669.438;28431.85933;1311954.386;0;0;0;0.021667986;1.092240138;2849659.044;1108019.886;5822683.803;0.005809492;0;0;0;0;2.773294707;0;0.021667986;1.092240138;3.670747782;1.926800677;1.238506338;11.67074778;-3948.249053;751.3268135;0;0;86410.1;2163;0;0;10096.30404;;3950.461878
10200;8907635.77;28995.38134;1312170.236;0;0;0;0.022093675;1.092163638;2849734.218;1108095.063;5823078.858;0.005809492;0;0;0;0;2.773404277;0;0.022093675;1.092163638;3.670503643;1.927220757;1.23845545;11.67050364;-3952.843882;752.2011803;0;0;86410.2;2163;0;0;10196.30379;;3955.056461
10300;8907602.063;29558.90367;1312386.079;0;0;0;0.022519217;1.092087065;2849809.481;1108170.327;5823474.372;0.005809492;0;0;0;0;2.773513979;0;0.022519217;1.092087065;3.670259267;1.92764069;1.238404513;11.67025927;-3957.438328;753.0754743;0;0;86410.3;2163;0;0;10296.30354;;3959.650675
10400;8907568.316;30122.42633;1312601.914;0;0;0;0.022944611;1.092010416;2849884.83;1108245.678;5823870.346;0.005809492;0;0;0;0;2.773623812;0;0.022944611;1.092010416;3.670014654;1.928060474;1.238353528;11.67001465;-3962.032352;753.9496879;0;0;86410.4;2163;0;0;10396.30329;;3964.244522
10500;8907534.529;30685.9493;1312817.743;0;0;0;0.023369857;1.091933694;2849960.267;1108321.117;5824266.779;0.005809492;0;0;0;0;2.773733777;0;0.023369857;1.091933694;3.669769805;1.92848011;1.238302495;11.6697698;-3966.626023;754.8238345;0;0;86410.5;2163;0;0;10496.30304;;3968.838001
10600;8907500.702;31249.4726;1313033.564;0;0;0;0.023794955;1.091856898;2850035.792;1108396.643;5824663.671;0.005809492;0;0;0;0;2.773843872;0;0.023794955;1.091856898;3.669524719;1.928899598;1.238251414;11.66952472;-3971.219251;755.6978967;0;0;86410.6;2163;0;0;10596.30279;;3973.43106
10700;8907466.835;31812.99621;1313249.379;0;0;0;0.024219905;1.091780028;2850111.404;1108472.256;5825061.022;0.005809492;0;0;0;0;2.773954099;0;0.024219905;1.091780028;3.669279397;1.929318938;1.238200284;11.6692794;-3975.81214;756.5718945;0;0;86410.7;2163;0;0;10696.30253;;3978.023751
10800;8907432.928;32376.52013;1313465.186;0;0;0;0.024644707;1.091703083;2850187.103;1108547.957;5825458.833;0.005809492;0;0;0;0;2.774064457;0;0.024644707;1.091703083;3.669033838;1.92973813;1.238149107;11.66903384;-3980.404645;757.4458191;0;0;86410.8;2163;0;0;10796.30228;;3982.616021
10900;8907398.981;32940.04437;1313680.985;0;0;0;0.025069361;1.091626065;2850262.89;1108623.745;5825857.103;0.005809492;0;0;0;0;2.774174947;0;0.025069361;1.091626065;3.668788044;1.930157174;1.238097882;11.66878804;-3984.996736;758.319665;0;0;86410.9;2163;0;0;10896.30203;;3987.207924
11000;8907364.994;33503.56891;1313896.778;0;0;0;0.025493867;1.091548973;2850338.764;1108699.621;5826255.833;0.005809492;0;0;0;0;2.774285567;0;0.025493867;1.091548973;3.668542014;1.930576069;1.238046608;11.66854201;-3989.588474;759.1934436;0;0;86411;2163;0;0;10996.30178;;3991.799458
11100;8907330.968;34067.09376;1314112.564;0;0;0;0.025918225;1.091471807;2850414.725;1108775.584;5826655.021;0.005809492;0;0;0;0;2.774396319;0;0.025918225;1.091471807;3.668295749;1.930994815;1.237995287;11.66829575;-3994.179777;760.0671395;0;0;86411.1;2163;0;0;11096.30152;;3996.39052
11200;8907296.901;34630.61892;1314328.342;0;0;0;0.026342434;1.091394567;2850490.774;1108851.634;5827054.669;0.005809492;0;0;0;0;2.774507202;0;0.026342434;1.091394567;3.668049248;1.931413414;1.237943917;11.66804925;-3998.770718;760.9407667;0;0;86411.2;2163;0;0;11196.30127;;4000.981319
11300;8907262.794;35194.14437;1314544.113;0;0;0;0.026766495;1.091317253;2850566.91;1108927.772;5827454.775;0.005809492;0;0;0;0;2.774618216;0;0.026766495;1.091317253;3.667802511;1.931831864;1.2378925;11.66780251;-4003.36127;761.8143196;0;0;86411.3;2163;0;0;11296.30102;;4005.571645
11400;8907228.647;35757.67013;1314759.877;0;0;0;0.027190408;1.091239866;2850643.133;1109003.997;5827855.341;0.005809492;0;0;0;0;2.774729362;0;0.027190408;1.091239866;3.66755554;1.932250165;1.237841035;11.66755554;-4007.951424;762.6877968;0;0;86411.4;2163;0;0;11396.30076;;4010.161603
11500;8907194.461;36321.19618;1314975.634;0;0;0;0.027614172;1.091162405;2850719.444;1109080.31;5828256.365;0.005809492;0;0;0;0;2.774840639;0;0.027614172;1.091162405;3.667308333;1.932668317;1.237789522;11.66730833;-4012.541214;763.5612049;0;0;86411.5;2163;0;0;11496.30051;;4014.751141
11600;8907160.234;36884.72252;1315191.383;0;0;0;0.028037788;1.091084871;2850795.842;1109156.71;5828657.849;0.005809492;0;0;0;0;2.774952047;0;0.028037788;1.091084871;3.667060892;1.933086321;1.237737962;11.66706089;-4017.130557;764.4345277;0;0;86411.6;2163;0;0;11596.30025;;4019.340364
11700;8907125.968;37448.24916;1315407.126;0;0;0;0.028461255;1.091007263;2850872.328;1109233.197;5829059.791;0.005809492;0;0;0;0;2.775063586;0;0.028461255;1.091007263;3.666813216;1.933504176;1.237686353;11.66681322;-4021.71955;765.3077842;0;0;86411.7;2163;0;0;11696.3;;4023.929113
11800;8907091.661;38011.77609;1315622.861;0;0;0;0.028884573;1.090929582;2850948.901;1109309.771;5829462.193;0.005809492;0;0;0;0;2.775175257;0;0.028884573;1.090929582;3.666565306;1.933921881;1.237634697;11.66656531;-4026.308137;766.1809631;0;0;86411.8;2163;0;0;11796.29974;;4028.517495
11900;8907057.315;38575.3033;1315838.589;0;0;0;0.029307742;1.090851827;2851025.561;1109386.433;5829865.053;0.005809492;0;0;0;0;2.775287059;0;0.029307742;1.090851827;3.666317161;1.934339439;1.237582994;11.66631716;-4030.896332;767.0540677;0;0;86411.9;2163;0;0;11896.29949;;4033.105509
12000;8907022.929;39138.8308;1316054.31;0;0;0;0.029730763;1.090773999;2851102.308;1109463.182;5830268.372;0.005809492;0;0;0;0;2.775398992;0;0.029730763;1.090773999;3.666068782;1.934756847;1.237531242;11.66606878;-4035.484155;767.9271015;0;0;86412;2163;0;0;11996.29923;;4037.693102
12100;8906988.502;39702.35858;1316270.024;0;0;0;0.030153634;1.090696097;2851179.143;1109540.018;5830672.15;0.005809492;0;0;0;0;2.775511056;0;0.030153634;1.090696097;3.665820169;1.935174105;1.237479444;11.66582017;-4040.07154;768.8000518;0;0;86412.1;2163;0;0;12096.29897;;4042.280275
12200;8906954.036;40265.88663;1316485.73;0;0;0;0.030576357;1.090618123;2851256.065;1109616.942;5831076.386;0.005809492;0;0;0;0;2.775623252;0;0.030576357;1.090618123;3.665571323;1.935591215;1.237427597;11.66557132;-4044.658569;769.6729343;0;0;86412.2;2163;0;0;12196.29872;;4046.867133
12300;8906919.53;40829.41497;1316701.429;0;0;0;0.03099893;1.090540075;2851333.074;1109693.953;5831481.082;0.005809492;0;0;0;0;2.775735579;0;0.03099893;1.090540075;3.665322242;1.936008175;1.237375703;11.66532224;-4049.245215;770.545744;0;0;86412.3;2163;0;0;12296.29846;;4051.45357
12400;8906884.984;41392.94358;1316917.121;0;0;0;0.031421355;1.090461954;2851410.171;1109771.051;5831886.235;0.005809492;0;0;0;0;2.775848038;0;0.031421355;1.090461954;3.665072929;1.936424987;1.237323762;11.66507293;-4053.83145;771.4184755;0;0;86412.4;2163;0;0;12396.2982;;4056.039534
12500;8906850.397;41956.47246;1317132.806;0;0;0;0.03184363;1.090383759;2851487.355;1109848.237;5832291.848;0.005809492;0;0;0;0;2.775960627;0;0.03184363;1.090383759;3.664823382;1.936841648;1.237271773;11.66482338;-4058.417296;772.2911331;0;0;86412.5;2163;0;0;12496.29794;;4060.625236
12600;8906815.771;42520.00161;1317348.484;0;0;0;0.032265756;1.090305492;2851564.626;1109925.509;5832697.919;0.005809492;0;0;0;0;2.776073348;0;0.032265756;1.090305492;3.664573601;1.937258161;1.237219737;11.6645736;-4063.002695;773.1637055;0;0;86412.6;2163;0;0;12596.29769;;4065.210412
12700;8906781.105;43083.53102;1317564.154;0;0;0;0.032687733;1.090227152;2851641.984;1110002.869;5833104.448;0.005809492;0;0;0;0;2.7761862;0;0.032687733;1.090227152;3.664323588;1.937674523;1.237167653;11.66432359;-4067.587754;774.0362131;0;0;86412.7;2163;0;0;12696.29743;;4069.795325
12800;8906746.399;43647.06071;1317779.818;0;0;0;0.03310956;1.090148739;2851719.43;1110080.317;5833511.436;0.005809492;0;0;0;0;2.776299184;0;0.03310956;1.090148739;3.664073342;1.938090736;1.237115522;11.66407334;-4072.172417;774.9086454;0;0;86412.8;2163;0;0;12796.29717;;4074.379713
12900;8906711.653;44210.59065;1317995.474;0;0;0;0.033531238;1.090070252;2851796.963;1110157.851;5833918.883;0.005809492;0;0;0;0;2.776412298;0;0.033531238;1.090070252;3.663822864;1.938506801;1.237063344;11.66382286;-4076.756658;775.7809976;0;0;86412.9;2163;0;0;12896.29691;;4078.963786
13000;8906676.868;44774.12085;1318211.123;0;0;0;0.033952767;1.089991693;2851874.583;1110235.473;5834326.788;0.005809492;0;0;0;0;2.776525545;0;0.033952767;1.089991693;3.663572152;1.938922714;1.237011119;11.66357215;-4081.340539;776.6532811;0;0;86413;2163;0;0;12996.29665;;4083.547438
13100;8906642.042;45337.65131;1318426.764;0;0;0;0.034374145;1.089913062;2851952.29;1110313.182;5834735.151;0.005809492;0;0;0;0;2.776638922;0;0.034374145;1.089913062;3.663321209;1.939338478;1.236958846;11.66332121;-4085.923969;777.5254787;0;0;86413.1;2163;0;0;13096.29639;;4088.13067
13200;8906607.176;45901.18203;1318642.399;0;0;0;0.034795374;1.089834357;2852030.085;1110390.978;5835143.973;0.005809492;0;0;0;0;2.776752431;0;0.034795374;1.089834357;3.663070033;1.939754093;1.236906527;11.66307003;-4090.507036;778.3976075;0;0;86413.2;2163;0;0;13196.29613;;4092.713533
13300;8906572.27;46464.71299;1318858.026;0;0;0;0.035216454;1.08975558;2852107.967;1110468.861;5835553.252;0.005809492;0;0;0;0;2.776866071;0;0.035216454;1.08975558;3.662818626;1.940169557;1.23685416;11.66281863;-4095.08971;779.2696613;0;0;86413.3;2163;0;0;13296.29587;;4097.29603
13400;8906537.325;47028.24421;1319073.646;0;0;0;0.035637384;1.08967673;2852185.936;1110546.832;5835962.99;0.005809492;0;0;0;0;2.776979842;0;0.035637384;1.08967673;3.662566986;1.940584872;1.236801746;11.66256699;-4099.671972;780.1416368;0;0;86413.4;2163;0;0;13396.29561;;4101.878053
13500;8906502.339;47591.77567;1319289.259;0;0;0;0.036058163;1.089597808;2852263.992;1110624.89;5836373.187;0.005809492;0;0;0;0;2.777093745;0;0.036058163;1.089597808;3.662315115;1.941000036;1.236749285;11.66231511;-4104.253853;781.0135399;0;0;86413.5;2163;0;0;13496.29535;;4106.459708
13600;8906467.313;48155.30738;1319504.865;0;0;0;0.036478793;1.089518813;2852342.135;1110703.034;5836783.841;0.005809492;0;0;0;0;2.777207779;0;0.036478793;1.089518813;3.662063012;1.941415051;1.236696777;11.66206301;-4108.835305;781.8853612;0;0;86413.6;2163;0;0;13596.29509;;4111.040995
13700;8906432.248;48718.83933;1319720.463;0;0;0;0.036899273;1.089439745;2852420.366;1110781.267;5837194.954;0.005809492;0;0;0;0;2.777321944;0;0.036899273;1.089439745;3.661810678;1.941829914;1.236644222;11.66181068;-4113.416385;782.7571116;0;0;86413.7;2163;0;0;13696.29483;;4115.621862
13800;8906397.142;49282.37152;1319936.054;0;0;0;0.037319603;1.089360605;2852498.683;1110859.586;5837606.524;0.005809492;0;0;0;0;2.777436241;0;0.037319603;1.089360605;3.661558113;1.942244628;1.23659162;11.66155811;-4117.997059;783.6287849;0;0;86413.8;2163;0;0;13796.29457;;4120.202309
13900;8906361.997;49845.90395;1320151.638;0;0;0;0.037739783;1.089281393;2852577.088;1110937.992;5838018.553;0.005809492;0;0;0;0;2.777550669;0;0.037739783;1.089281393;3.661305317;1.942659193;1.236538971;11.66130532;-4122.577314;784.5003785;0;0;86413.9;2163;0;0;13896.29431;;4124.782387
14000;8906326.812;50409.43661;1320367.215;0;0;0;0.038159813;1.089202108;2852655.58;1111016.486;5838431.04;0.005809492;0;0;0;0;2.777665228;0;0.038159813;1.089202108;3.66105229;1.943073605;1.236486275;11.66105229;-4127.157207;785.3719032;0;0;86414;2163;0;0;13996.29405;;4129.361993
14100;8906291.586;50972.96951;1320582.785;0;0;0;0.038579692;1.089122751;2852734.159;1111095.067;5838843.985;0.005809492;0;0;0;0;2.777779919;0;0.038579692;1.089122751;3.660799032;1.943487869;1.236433533;11.66079903;-4131.736649;786.243342;0;0;86414.1;2163;0;0;14096.29379;;4133.941336
14200;8906256.321;51536.50263;1320798.347;0;0;0;0.038999422;1.089043322;2852812.826;1111173.735;5839257.387;0.005809492;0;0;0;0;2.777894741;0;0.038999422;1.089043322;3.660545544;1.943901981;1.236380744;11.66054554;-4136.315733;787.1147126;0;0;86414.2;2163;0;0;14196.29352;;4138.520154
14300;8906221.016;52100.03598;1321013.902;0;0;0;0.039419001;1.088963821;2852891.579;1111252.49;5839671.248;0.005809492;0;0;0;0;2.778009694;0;0.039419001;1.088963821;3.660291826;1.944315943;1.236327908;11.66029183;-4140.894396;787.9860032;0;0;86414.3;2163;0;0;14296.29326;;4143.098603
14400;8906185.671;52663.56956;1321229.45;0;0;0;0.039838429;1.088884247;2852970.419;1111331.332;5840085.566;0.005809492;0;0;0;0;2.778124779;0;0.039838429;1.088884247;3.660037877;1.944729755;1.236275025;11.66003788;-4145.47265;788.8572161;0;0;86414.4;2163;0;0;14396.293;;4147.676685
14500;8906150.286;53227.10336;1321444.991;0;0;0;0.040257707;1.088804602;2853049.347;1111410.261;5840500.342;0.005809492;0;0;0;0;2.778239995;0;0.040257707;1.088804602;3.659783698;1.945143415;1.236222096;11.6597837;-4150.05053;789.7283576;0;0;86414.5;2163;0;0;14496.29273;;4152.254294
14600;8906114.861;53790.63738;1321660.524;0;0;0;0.040676835;1.088724884;2853128.362;1111489.278;5840915.576;0.005809492;0;0;0;0;2.778355342;0;0.040676835;1.088724884;3.65952929;1.945556926;1.23616912;11.65952929;-4154.627957;790.5994131;0;0;86414.6;2163;0;0;14596.29247;;4156.831588
14700;8906079.396;54354.17162;1321876.051;0;0;0;0.041095812;1.088645095;2853207.464;1111568.381;5841331.268;0.005809492;0;0;0;0;2.778470821;0;0.041095812;1.088645095;3.659274651;1.945970284;1.236116097;11.65927465;-4159.205019;791.4703989;0;0;86414.7;2163;0;0;14696.29221;;4161.408408
14800;8906043.891;54917.70607;1322091.57;0;0;0;0.041514638;1.088565233;2853286.653;1111647.572;5841747.417;0.005809492;0;0;0;0;2.778586431;0;0.041514638;1.088565233;3.659019784;1.946383493;1.236063028;11.65901978;-4163.781677;792.341308;0;0;86414.8;2163;0;0;14796.29194;;4165.984808
14900;8906008.346;55481.24073;1322307.082;0;0;0;0.041933314;1.0884853;2853365.929;1111726.849;5842164.024;0.005809492;0;0;0;0;2.778702172;0;0.041933314;1.0884853;3.658764687;1.946796551;1.236009912;11.65876469;-4168.357906;793.2121354;0;0;86414.9;2163;0;0;14896.29168;;4170.560893
15000;8905972.761;56044.77561;1322522.586;0;0;0;0.042351838;1.088405295;2853445.292;1111806.214;5842581.089;0.005809492;0;0;0;0;2.778818045;0;0.042351838;1.088405295;3.65850936;1.947209457;1.23595675;11.65850936;-4172.933772;794.0828939;0;0;86415;2163;0;0;14996.29141;;4175.136558
15100;8905937.136;56608.31069;1322738.084;0;0;0;0.042770212;1.088325218;2853524.742;1111885.666;5842998.611;0.005809492;0;0;0;0;2.77893405;0;0.042770212;1.088325218;3.658253805;1.947622213;1.235903542;11.65825381;-4177.50918;794.953565;0;0;86415.1;2163;0;0;15096.29115;;4179.711749
15200;8905901.471;57171.84598;1322953.574;0;0;0;0.043188436;1.08824507;2853604.279;1111965.205;5843416.591;0.005809492;0;0;0;0;2.779050185;0;0.043188436;1.08824507;3.657998021;1.948034817;1.235850287;11.65799802;-4182.084224;795.8241669;0;0;86415.2;2163;0;0;15196.29088;;4184.28652
15300;8905865.767;57735.38147;1323169.057;0;0;0;0.043606508;1.088164849;2853683.904;1112044.831;5843835.028;0.005809492;0;0;0;0;2.779166452;0;0.043606508;1.088164849;3.657742008;1.948447271;1.235796985;11.65774201;-4186.658856;796.6946905;0;0;86415.3;2163;0;0;15296.29062;;4188.860976
15400;8905830.022;58298.91716;1323384.532;0;0;0;0.044024429;1.088084558;2853763.615;1112124.544;5844253.922;0.005809492;0;0;0;0;2.779282851;0;0.044024429;1.088084558;3.657485767;1.948859573;1.235743638;11.65748577;-4191.233064;797.5651333;0;0;86415.4;2163;0;0;15396.29035;;4193.435012
15500;8905794.237;58862.45305;1323600.001;0;0;0;0.044442199;1.088004194;2853843.414;1112204.344;5844673.274;0.005809492;0;0;0;0;2.77939938;0;0.044442199;1.088004194;3.657229297;1.949271724;1.235690244;11.6572293;-4195.806896;798.4355047;0;0;86415.5;2163;0;0;15496.29009;;4198.008574
15600;8905758.413;59425.98914;1323815.462;0;0;0;0.044859818;1.087923759;2853923.299;1112284.231;5845093.084;0.005809492;0;0;0;0;2.779516042;0;0.044859818;1.087923759;3.656972599;1.949683724;1.235636804;11.6569726;-4200.380264;799.3057877;0;0;86415.6;2163;0;0;15596.28982;;4202.581821
15700;8905722.549;59989.52541;1324030.916;0;0;0;0.045277286;1.087843253;2854003.271;1112364.205;5845513.35;0.005809492;0;0;0;0;2.779632834;0;0.045277286;1.087843253;3.656715673;1.950095572;1.235583317;11.65671567;-4204.953278;800.1760031;0;0;86415.7;2163;0;0;15696.28955;;4207.154543
15800;8905686.644;60553.06188;1324246.363;0;0;0;0.045694602;1.087762675;2854083.331;1112444.266;5845934.074;0.005809492;0;0;0;0;2.779749758;0;0.045694602;1.087762675;3.65645852;1.950507269;1.235529785;11.65645852;-4209.525877;801.0461399;0;0;86415.8;2163;0;0;15796.28929;;4211.726949
15900;8905650.7;61116.59854;1324461.802;0;0;0;0.046111768;1.087682026;2854163.477;1112524.414;5846355.256;0.005809492;0;0;0;0;2.779866813;0;0.046111768;1.087682026;3.656201138;1.950918814;1.235476206;11.65620114;-4214.098052;801.9161959;0;0;86415.9;2163;0;0;15896.28902;;4216.298935
16000;8905614.716;61680.13538;1324677.235;0;0;0;0.046528782;1.087601306;2854243.711;1112604.649;5846776.894;0.005809492;0;0;0;0;2.779984;0;0.046528782;1.087601306;3.655943529;1.951330208;1.235422581;11.65594353;-4218.669846;802.7861792;0;0;86416;2163;16;0;15996.28875;;4220.870448
16100;8905578.691;62243.6724;1324892.66;0;0;0;0.046945644;1.087520514;2854324.031;1112684.971;5847198.99;0.005809492;0;0;0;0;2.780101318;0;0.046945644;1.087520514;3.655685693;1.95174145;1.235368911;11.65568569;-4223.241175;803.6560742;0;0;86416.1;2163;16;0;16096.28848;;4225.441646
16200;8905542.627;62807.20961;1325108.078;0;0;0;0.047362355;1.087439652;2854404.439;1112765.38;5847621.542;0.005809492;0;0;0;0;2.780218768;0;0.047362355;1.087439652;3.65542763;1.952152541;1.235315194;11.65542763;-4227.812138;804.5258997;0;0;86416.2;2163;16;0;16196.28821;;4230.012371
16300;8905506.523;63370.74699;1325323.488;0;0;0;0.047778915;1.087358718;2854484.933;1112845.876;5848044.552;0.005809492;0;0;0;0;2.780336349;0;0.047778915;1.087358718;3.655169339;1.95256348;1.235261431;11.65516934;-4232.382703;805.3956492;0;0;86416.3;2163;16;0;16296.28795;;4234.582728
16400;8905470.379;63934.28455;1325538.891;0;0;0;0.048195323;1.087277713;2854565.515;1112926.46;5848468.019;0.005809492;0;0;0;0;2.780454061;0;0.048195323;1.087277713;3.654910822;1.952974267;1.235207622;11.65491082;-4236.952818;806.2653133;0;0;86416.4;2163;16;0;16396.28768;;4239.152612
16500;8905434.195;64497.82228;1325754.288;0;0;0;0.048611579;1.087196637;2854646.183;1113007.13;5848891.942;0.005809492;0;0;0;0;2.780571905;0;0.048611579;1.087196637;3.654652078;1.953384903;1.235153767;11.65465208;-4241.52257;807.134908;0;0;86416.5;2163;16;0;16496.28741;;4243.72218
16600;8905397.971;65061.36019;1325969.676;0;0;0;0.049027684;1.08711549;2854726.939;1113087.886;5849316.323;0.005809492;0;0;0;0;2.78068988;0;0.049027684;1.08711549;3.654393107;1.953795386;1.235099867;11.65439311;-4246.091851;808.0044134;0;0;86416.6;2163;16;0;16596.28714;;4248.291223
16700;8905361.707;65624.89826;1326185.058;0;0;0;0.049443637;1.087034272;2854807.781;1113168.73;5849741.161;0.005809492;0;0;0;0;2.780807987;0;0.049443637;1.087034272;3.65413391;1.954205717;1.235045921;11.65413391;-4250.660762;808.8738482;0;0;86416.7;2163;16;0;16696.28687;;4252.859951
16800;8905325.403;66188.43649;1326400.432;0;0;0;0.049859438;1.086952983;2854888.71;1113249.661;5850166.455;0.005809492;0;0;0;0;2.780926225;0;0.049859438;1.086952983;3.653874487;1.954615897;1.234991928;11.65387449;-4255.229264;809.7432052;0;0;86416.8;2163;16;0;16796.2866;;4257.428206
16900;8905289.06;66751.97489;1326615.8;0;0;0;0.050275087;1.086871623;2854969.726;1113330.679;5850592.207;0.005809492;0;0;0;0;2.781044595;0;0.050275087;1.086871623;3.653614838;1.955025924;1.234937891;11.65361484;-4259.797325;810.6124784;0;0;86416.9;2163;16;0;16896.28633;;4261.996093
17000;8905252.676;67315.51346;1326831.159;0;0;0;0.050690585;1.086790193;2855050.829;1113411.784;5851018.415;0.005809492;0;0;0;0;2.781163096;0;0.050690585;1.086790193;3.653354963;1.9554358;1.234883807;11.65335496;-4264.365011;811.4816801;0;0;86417;2163;16;0;16996.28606;;4266.563507
17100;8905216.252;67879.05217;1327046.512;0;0;0;0.05110593;1.086708692;2855132.019;1113492.975;5851445.08;0.005809492;0;0;0;0;2.781281728;0;0.05110593;1.086708692;3.653094863;1.955845523;1.234829678;11.65309486;-4268.932232;812.3507934;0;0;86417.1;2163;16;0;17096.28579;;4271.130606
17200;8905179.789;68442.59105;1327261.857;0;0;0;0.051521123;1.08662712;2855213.296;1113574.254;5851872.201;0.005809492;0;0;0;0;2.781400492;0;0.051521123;1.08662712;3.652834537;1.956255094;1.234775503;11.65283454;-4273.499087;813.219837;0;0;86417.2;2163;16;0;17196.28552;;4275.697179
17300;8905143.285;69006.13008;1327477.196;0;0;0;0.051936165;1.086545477;2855294.66;1113655.619;5852299.779;0.005809492;0;0;0;0;2.781519387;0;0.051936165;1.086545477;3.652573985;1.956664513;1.234721282;11.65257399;-4278.065522;814.0888006;0;0;86417.3;2163;16;0;17296.28524;;4280.263385
