Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler
2400;8681221.677;-2374855.572;5100.619946;0;0;0;-1.56864857;0.770055367;3308198.784;1515163.665;7962238.798;0.005980933;0;0;0;0;3.531842153;0;-1.56864857;0.770055367;0.596815499;0.328390165;1.03708512;8.596815499;15086.77315;-2870.917474;0;0;86402.4;2163;0;0;2394.945958;;-15085.43063
2500;8681370.57;-2374310.776;5313.959889;0;0;0;-1.568558224;0.770202237;3307911.718;1514876.598;7960730.254;0.005980933;0;0;0;0;3.531310464;0;-1.568558224;0.770202237;0.598025461;0.328477304;1.037169289;8.598025461;15084.12459;-2870.413468;0;0;86402.5;2163;0;0;2494.946916;;-15082.78167
2600;8681519.425;-2373765.97;5527.299803;0;0;0;-1.568467837;0.770349122;3307624.702;1514589.582;7959221.974;0.005980933;0;0;0;0;3.530778955;0;-1.568467837;0.770349122;0.59923555;0.328564487;1.037253475;8.59923555;15081.4754;-2869.909345;0;0;86402.6;2163;0;0;2594.947873;;-15080.13203
2700;8681668.24;-2373221.152;5740.639686;0;0;0;-1.568377408;0.770496023;3307337.737;1514302.616;7957713.959;0.005980933;0;0;0;0;3.530247627;0;-1.568377408;0.770496023;0.600445763;0.32865171;1.037337679;8.600445763;15078.82523;-2869.405035;0;0;86402.7;2163;0;0;2694.94883;;-15077.4816
2800;8681817.016;-2372676.325;5953.979538;0;0;0;-1.568286938;0.770642938;3307050.822;1514015.701;7956206.209;0.005980933;0;0;0;0;3.529716479;0;-1.568286938;0.770642938;0.601656101;0.328738974;1.0374219;8.601656101;15076.17452;-2868.900621;0;0;86402.8;2163;0;0;2794.949787;;-15074.83038
2900;8681965.754;-2372131.486;6167.319357;0;0;0;-1.568196426;0.770789869;3306763.958;1513728.836;7954698.724;0.005980933;0;0;0;0;3.529185511;0;-1.568196426;0.770789869;0.602866564;0.32882628;1.037506138;8.602866564;15073.52286;-2868.396027;0;0;86402.9;2163;0;0;2894.950744;;-15072.17848
3000;8682114.452;-2371586.637;6380.659143;0;0;0;-1.568105873;0.770936815;3306477.144;1513442.022;7953191.504;0.005980933;0;0;0;0;3.528654724;0;-1.568105873;0.770936815;0.604077152;0.328913627;1.037590393;8.604077152;15070.87051;-2867.891302;0;0;86403;2163;0;0;2994.951701;;-15069.52574
3100;8682263.111;-2371041.777;6593.998893;0;0;0;-1.568015278;0.771083777;3306190.38;1513155.258;7951684.55;0.005980933;0;0;0;0;3.528124118;0;-1.568015278;0.771083777;0.605287865;0.329001016;1.037674666;8.605287865;15068.21755;-2867.386461;0;0;86403.1;2163;0;0;3094.952657;;-15066.87237
3200;8682411.731;-2370496.906;6807.338607;0;0;0;-1.567924642;0.771230753;3305903.667;1512868.544;7950177.86;0.005980933;0;0;0;0;3.527593691;0;-1.567924642;0.771230753;0.606498703;0.329088446;1.037758955;8.606498703;15065.5636;-2866.88143;0;0;86403.2;2163;0;0;3194.953614;;-15064.2181
3300;8682560.312;-2369952.025;7020.678284;0;0;0;-1.567833964;0.771377745;3305617.005;1512581.882;7948671.437;0.005980933;0;0;0;0;3.527063445;0;-1.567833964;0.771377745;0.607709666;0.329175917;1.037843262;8.607709666;15062.90911;-2866.376297;0;0;86403.3;2163;0;0;3294.95457;;-15061.56315
3400;8682708.854;-2369407.133;7234.017922;0;0;0;-1.567743244;0.771524751;3305330.393;1512295.269;7947165.279;0.005980933;0;0;0;0;3.526533379;0;-1.567743244;0.771524751;0.608920753;0.329263431;1.037927587;8.608920753;15060.25366;-2865.870982;0;0;86403.4;2163;0;0;3394.955526;;-15058.90741
3500;8682857.357;-2368862.23;7447.35752;0;0;0;-1.567652483;0.771671773;3305043.831;1512008.707;7945659.386;0.005980933;0;0;0;0;3.526003494;0;-1.567652483;0.771671773;0.610131966;0.329350984;1.038011928;8.610131966;15057.59755;-2865.365541;0;0;86403.5;2163;0;0;3494.956482;;-15056.25094
3600;8683005.82;-2368317.317;7660.697078;0;0;0;-1.56756168;0.77181881;3304757.32;1511722.196;7944153.759;0.005980933;0;0;0;0;3.525473788;0;-1.56756168;0.77181881;0.611343303;0.329438581;1.038096287;8.611343303;15054.94078;-2864.859975;0;0;86403.6;2163;0;0;3594.957438;;-15053.59373
3700;8683154.245;-2367772.393;7874.036593;0;0;0;-1.567470835;0.771965862;3304470.86;1511435.735;7942648.398;0.005980933;0;0;0;0;3.524944263;0;-1.567470835;0.771965862;0.612554765;0.329526219;1.038180663;8.612554765;15052.28306;-2864.354228;0;0;86403.7;2163;0;0;3694.958393;;-15050.93573
3800;8683302.631;-2367227.459;8087.376065;0;0;0;-1.567379948;0.77211293;3304184.45;1511149.325;7941143.303;0.005980933;0;0;0;0;3.524414918;0;-1.567379948;0.77211293;0.613766352;0.329613898;1.038265056;8.613766352;15049.62479;-2863.848375;0;0;86403.8;2163;0;0;3794.959348;;-15048.277
3900;8683450.977;-2366682.513;8300.715493;0;0;0;-1.56728902;0.772260012;3303898.091;1510862.966;7939638.473;0.005980933;0;0;0;0;3.523885752;0;-1.56728902;0.772260012;0.614978064;0.32970162;1.038349467;8.614978064;15046.96556;-2863.342341;0;0;86403.9;2163;0;0;3894.960304;;-15045.61748
4000;8683599.284;-2366137.557;8514.054876;0;0;0;-1.56719805;0.77240711;3303611.782;1510576.657;7938133.91;0.005980933;0;0;0;0;3.523356767;0;-1.56719805;0.77240711;0.6161899;0.329789381;1.038433894;8.6161899;15044.30567;-2862.83618;0;0;86404;2163;0;0;3994.961259;;-15042.95717
4100;8683747.553;-2365592.591;8727.394211;0;0;0;-1.567107038;0.772554223;3303325.524;1510290.399;7936629.612;0.005980933;0;0;0;0;3.522827961;0;-1.567107038;0.772554223;0.617401861;0.329877186;1.038518339;8.617401861;15041.64512;-2862.329894;0;0;86404.1;2163;0;0;4094.962213;;-15040.29623
4200;8683895.782;-2365047.614;8940.733499;0;0;0;-1.567015984;0.77270135;3303039.317;1510004.191;7935125.581;0.005980933;0;0;0;0;3.522299336;0;-1.567015984;0.77270135;0.618613947;0.329965032;1.038602801;8.618613947;15038.98359;-2861.823423;0;0;86404.2;2163;0;0;4194.963168;;-15037.6344
4300;8684043.972;-2364502.626;9154.072737;0;0;0;-1.566924888;0.772848493;3302753.16;1509718.034;7933621.815;0.005980933;0;0;0;0;3.52177089;0;-1.566924888;0.772848493;0.619826157;0.33005292;1.038687281;8.619826157;15036.32154;-2861.316851;0;0;86404.3;2163;0;0;4294.964123;;-15034.97188
4400;8684192.123;-2363957.627;9367.411926;0;0;0;-1.56683375;0.772995652;3302467.054;1509431.927;7932118.316;0.005980933;0;0;0;0;3.521242624;0;-1.56683375;0.772995652;0.621038492;0.33014085;1.038771778;8.621038492;15033.65852;-2860.810096;0;0;86404.4;2163;0;0;4394.965077;;-15032.30863
4500;8684340.236;-2363412.618;9580.751063;0;0;0;-1.566742571;0.773142825;3302180.999;1509145.872;7930615.084;0.005980933;0;0;0;0;3.520714538;0;-1.566742571;0.773142825;0.622250952;0.330228821;1.038856291;8.622250952;15030.99484;-2860.303213;0;0;86404.5;2163;0;0;4494.966031;;-15029.64454
4600;8684488.308;-2362867.599;9794.090147;0;0;0;-1.566651349;0.773290013;3301894.994;1508859.867;7929112.117;0.005980933;0;0;0;0;3.520186631;0;-1.566651349;0.773290013;0.623463536;0.330316834;1.038940823;8.623463536;15028.3305;-2859.796206;0;0;86404.6;2163;0;0;4594.966985;;-15026.97971
4700;8684636.342;-2362322.568;10007.42918;0;0;0;-1.566560085;0.773437217;3301609.04;1508573.913;7927609.418;0.005980933;0;0;0;0;3.519658904;0;-1.566560085;0.773437217;0.624676244;0.33040489;1.039025371;8.624676244;15025.66521;-2859.289019;0;0;86404.7;2163;0;0;4694.967939;;-15024.3142
4800;8684784.337;-2361777.527;10220.76815;0;0;0;-1.566468779;0.773584435;3301323.137;1508288.009;7926106.984;0.005980933;0;0;0;0;3.519131357;0;-1.566468779;0.773584435;0.625889077;0.330492987;1.039109936;8.625889077;15022.99935;-2858.781722;0;0;86404.8;2163;0;0;4794.968893;;-15021.64785
4900;8684932.293;-2361232.476;10434.10707;0;0;0;-1.566377431;0.773731669;3301037.285;1508002.156;7924604.818;0.005980933;0;0;0;0;3.518603989;0;-1.566377431;0.773731669;0.627102035;0.330581126;1.039194519;8.627102035;15020.33254;-2858.274246;0;0;86404.9;2163;0;0;4894.969846;;-15018.98076
5000;8685080.21;-2360687.413;10647.44594;0;0;0;-1.566286041;0.773878918;3300751.483;1507716.354;7923102.918;0.005980933;0;0;0;0;3.518076801;0;-1.566286041;0.773878918;0.628315117;0.330669307;1.039279119;8.628315117;15017.66506;-2857.766641;0;0;86405;2163;0;0;4994.9708;;-15016.31293
5100;8685228.087;-2360142.34;10860.78474;0;0;0;-1.566194609;0.774026182;3300465.732;1507430.603;7921601.285;0.005980933;0;0;0;0;3.517549792;0;-1.566194609;0.774026182;0.629528323;0.33075753;1.039363736;8.629528323;15014.99693;-2857.258912;0;0;86405.1;2163;0;0;5094.971753;;-15013.64432
5200;8685375.926;-2359597.257;11074.12349;0;0;0;-1.566103135;0.774173461;3300180.032;1507144.902;7920099.918;0.005980933;0;0;0;0;3.517022963;0;-1.566103135;0.774173461;0.630741654;0.330845795;1.039448371;8.630741654;15012.32784;-2856.751003;0;0;86405.2;2163;0;0;5194.972706;;-15010.97497
5300;8685523.725;-2359052.163;11287.46217;0;0;0;-1.566011619;0.774320755;3299894.383;1506859.253;7918598.819;0.005980933;0;0;0;0;3.516496313;0;-1.566011619;0.774320755;0.631955109;0.330934102;1.039533022;8.631955109;15009.6582;-2856.242987;0;0;86405.3;2163;0;0;5294.973659;;-15008.30484
5400;8685671.485;-2358507.058;11500.80079;0;0;0;-1.56592006;0.774468064;3299608.784;1506573.654;7917097.987;0.005980933;0;0;0;0;3.515969842;0;-1.56592006;0.774468064;0.633168689;0.331022452;1.039617691;8.633168689;15006.98759;-2855.734786;0;0;86405.4;2163;0;0;5394.974611;;-15005.63397
5500;8685819.206;-2357961.943;11714.13935;0;0;0;-1.565828459;0.774615388;3299323.236;1506288.106;7915597.422;0.005980933;0;0;0;0;3.515443551;0;-1.565828459;0.774615388;0.634382393;0.331110842;1.039702377;8.634382393;15004.31632;-2855.226461;0;0;86405.5;2163;0;0;5494.975564;;-15002.96236
5600;8685966.889;-2357416.817;11927.47784;0;0;0;-1.565736816;0.774762728;3299037.739;1506002.609;7914097.124;0.005980933;0;0;0;0;3.514917439;0;-1.565736816;0.774762728;0.635596221;0.331199275;1.039787081;8.635596221;15001.64441;-2854.718013;0;0;86405.6;2163;0;0;5594.976516;;-15000.28991
5700;8686114.532;-2356871.68;12140.81627;0;0;0;-1.56564513;0.774910082;3298752.293;1505717.162;7912597.093;0.005980933;0;0;0;0;3.514391506;0;-1.56564513;0.774910082;0.636810174;0.331287751;1.039871801;8.636810174;14998.97151;-2854.209378;0;0;86405.7;2163;0;0;5694.977468;;-14997.61683
5800;8686262.136;-2356326.533;12354.15464;0;0;0;-1.565553403;0.775057452;3298466.898;1505431.767;7911097.329;0.005980933;0;0;0;0;3.513865752;0;-1.565553403;0.775057452;0.63802425;0.331376269;1.039956539;8.63802425;14996.29808;-2853.700639;0;0;86405.8;2163;0;0;5794.97842;;-14994.94286
5900;8686409.7;-2355781.375;12567.49293;0;0;0;-1.565461632;0.775204836;3298181.554;1505146.422;7909597.833;0.005980933;0;0;0;0;3.513340178;0;-1.565461632;0.775204836;0.639238451;0.331464829;1.040041294;8.639238451;14993.62367;-2853.191717;0;0;86405.9;2163;0;0;5894.979372;;-14992.2682
6000;8686557.226;-2355236.206;12780.83116;0;0;0;-1.56536982;0.775352236;3297896.261;1504861.128;7908098.605;0.005980933;0;0;0;0;3.512814782;0;-1.56536982;0.775352236;0.640452776;0.33155343;1.040126066;8.640452776;14990.94862;-2852.682672;0;0;86406;2163;0;0;5994.980324;;-14989.59276
6100;8686704.713;-2354691.027;12994.16931;0;0;0;-1.565277965;0.775499651;3297611.018;1504575.886;7906599.644;0.005980933;0;0;0;0;3.512289566;0;-1.565277965;0.775499651;0.641667226;0.331642076;1.040210855;8.641667226;14988.27289;-2852.173496;0;0;86406.1;2163;0;0;6094.981275;;-14986.91658
6200;8686852.161;-2354145.838;13207.5074;0;0;0;-1.565186067;0.775647081;3297325.827;1504290.694;7905100.95;0.005980933;0;0;0;0;3.511764528;0;-1.565186067;0.775647081;0.642881799;0.331730762;1.040295662;8.642881799;14985.59621;-2851.664142;0;0;86406.2;2163;0;0;6194.982226;;-14984.23967
6300;8686999.569;-2353600.638;13420.84541;0;0;0;-1.565094127;0.775794526;3297040.686;1504005.553;7903602.524;0.005980933;0;0;0;0;3.51123967;0;-1.565094127;0.775794526;0.644096496;0.331819491;1.040380485;8.644096496;14982.91897;-2851.15468;0;0;86406.3;2163;0;0;6294.983177;;-14981.56191
6400;8687146.939;-2353055.427;13634.18335;0;0;0;-1.565002145;0.775941986;3296755.596;1503720.463;7902104.366;0.005980933;0;0;0;0;3.51071499;0;-1.565002145;0.775941986;0.645311318;0.331908263;1.040465326;8.645311318;14980.24075;-2850.645031;0;0;86406.4;2163;0;0;6394.984128;;-14978.88342
6500;8687294.269;-2352510.205;13847.52121;0;0;0;-1.56491012;0.776089461;3296470.558;1503435.424;7900606.476;0.005980933;0;0;0;0;3.51019049;0;-1.56491012;0.776089461;0.646526264;0.331997076;1.040550184;8.646526264;14977.56189;-2850.135262;0;0;86406.5;2163;0;0;6494.985079;;-14976.20424
6600;8687441.56;-2351964.973;14060.859;0;0;0;-1.564818053;0.776236951;3296185.57;1503150.436;7899108.854;0.005980933;0;0;0;0;3.509666168;0;-1.564818053;0.776236951;0.647741333;0.332085933;1.040635059;8.647741333;14974.88239;-2849.62537;0;0;86406.6;2163;0;0;6594.98603;;-14973.52423
6700;8687588.812;-2351419.731;14274.19671;0;0;0;-1.564725943;0.776384456;3295900.633;1502865.499;7897611.5;0.005980933;0;0;0;0;3.509142025;0;-1.564725943;0.776384456;0.648956527;0.332174831;1.040719952;8.648956527;14972.20191;-2849.115291;0;0;86406.7;2163;0;0;6694.98698;;-14970.84342
6800;8687736.025;-2350874.478;14487.53435;0;0;0;-1.56463379;0.776531976;3295615.748;1502580.613;7896114.414;0.005980933;0;0;0;0;3.50861806;0;-1.56463379;0.776531976;0.650171845;0.332263772;1.040804862;8.650171845;14969.52087;-2848.605106;0;0;86406.8;2163;0;0;6794.987931;;-14968.16199
6900;8687883.199;-2350329.214;14700.8719;0;0;0;-1.564541594;0.776679511;3295330.913;1502295.778;7894617.596;0.005980933;0;0;0;0;3.508094275;0;-1.564541594;0.776679511;0.651387286;0.332352756;1.040889788;8.651387286;14966.83886;-2848.094737;0;0;86406.9;2163;0;0;6894.988881;;-14965.47966
7000;8688030.334;-2349783.939;14914.20937;0;0;0;-1.564449356;0.776827061;3295046.129;1502010.994;7893121.046;0.005980933;0;0;0;0;3.507570668;0;-1.564449356;0.776827061;0.652602852;0.332441781;1.040974732;8.652602852;14964.15618;-2847.58424;0;0;86407;2163;0;0;6994.989831;;-14962.79665
7100;8688177.43;-2349238.654;15127.54676;0;0;0;-1.564357076;0.776974627;3294761.397;1501726.261;7891624.764;0.005980933;0;0;0;0;3.507047239;0;-1.564357076;0.776974627;0.653818541;0.332530851;1.041059694;8.653818541;14961.47287;-2847.073623;0;0;86407.1;2163;0;0;7094.99078;;-14960.11285
7200;8688324.486;-2348693.359;15340.88407;0;0;0;-1.564264752;0.777122207;3294476.715;1501441.579;7890128.751;0.005980933;0;0;0;0;3.506523989;0;-1.564264752;0.777122207;0.655034354;0.332619962;1.041144672;8.655034354;14958.78858;-2846.56282;0;0;86407.2;2163;0;0;7194.99173;;-14957.42826
7300;8688471.504;-2348148.053;15554.2213;0;0;0;-1.564172386;0.777269802;3294192.085;1501156.948;7888633.007;0.005980933;0;0;0;0;3.506000918;0;-1.564172386;0.777269802;0.656250291;0.332709116;1.041229668;8.656250291;14956.10373;-2846.051909;0;0;86407.3;2163;0;0;7294.992679;;-14954.74299
7400;8688618.483;-2347602.736;15767.55844;0;0;0;-1.564079977;0.777417413;3293907.506;1500872.369;7887137.531;0.005980933;0;0;0;0;3.505478025;0;-1.564079977;0.777417413;0.657466352;0.332798313;1.04131468;8.657466352;14953.41792;-2845.540816;0;0;86407.4;2163;0;0;7394.993629;;-14952.05688
7500;8688765.422;-2347057.409;15980.89549;0;0;0;-1.563987525;0.777565038;3293622.977;1500587.84;7885642.323;0.005980933;0;0;0;0;3.504955311;0;-1.563987525;0.777565038;0.658682537;0.332887551;1.04139971;8.658682537;14950.73145;-2845.029598;0;0;86407.5;2163;0;0;7494.994578;;-14949.37004
7600;8688912.322;-2346512.071;16194.23245;0;0;0;-1.56389503;0.777712679;3293338.5;1500303.363;7884147.384;0.005980933;0;0;0;0;3.504432775;0;-1.56389503;0.777712679;0.659898845;0.332976834;1.041484757;8.659898845;14948.04433;-2844.518256;0;0;86407.6;2163;0;0;7594.995527;;-14946.68245
7700;8689059.183;-2345966.723;16407.56933;0;0;0;-1.563802493;0.777860334;3293054.075;1500018.936;7882652.714;0.005980933;0;0;0;0;3.503910417;0;-1.563802493;0.777860334;0.661115277;0.333066158;1.041569822;8.661115277;14945.35623;-2844.006729;0;0;86407.7;2163;0;0;7694.996475;;-14943.99408
7800;8689206.005;-2345421.364;16620.90612;0;0;0;-1.563709912;0.778008005;3292769.7;1499734.561;7881158.313;0.005980933;0;0;0;0;3.503388238;0;-1.563709912;0.778008005;0.662331833;0.333155526;1.041654903;8.662331833;14942.66758;-2843.495095;0;0;86407.8;2163;0;0;7794.997424;;-14941.30492
7900;8689352.788;-2344875.995;16834.24281;0;0;0;-1.563617289;0.77815569;3292485.376;1499450.237;7879664.181;0.005980933;0;0;0;0;3.502866236;0;-1.563617289;0.77815569;0.663548512;0.333244937;1.041740002;8.663548512;14939.97794;-2842.983274;0;0;86407.9;2163;0;0;7894.998372;;-14938.61508
8000;8689499.532;-2344330.614;17047.57942;0;0;0;-1.563524623;0.778303391;3292201.104;1499165.965;7878170.317;0.005980933;0;0;0;0;3.502344413;0;-1.563524623;0.778303391;0.664765315;0.333334388;1.041825117;8.664765315;14937.28768;-2842.471333;0;0;86408;2163;0;0;7994.999321;;-14935.9244
8100;8689646.237;-2343785.224;17260.91593;0;0;0;-1.563431913;0.778451106;3291916.883;1498881.743;7876676.723;0.005980933;0;0;0;0;3.501822769;0;-1.563431913;0.778451106;0.665982242;0.333423885;1.04191025;8.665982242;14934.59674;-2841.959266;0;0;86408.1;2163;0;0;8095.000269;;-14933.23303
8200;8689792.903;-2343239.823;17474.25234;0;0;0;-1.563339161;0.778598837;3291632.713;1498597.573;7875183.398;0.005980933;0;0;0;0;3.501301302;0;-1.563339161;0.778598837;0.667199292;0.333513423;1.0419954;8.667199292;14931.90484;-2841.447013;0;0;86408.2;2163;0;0;8195.001217;;-14930.54077
8300;8689939.529;-2342694.411;17687.58866;0;0;0;-1.563246365;0.778746582;3291348.594;1498313.454;7873690.342;0.005980933;0;0;0;0;3.500780014;0;-1.563246365;0.778746582;0.668416466;0.333603005;1.042080568;8.668416466;14929.21236;-2840.934652;0;0;86408.3;2163;0;0;8295.002164;;-14927.84793
8400;8690086.117;-2342148.989;17900.92488;0;0;0;-1.563153527;0.778894343;3291064.526;1498029.386;7872197.556;0.005980933;0;0;0;0;3.500258903;0;-1.563153527;0.778894343;0.669633763;0.33369263;1.042165752;8.669633763;14926.51893;-2840.42211;0;0;86408.4;2163;0;0;8395.003112;;-14925.15415
8500;8690232.665;-2341603.556;18114.26101;0;0;0;-1.563060645;0.779042118;3290780.51;1497745.369;7870705.039;0.005980933;0;0;0;0;3.499737971;0;-1.563060645;0.779042118;0.670851184;0.333782297;1.042250954;8.670851184;14923.82484;-2839.909441;0;0;86408.5;2163;0;0;8495.004059;;-14922.45973
8600;8690379.174;-2341058.113;18327.59703;0;0;0;-1.56296772;0.779189908;3290496.545;1497461.404;7869212.791;0.005980933;0;0;0;0;3.499217216;0;-1.56296772;0.779189908;0.672068729;0.333872008;1.042336172;8.672068729;14921.13009;-2839.396648;0;0;86408.6;2163;0;0;8595.005006;;-14919.76448
