Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);Doppler;Drift
2600;6472816.544;-208949.3649;-404249.6867;0;0;0;-2.66453088;0.205129636;464802.9528;805378.3276;4232291.677;-0.001135998;0;0;0;0;11.76949933;0;-2.66453088;0.205129636;-4.641867394;-0.748306072;0.275317066;3.358132606;28079.92856;-5343.432738;0;0;86402.6;2163;0;0;2597.313547;28064.53264;-290.7958
2700;6472856.504;-208256.0823;-403984.2974;0;0;0;-2.665617817;0.205456889;464268.9025;804844.2604;4229485.135;-0.001135998;0;0;0;0;11.75193905;0;-2.665617817;0.205456889;-4.637994143;-0.749389882;0.275558746;3.362005857;28050.89756;-5337.908322;0;0;86402.7;2163;0;0;2697.315329;28035.45306;-291.804
2800;6472896.38;-207562.7973;-403718.9021;0;0;0;-2.666707404;0.205784483;463735.4056;804310.7466;4226681.501;-0.001135998;0;0;0;0;11.73441297;0;-2.666707404;0.205784483;-4.634116845;-0.750476342;0.27580085;3.365883155;28021.7657;-5332.364714;0;0;86402.8;2163;0;0;2797.317108;28006.27266;-292.8159
2900;6472936.171;-206869.5099;-403453.501;0;0;0;-2.667799647;0.206112418;463202.464;803777.7881;4223880.785;-0.001135998;0;0;0;0;11.71692106;0;-2.667799647;0.206112418;-4.630235509;-0.751565459;0.276043378;3.369764491;27992.53317;-5326.801948;0;0;86402.9;2163;0;0;2897.318886;27976.99107;-293.8314
3000;6472975.879;-206176.2201;-403188.0939;0;0;0;-2.668894554;0.206440694;462670.0795;803245.3869;4221082.998;-0.001135998;0;0;0;0;11.69946331;0;-2.668894554;0.206440694;-4.626350144;-0.75265724;0.276286331;3.373649856;27963.19901;-5321.219843;0;0;86403;2163;0;0;2997.320662;27947.60793;-294.8504
3100;6473015.503;-205482.9278;-402922.681;0;0;0;-2.669992132;0.206769309;462138.2542;802713.5448;4218288.149;-0.001135998;0;0;0;0;11.68203968;0;-2.669992132;0.206769309;-4.622460762;-0.753751693;0.276529706;3.377539238;27933.76311;-5315.618378;0;0;86403.1;2163;0;0;3097.322436;27918.12289;-295.8731
3200;6473055.043;-204789.6331;-402657.2622;0;0;0;-2.671092389;0.207098263;461606.99;802182.2638;4215496.249;-0.001135998;0;0;0;0;11.66465017;0;-2.671092389;0.207098263;-4.618567373;-0.754848824;0.276773503;3.381432627;27904.22528;-5309.997515;0;0;86403.2;2163;0;0;3197.324208;27888.53558;-296.8994
3300;6473094.499;-204096.3361;-402391.8376;0;0;0;-2.672195331;0.207427555;461076.2888;801651.5459;4212707.307;-0.001135998;0;0;0;0;11.64729475;0;-2.672195331;0.207427555;-4.614669987;-0.755948641;0.277017723;3.385330013;27874.58479;-5304.357118;0;0;86403.3;2163;0;0;3297.325978;27858.84564;-297.9293
3400;6473133.871;-203403.0366;-402126.407;0;0;0;-2.673300966;0.207757183;460546.1526;801121.393;4209921.335;-0.001135998;0;0;0;0;11.6299734;0;-2.673300966;0.207757183;-4.610768615;-0.757051151;0.277262364;3.389231385;27844.84183;-5298.69722;0;0;86403.4;2163;0;0;3397.327747;27829.05271;-298.9629
3500;6473173.159;-202709.7348;-401860.9707;0;0;0;-2.674409301;0.208087147;460016.5833;800591.8071;4207138.342;-0.001135998;0;0;0;0;11.61268611;0;-2.674409301;0.208087147;-4.606863267;-0.758156362;0.277507426;3.393136733;27814.99542;-5293.017637;0;0;86403.5;2163;0;0;3497.329513;27799.15642;-300.0001
3600;6473212.362;-202016.4306;-401595.5284;0;0;0;-2.675520343;0.208417446;459487.583;800062.7902;4204358.339;-0.001135998;0;0;0;0;11.59543285;0;-2.675520343;0.208417446;-4.602953956;-0.759264279;0.277752908;3.397046044;27785.04547;-5287.318352;0;0;86403.6;2163;0;0;3597.331278;27769.15641;-301.041
3700;6473251.482;-201323.1241;-401330.0803;0;0;0;-2.676634099;0.208748079;458959.1535;799534.3441;4201581.337;-0.001135998;0;0;0;0;11.57821361;0;-2.676634099;0.208748079;-4.599040692;-0.760374912;0.277998809;3.400959308;27754.99177;-5281.599322;0;0;86403.7;2163;0;0;3697.33304;27739.05231;-302.0856
3800;6473290.518;-200629.8152;-401064.6263;0;0;0;-2.677750577;0.209079045;458431.2969;799006.471;4198807.345;-0.001135998;0;0;0;0;11.56102837;0;-2.677750577;0.209079045;-4.595123486;-0.761488266;0.278245129;3.404876514;27724.83357;-5275.860407;0;0;86403.8;2163;0;0;3797.334801;27708.84375;-303.1337
3900;6473329.47;-199936.504;-400799.1665;0;0;0;-2.678869784;0.209410343;457904.0151;798479.1727;4196036.374;-0.001135998;0;0;0;0;11.54387711;0;-2.678869784;0.209410343;-4.591202351;-0.762604349;0.278491867;3.408797649;27694.57108;-5270.101647;0;0;86403.9;2163;0;0;3897.33656;27678.53038;-304.1857
4000;6473368.338;-199243.1904;-400533.7008;0;0;0;-2.679991726;0.209741973;457377.3102;797952.4513;4193268.434;-0.001135998;0;0;0;0;11.52675981;0;-2.679991726;0.209741973;-4.587237688;-0.763723169;0.278739023;3.412762312;27664.20333;-5264.322856;0;0;86404;2163;0;0;3997.338317;27648.11181;-305.2411
4100;6473407.121;-198549.8745;-400268.2293;0;0;0;-2.681116412;0.210073932;456851.1841;797426.3088;4190503.536;-0.001135998;0;0;0;0;11.50967647;0;-2.681116412;0.210073932;-4.583265256;-0.764844733;0.278986595;3.416734744;27633.7302;-5258.524013;0;0;86404.1;2163;0;0;4097.340072;27617.5877;-306.3005
4200;6473445.821;-197856.5563;-400002.752;0;0;0;-2.682243848;0.21040622;456325.6389;796900.7472;4187741.691;-0.001135998;0;0;0;0;11.49262705;0;-2.682243848;0.21040622;-4.579288887;-0.765969046;0.279234583;3.420711113;27603.15146;-5252.705071;0;0;86404.2;2163;0;0;4197.341825;27586.95765;-307.3635
4300;6473484.437;-197163.2358;-399737.2688;0;0;0;-2.683374042;0.210738835;455800.6766;796375.7685;4184982.91;-0.001135998;0;0;0;0;11.47561155;0;-2.683374042;0.210738835;-4.575308595;-0.767096118;0.279482987;3.424691405;27572.46641;-5246.865902;0;0;86404.3;2163;0;0;4297.343576;27556.2213;-308.4301
4400;6473522.969;-196469.913;-399471.7798;0;0;0;-2.684507001;0.211071778;455276.2991;795851.3747;4182227.202;-0.001135998;0;0;0;0;11.45862995;0;-2.684507001;0.211071778;-4.571324392;-0.768225955;0.279731805;3.428675608;27541.6752;-5241.006529;0;0;86404.4;2163;0;0;4397.345326;27525.37829;-309.5006
4500;6473561.416;-195776.5879;-399206.2849;0;0;0;-2.685642733;0.211405047;454752.5086;795327.5678;4179474.578;-0.001135998;0;0;0;0;11.44168223;0;-2.685642733;0.211405047;-4.567336291;-0.769358566;0.279981037;3.432663709;27510.77688;-5235.126774;0;0;86404.5;2163;0;0;4497.347073;27494.42823;-310.5747
4600;6473599.78;-195083.2605;-398940.7843;0;0;0;-2.686781244;0.21173864;454229.307;794804.35;4176725.05;-0.001135998;0;0;0;0;11.42476838;0;-2.686781244;0.21173864;-4.563344306;-0.770493956;0.280230681;3.436655694;27479.77134;-5229.226616;0;0;86404.6;2163;0;0;4597.348818;27463.37076;-311.6526
4700;6473638.06;-194389.9309;-398675.2778;0;0;0;-2.687922542;0.212072556;453706.6964;794281.7232;4173978.627;-0.001135998;0;0;0;0;11.40788839;0;-2.687922542;0.212072556;-4.559348449;-0.771632133;0.280480738;3.440651551;27448.65833;-5223.306006;0;0;86404.7;2163;0;0;4697.350561;27432.2055;-312.7341
4800;6473676.255;-193696.5989;-398409.7655;0;0;0;-2.689066634;0.212406795;453184.6789;793759.6895;4171235.322;-0.001135998;0;0;0;0;11.39104223;0;-2.689066634;0.212406795;-4.555348735;-0.772773105;0.280731207;3.444651265;27417.43715;-5217.364813;0;0;86404.8;2163;0;0;4797.352303;27400.93209;-313.8196
4900;6473714.367;-193003.2648;-398144.2474;0;0;0;-2.690213527;0.212741355;452663.2565;793238.2509;4168495.144;-0.001135998;0;0;0;0;11.37422989;0;-2.690213527;0.212741355;-4.551345177;-0.773916878;0.280982086;3.448654823;27386.10794;-5211.403064;0;0;86404.9;2163;0;0;4897.354042;27369.55013;-314.9086
5000;6473752.395;-192309.9284;-397878.7235;0;0;0;-2.69136323;0.213076235;452142.4313;792717.4096;4165758.104;-0.001135998;0;0;0;0;11.35745137;0;-2.69136323;0.213076235;-4.547337789;-0.775063461;0.281233374;3.452662211;27354.66976;-5205.420577;0;0;86405;2163;0;0;4997.355779;27338.05927;-316.0015
5100;6473790.338;-191616.5898;-397613.1938;0;0;0;-2.692515748;0.213411434;451622.2053;792197.1675;4163024.213;-0.001135998;0;0;0;0;11.34070664;0;-2.692515748;0.213411434;-4.543326586;-0.77621286;0.281485072;3.456673414;27323.12247;-5199.417326;0;0;86405.1;2163;0;0;5097.357515;27306.45912;-317.0982
5200;6473828.198;-190923.2489;-397347.6583;0;0;0;-2.69367109;0.213746951;451102.5807;791677.5268;4160293.483;-0.001135998;0;0;0;0;11.32399569;0;-2.69367109;0.213746951;-4.539311582;-0.777365083;0.281737177;3.460688418;27291.46582;-5193.393268;0;0;86405.2;2163;0;0;5197.359248;27274.7493;-318.1986
5300;6473865.973;-190229.9058;-397082.117;0;0;0;-2.694829263;0.214082784;450583.5595;791158.4895;4157565.924;-0.001135998;0;0;0;0;11.30731852;0;-2.694829263;0.214082784;-4.535292792;-0.778520137;0.281989689;3.464707208;27259.69916;-5187.348273;0;0;86405.3;2163;0;0;5297.360979;27242.92944;-319.3027
5400;6473903.665;-189536.5606;-396816.5699;0;0;0;-2.695990274;0.214418932;450065.1438;790640.0578;4154841.547;-0.001135998;0;0;0;0;11.2906751;0;-2.695990274;0.214418932;-4.53127023;-0.779678029;0.282242608;3.46872977;27227.82257;-5181.28236;0;0;86405.4;2163;0;0;5397.362709;27210.99917;-320.4109
5500;6473941.272;-188843.2131;-396551.017;0;0;0;-2.69715413;0.214755394;449547.3357;790122.2338;4152120.363;-0.001135998;0;0;0;0;11.27406542;0;-2.69715413;0.214755394;-4.527243913;-0.780838767;0.282495932;3.472756087;27195.83511;-5175.195349;0;0;86405.5;2163;0;0;5497.364436;27178.95808;-321.5226
5600;6473978.796;-188149.8634;-396285.4583;0;0;0;-2.69832084;0.215092169;449030.1373;789605.0195;4149402.384;-0.001135998;0;0;0;0;11.25748948;0;-2.69832084;0.215092169;-4.523213855;-0.782002359;0.28274966;3.476786145;27163.73669;-5169.087221;0;0;86405.6;2163;0;0;5597.366161;27146.80582;-322.6382
5700;6474016.235;-187456.5116;-396019.8938;0;0;0;-2.699490409;0.215429255;448513.5507;789088.417;4146687.619;-0.001135998;0;0;0;0;11.24094725;0;-2.699490409;0.215429255;-4.519180071;-0.78316881;0.283003791;3.480819929;27131.52699;-5162.95792;0;0;86405.7;2163;0;0;5697.367884;27114.542;-323.7576
5800;6474053.591;-186763.1575;-395754.3236;0;0;0;-2.700662846;0.21576665;447997.5782;788572.4286;4143976.082;-0.001135998;0;0;0;0;11.22443874;0;-2.700662846;0.21576665;-4.515142579;-0.78433813;0.283258324;3.484857421;27099.20537;-5156.807319;0;0;86405.8;2163;0;0;5797.369606;27082.16624;-324.8808
5900;6474090.862;-186069.8014;-395488.7476;0;0;0;-2.701838158;0.216104355;447482.2217;788057.0563;4141267.782;-0.001135998;0;0;0;0;11.20796392;0;-2.701838158;0.216104355;-4.511101393;-0.785510324;0.283513259;3.488898607;27066.77194;-5150.635443;0;0;86405.9;2163;0;0;5897.371325;27049.67816;-326.008
6000;6474128.05;-185376.443;-395223.1659;0;0;0;-2.703016352;0.216442367;446967.4834;787542.3022;4138562.731;-0.001135998;0;0;0;0;11.19152279;0;-2.703016352;0.216442367;-4.50705653;-0.786685402;0.283768594;3.49294347;27034.22571;-5144.442102;0;0;86406;2163;0;0;5997.373042;27017.07736;-327.1387
6100;6474165.153;-184683.0825;-394957.5783;0;0;0;-2.704197435;0.216780684;446453.3655;787028.1686;4135860.941;-0.001135998;0;0;0;0;11.17511534;0;-2.704197435;0.216780684;-4.503008007;-0.78786337;0.284024329;3.496991993;27001.56663;-5138.227285;0;0;86406.1;2163;0;0;6097.374757;26984.36349;-328.2735
6200;6474202.173;-183989.7199;-394691.985;0;0;0;-2.705381416;0.217119307;445939.8702;786514.6575;4133162.422;-0.001135998;0;0;0;0;11.15874155;0;-2.705381416;0.217119307;-4.498955841;-0.789044234;0.284280461;3.501044159;26968.79435;-5131.990927;0;0;86406.2;2163;0;0;6197.376469;26951.53614;-329.4121
6300;6474239.108;-183296.3552;-394426.386;0;0;0;-2.706568301;0.217458232;445426.9995;786001.7711;4130467.186;-0.001135998;0;0;0;0;11.14240142;0;-2.706568301;0.217458232;-4.494900047;-0.790228004;0.284536991;3.505099953;26935.90825;-5125.732912;0;0;86406.3;2163;0;0;6297.37818;26918.59493;-330.5546
6400;6474275.959;-182602.9883;-394160.7812;0;0;0;-2.707758098;0.217797459;444914.7557;785489.5116;4127775.244;-0.001135998;0;0;0;0;11.12609493;0;-2.707758098;0.217797459;-4.490840644;-0.791414685;0.284793917;3.509159356;26902.90841;-5119.453251;0;0;86406.4;2163;0;0;6397.379889;26885.53947;-331.7008
6500;6474312.727;-181909.6193;-393895.1706;0;0;0;-2.708950814;0.218136986;444403.1409;784977.8812;4125086.608;-0.001135998;0;0;0;0;11.10982209;0;-2.708950814;0.218136986;-4.486777649;-0.792604286;0.285051238;3.513222351;26869.79386;-5113.151761;0;0;86406.5;2163;0;0;6497.381596;26852.36939;-332.8509
6600;6474349.41;-181216.2483;-393629.5543;0;0;0;-2.710146457;0.218476811;443892.1573;784466.882;4122401.289;-0.001135998;0;0;0;0;11.09358287;0;-2.710146457;0.218476811;-4.48271108;-0.793796814;0.285308952;3.51728892;26836.56452;-5106.828428;0;0;86406.6;2163;0;0;6597.3833;26819.0843;-334.005
6700;6474386.009;-180522.8751;-393363.9323;0;0;0;-2.711345033;0.218816934;443381.8071;783956.5162;4119719.299;-0.001135998;0;0;0;0;11.07737726;0;-2.711345033;0.218816934;-4.478640954;-0.794992275;0.285567059;3.521359046;26803.22008;-5100.483191;0;0;86406.7;2163;0;0;6697.385003;26785.6838;-335.1628
6800;6474422.525;-179829.4998;-393098.3045;0;0;0;-2.712546551;0.219157353;442872.0924;783446.7861;4117040.649;-0.001135998;0;0;0;0;11.06120527;0;-2.712546551;0.219157353;-4.474567291;-0.79619068;0.285825558;3.525432709;26769.75987;-5094.115925;0;0;86406.8;2163;0;0;6797.386703;26752.16752;-336.3245
6900;6474458.956;-179136.1225;-392832.671;0;0;0;-2.713751017;0.219498065;442363.0156;782937.6938;4114365.351;-0.001135998;0;0;0;0;11.04506689;0;-2.713751017;0.219498065;-4.470490107;-0.797392032;0.286084446;3.529509893;26736.18401;-5087.726651;0;0;86406.9;2163;0;0;6897.388401;26718.53507;-337.4903
7000;6474495.303;-178442.7431;-392567.0318;0;0;0;-2.71495844;0.219839071;441854.5788;782429.2415;4111693.416;-0.001135998;0;0;0;0;11.0289621;0;-2.71495844;0.219839071;-4.466409422;-0.798596341;0.286343724;3.533590578;26702.49148;-5081.315176;0;0;86407;2163;0;0;6997.390097;26684.78604;-338.6598
7100;6474531.566;-177749.3617;-392301.3868;0;0;0;-2.716168826;0.220180367;441346.7842;781921.4315;4109024.856;-0.001135998;0;0;0;0;11.01289089;0;-2.716168826;0.220180367;-4.462325256;-0.799803614;0.28660339;3.537674744;26668.68224;-5074.881491;0;0;86407.1;2163;0;0;7097.391791;26650.92006;-339.8331
7200;6474567.745;-177055.9782;-392035.7361;0;0;0;-2.717382184;0.220521952;440839.6341;781414.266;4106359.683;-0.001135998;0;0;0;0;10.99685327;0;-2.717382184;0.220521952;-4.458237626;-0.801013858;0.286863442;3.541762374;26634.75593;-5068.42553;0;0;86407.2;2163;0;0;7197.393483;26616.93675;-341.0106
7300;6474603.841;-176362.5927;-391770.0797;0;0;0;-2.718598519;0.220863826;440333.1306;780907.7471;4103697.909;-0.001135998;0;0;0;0;10.98084922;0;-2.718598519;0.220863826;-4.454146552;-0.802227081;0.28712388;3.545853448;26600.71192;-5061.947171;0;0;86407.3;2163;0;0;7297.395172;26582.83569;-342.1917
7400;6474639.852;-175669.2051;-391504.4176;0;0;0;-2.71981784;0.221205985;439827.276;780401.8773;4101039.545;-0.001135998;0;0;0;0;10.96487874;0;-2.71981784;0.221205985;-4.450052055;-0.80344329;0.287384702;3.549947945;26566.5503;-5055.446431;0;0;86407.4;2163;0;0;7397.39686;26548.61652;-343.377
7500;6474675.779;-174975.8156;-391238.7498;0;0;0;-2.721040155;0.221548429;439322.0727;779896.6586;4098384.603;-0.001135998;0;0;0;0;10.94894182;0;-2.721040155;0.221548429;-4.445954154;-0.804662493;0.287645906;3.554045846;26532.27011;-5048.923127;0;0;86407.5;2163;0;0;7497.398545;26514.27882;-344.566
7600;6474711.622;-174282.424;-390973.0763;0;0;0;-2.72226547;0.221891156;438817.5227;779392.0934;4095733.095;-0.001135998;0;0;0;0;10.93303845;0;-2.72226547;0.221891156;-4.441852869;-0.805884696;0.287907492;3.558147131;26497.87122;-5042.377235;0;0;86407.6;2163;0;0;7597.400228;26479.82222;-345.7589
7700;6474747.381;-173589.0304;-390707.397;0;0;0;-2.723493793;0.222234164;438313.6285;778888.1839;4093085.033;-0.001135998;0;0;0;0;10.91716864;0;-2.723493793;0.222234164;-4.437748221;-0.807109908;0.288169458;3.562251779;26463.35331;-5035.808696;0;0;86407.7;2163;0;0;7697.401909;26445.24633;-346.9559
7800;6474783.056;-172895.6348;-390441.7121;0;0;0;-2.724725131;0.222577451;437810.3922;778384.9324;4090440.428;-0.001135998;0;0;0;0;10.90133237;0;-2.724725131;0.222577451;-4.43364023;-0.808338135;0.288431803;3.56635977;26428.71576;-5029.217389;0;0;86407.8;2163;0;0;7797.403587;26410.55074;-348.1567
7900;6474818.647;-172202.2372;-390176.0215;0;0;0;-2.725959493;0.222921016;437307.8161;777882.3412;4087799.293;-0.001135998;0;0;0;0;10.88552964;0;-2.725959493;0.222921016;-4.429528918;-0.809569385;0.288694525;3.570471082;26393.95862;-5022.603326;0;0;86407.9;2163;0;0;7897.405264;26375.73507;-349.3614
8000;6474854.154;-171508.8377;-389910.3252;0;0;0;-2.727196884;0.223264856;436805.9025;777380.4125;4085161.64;-0.001135998;0;0;0;0;10.86976045;0;-2.727196884;0.223264856;-4.425414305;-0.810803666;0.288957623;3.574585695;26359.08094;-5015.966323;0;0;86408;2163;0;0;7997.406938;26340.79893;-350.5703
8100;6474889.577;-170815.4362;-389644.6232;0;0;0;-2.728437313;0.223608971;436304.6538;776879.1487;4082527.481;-0.001135998;0;0;0;0;10.85402478;0;-2.728437313;0.223608971;-4.421296413;-0.812040985;0.289221096;3.578703587;26324.08262;-5009.306364;0;0;86408.1;2163;0;0;8097.40861;26305.7419;-351.7828
8200;6474924.915;-170122.0327;-389378.9155;0;0;0;-2.729680787;0.223953357;435804.0722;776378.552;4079896.828;-0.001135998;0;0;0;0;10.83832265;0;-2.729680787;0.223953357;-4.417175264;-0.81328135;0.289484941;3.582824736;26288.96331;-5002.623382;0;0;86408.2;2163;0;0;8197.41028;26270.56362;-352.9995
