Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);Doppler;Drift
36100;6553572.263;-54330.86245;0.131060716;0;0;0;-1.570793915;1.270468638;183653.7592;524219.581;2754792.491;-0.001135997;0;0;0;0;2.578022161;0;-1.570793915;1.270468638;4.139624547;2.90E-06;1.278758715;12.13962455;11076.76753;-2107.838777;0;0;86436.1;2163;32;0;36098.25139;11008.26998;-1370.1343
36200;6553578.294;-53598.75916;0.13143999;0;0;0;-1.570793875;1.274290618;183444.2788;524010.0978;2753691.65;-0.001135997;0;0;0;0;2.575010129;0;-1.570793875;1.274290618;4.150573713;2.94E-06;1.282468984;12.15057371;10939.98561;-2081.810042;0;0;86436.2;2163;32;0;36198.25209;10871.25655;-1374.7812
36300;6553584.244;-52866.65527;0.131819353;0;0;0;-1.570793833;1.278121155;183237.4057;523803.2219;2752604.51;-0.001135997;0;0;0;0;2.572036012;0;-1.570793833;1.278121155;4.161547393;2.98E-06;1.28618781;12.16154739;10802.73724;-2055.692545;0;0;86436.3;2163;32;0;36298.25278;10733.77843;-1379.3898
36400;6553590.111;-52134.55078;0.132198805;0;0;0;-1.570793791;1.28196017;183033.1487;523598.9622;2751531.118;-0.001135997;0;0;0;0;2.569099928;0;-1.570793791;1.28196017;4.172545362;3.02E-06;1.289915115;12.17254536;10665.02609;-2029.486985;0;0;86436.4;2163;32;0;36398.25346;10595.83945;-1383.9593
36500;6553595.897;-51402.4457;0.132578345;0;0;0;-1.570793748;1.285807584;182831.5166;523397.3275;2750471.52;-0.001135997;0;0;0;0;2.566201994;0;-1.570793748;1.285807584;4.18356739;3.07E-06;1.293650818;12.18356739;10526.8559;-2003.194073;0;0;86436.5;2163;32;0;36498.25413;10457.44352;-1388.489
36600;6553601.602;-50670.34004;0.132957975;0;0;0;-1.570793703;1.289663314;182632.518;523198.3263;2749425.762;-0.001135997;0;0;0;0;2.563342326;0;-1.570793703;1.289663314;4.194613245;3.11E-06;1.297394839;12.19461325;10388.23088;-1976.814607;0;0;86436.6;2163;32;0;36598.2548;10318.59462;-1392.9781
36700;6553607.224;-49938.23382;0.133337694;0;0;0;-1.570793657;1.293527279;182436.1617;523001.9674;2748393.889;-0.001135997;0;0;0;0;2.560521038;0;-1.570793657;1.293527279;4.205682689;3.16E-06;1.301147093;12.20568269;10249.15474;-1950.349299;0;0;86436.7;2163;32;0;36698.25545;10179.29681;-1397.4253
36800;6553612.765;-49206.12704;0.133717502;0;0;0;-1.570793609;1.297399394;182242.4561;522808.2593;2747375.946;-0.001135997;0;0;0;0;2.557738245;0;-1.570793609;1.297399394;4.216775482;3.20E-06;1.304907498;12.21677548;10109.63187;-1923.79898;0;0;86436.8;2163;32;0;36798.2561;10039.55428;-1401.83022
36900;6553618.223;-48474.01971;0.134097399;0;0;0;-1.57079356;1.301279575;182051.4097;522617.2104;2746371.977;-0.001135997;0;0;0;0;2.554994059;0;-1.57079356;1.301279575;4.22789138;3.25E-06;1.308675968;12.22789138;9969.666379;-1897.164432;0;0;86436.9;2163;32;0;36898.25674;9899.371258;-1406.19158
37000;6553623.6;-47741.91184;0.134477384;0;0;0;-1.57079351;1.305167733;181863.031;522428.8292;2745382.027;-0.001135997;0;0;0;0;2.552288591;0;-1.57079351;1.305167733;4.239030134;3.30E-06;1.312452416;12.23903013;9829.26247;-1870.446456;0;0;86437;2163;32;0;36998.25737;9758.7521;-1410.50885
37100;6553628.896;-47009.80344;0.134857459;0;0;0;-1.570793458;1.309063783;181677.3281;522243.1239;2744406.139;-0.001135997;0;0;0;0;2.549621953;0;-1.570793458;1.309063783;4.250191493;3.36E-06;1.316236755;12.25019149;9688.424724;-1843.645924;0;0;86437.1;2163;32;0;37098.25798;9617.701215;-1414.78099
37200;6553634.109;-46277.69452;0.135237623;0;0;0;-1.570793404;1.312967633;181494.3093;522060.1027;2743444.356;-0.001135997;0;0;0;0;2.546994253;0;-1.570793404;1.312967633;4.2613752;3.41E-06;1.320028895;12.2613752;9547.157353;-1816.763638;0;0;86437.2;2163;32;0;37198.25859;9476.223116;-1419.00703
37300;6553639.241;-45545.58508;0.135617875;0;0;0;-1.570793349;1.316879194;181313.9828;521879.7738;2742496.722;-0.001135997;0;0;0;0;2.544405601;0;-1.570793349;1.316879194;4.272580998;3.47E-06;1.323828746;12.272581;9405.465147;-1789.800507;0;0;86437.3;2163;32;0;37298.2592;9334.322413;-1423.18642
37400;6553644.29;-44813.47515;0.135998217;0;0;0;-1.570793292;1.320798375;181136.3566;521702.1453;2741563.277;-0.001135997;0;0;0;0;2.541856104;0;-1.570793292;1.320798375;4.283808623;3.52E-06;1.327636216;12.28380862;9263.352663;-1762.757401;0;0;86437.4;2163;32;0;37398.25979;9192.003771;-1427.31808
37500;6553649.258;-44081.36472;0.136378648;0;0;0;-1.570793233;1.324725081;180961.4385;521527.225;2740644.065;-0.001135997;0;0;0;0;2.539345868;0;-1.570793233;1.324725081;4.295057808;3.58E-06;1.331451212;12.29505781;9120.82452;-1735.635197;0;0;86437.5;2163;32;0;37498.26037;9049.271963;-1431.40109
37600;6553654.145;-43349.25381;0.136759167;0;0;0;-1.570793172;1.328659219;180789.2366;521355.0208;2739739.126;-0.001135997;0;0;0;0;2.536874998;0;-1.570793172;1.328659219;4.306328284;3.64E-06;1.33527364;12.30632828;8977.885742;-1708.434852;0;0;86437.6;2163;32;0;37598.26095;8906.131854;-1435.4349
37700;6553658.949;-42617.14242;0.137139775;0;0;0;-1.570793109;1.332600694;180619.7586;521185.5406;2738848.502;-0.001135997;0;0;0;0;2.534443597;0;-1.570793109;1.332600694;4.317619777;3.71E-06;1.339103404;12.31761978;8834.540969;-1681.157248;0;0;86437.7;2163;32;0;37698.26151;8762.588364;-1439.41838
37800;6553663.672;-41885.03057;0.137520473;0;0;0;-1.570793044;1.336549408;180453.0121;521018.7919;2737972.231;-0.001135997;0;0;0;0;2.532051769;0;-1.570793044;1.336549408;4.328932008;3.77E-06;1.342940407;12.32893201;8690.7954;-1653.803376;0;0;86437.8;2163;32;0;37798.26207;8618.646526;-1443.35088
37900;6553668.312;-41152.91826;0.137901259;0;0;0;-1.570792976;1.340505263;180289.0047;520854.7824;2737110.356;-0.001135997;0;0;0;0;2.529699615;0;-1.570792976;1.340505263;4.340264699;3.84E-06;1.346784552;12.3402647;8546.654021;-1626.374184;0;0;86437.9;2163;32;0;37898.26262;8474.311438;-1447.23135
38000;6553672.871;-40420.80551;0.138282134;0;0;0;-1.570792906;1.34446816;180127.7439;520693.5196;2736262.914;-0.001135997;0;0;0;0;2.527387235;0;-1.570792906;1.34446816;4.351617563;3.91E-06;1.350635739;12.35161756;8402.121897;-1598.870635;0;0;86438;2163;32;0;37998.26315;8329.588303;-1451.05923
38100;6553677.349;-39688.69231;0.138663098;0;0;0;-1.570792833;1.348437999;179969.2371;520535.0107;2735429.944;-0.001135997;0;0;0;0;2.525114727;0;-1.570792833;1.348437999;4.362990313;3.98E-06;1.354493867;12.36299031;8257.204437;-1571.293759;0;0;86438.1;2163;32;0;38098.26368;8184.48238;-1454.83355
38200;6553681.744;-38956.5787;0.139044151;0;0;0;-1.570792758;1.352414678;179813.4916;520379.2632;2734611.485;-0.001135997;0;0;0;0;2.522882189;0;-1.570792758;1.352414678;4.374382659;4.06E-06;1.358358836;12.37438266;8111.906741;-1543.644527;0;0;86438.2;2163;32;0;38198.2642;8038.999025;-1458.55349
38300;6553686.058;-38224.46466;0.139425293;0;0;0;-1.570792679;1.356398093;179660.5145;520226.2842;2733807.575;-0.001135997;0;0;0;0;2.520689718;0;-1.570792679;1.356398093;4.385794304;4.14E-06;1.362230541;12.3857943;7966.234386;-1515.924;0;0;86438.3;2163;32;0;38298.26471;7893.143676;-1462.21835
38400;6553690.29;-37492.35021;0.139806524;0;0;0;-1.570792598;1.360388142;179510.313;520076.0808;2733018.251;-0.001135997;0;0;0;0;2.518537407;0;-1.570792598;1.360388142;4.397224952;4.22E-06;1.366108879;12.39722495;7820.192784;-1488.133207;0;0;86438.4;2163;32;0;38398.26521;7746.921841;-1465.82714
38500;6553694.44;-36760.23537;0.140187844;0;0;0;-1.570792513;1.364384718;179362.8939;519928.6599;2732243.549;-0.001135997;0;0;0;0;2.516425351;0;-1.570792513;1.364384718;4.4086743;4.30E-06;1.369993746;12.4086743;7673.787416;-1460.273192;0;0;86438.5;2163;32;0;38498.2657;7600.339127;-1469.37923
38600;6553698.508;-36028.12013;0.140569252;0;0;0;-1.570792425;1.368387716;179218.2643;519784.0284;2731483.505;-0.001135997;0;0;0;0;2.514353642;0;-1.570792425;1.368387716;4.420142044;4.39E-06;1.373885033;12.42014204;7527.024069;-1432.345055;0;0;86438.6;2163;32;0;38598.26619;7453.401204;-1472.87382
38700;6553702.494;-35296.00451;0.14095075;0;0;0;-1.570792333;1.372397028;179076.4308;519642.1931;2730738.156;-0.001135997;0;0;0;0;2.51232237;0;-1.570792333;1.372397028;4.431627875;4.48E-06;1.377782634;12.43162787;7379.908277;-1404.349851;0;0;86438.7;2163;32;0;38698.26666;7306.113822;-1476.3101
38800;6553706.399;-34563.88852;0.141332336;0;0;0;-1.570792238;1.376412544;178937.4001;519503.1606;2730007.535;-0.001135997;0;0;0;0;2.510331625;0;-1.570792238;1.376412544;4.443131482;4.58E-06;1.38168644;12.44313148;7232.445976;-1376.288708;0;0;86438.8;2163;32;0;38798.26712;7158.482812;-1479.68729
38900;6553710.222;-33831.77217;0.141714011;0;0;0;-1.570792138;1.380434156;178801.1787;519366.9375;2729291.678;-0.001135997;0;0;0;0;2.508381493;0;-1.570792138;1.380434156;4.454652551;4.68E-06;1.385596342;12.45465255;7084.643009;-1348.162739;0;0;86438.9;2163;32;0;38898.26758;7010.514083;-1483.00464
39000;6553713.963;-33099.65546;0.142095775;0;0;0;-1.570792034;1.384461752;178667.773;519233.5302;2728590.618;-0.001135997;0;0;0;0;2.506472063;0;-1.570792034;1.384461752;4.466190763;4.78E-06;1.389512227;12.46619076;6936.505225;-1319.973056;0;0;86439;2163;32;0;38998.26802;6862.213619;-1486.2614
39100;6553717.622;-32367.53841;0.142477628;0;0;0;-1.570791925;1.38849522;178537.1894;519102.945;2727904.388;-0.001135997;0;0;0;0;2.504603417;0;-1.570791925;1.38849522;4.477745798;4.89E-06;1.393433985;12.4777458;6788.038812;-1291.720837;0;0;86439.1;2163;32;0;39098.26846;6713.587479;-1489.45693
39200;6553721.2;-31635.42103;0.14285957;0;0;0;-1.570791811;1.392534447;178409.4341;518975.1881;2727233.021;-0.001135997;0;0;0;0;2.502775641;0;-1.570791811;1.392534447;4.489317333;5.01E-06;1.397361503;12.48931733;6639.249676;-1263.407206;0;0;86439.2;2163;32;0;39198.26889;6564.641786;-1492.59025
39300;6553724.695;-30903.30332;0.143241601;0;0;0;-1.570791692;1.39657932;178284.5131;518850.2656;2726576.548;-0.001135997;0;0;0;0;2.500988814;0;-1.570791692;1.39657932;4.500905039;5.12E-06;1.401294665;12.50090504;6490.144131;-1235.033364;0;0;86439.3;2163;32;0;39298.2693;6415.382761;-1495.66103
39400;6553728.109;-30171.18529;0.14362372;0;0;0;-1.570791567;1.400629722;178162.4325;518728.1834;2725935.002;-0.001135997;0;0;0;0;2.499243019;0;-1.570791567;1.400629722;4.512508587;5.25E-06;1.405233357;12.51250859;6340.728382;-1206.600492;0;0;86439.4;2163;32;0;39398.26971;6265.816658;-1498.66816
39500;6553731.441;-29439.06696;0.144005929;0;0;0;-1.570791435;1.404685538;178043.1979;518608.9474;2725308.413;-0.001135997;0;0;0;0;2.497538332;0;-1.570791435;1.404685538;4.524127644;5.38E-06;1.409177463;12.52412764;6191.008664;-1178.109777;0;0;86439.5;2163;32;0;39498.27011;6115.949842;-1501.6112
39600;6553734.691;-28706.94833;0.144388226;0;0;0;-1.570791297;1.408746651;177926.8153;518492.5633;2724696.81;-0.001135997;0;0;0;0;2.495874832;0;-1.570791297;1.408746651;4.535761875;5.52E-06;1.413126866;12.53576187;6040.991496;-1149.562459;0;0;86439.6;2163;32;0;39598.27049;5965.788722;-1504.48944
39700;6553737.86;-27974.82941;0.144770612;0;0;0;-1.570791152;1.412812942;177813.2901;518379.0367;2724100.224;-0.001135997;0;0;0;0;2.494252594;0;-1.570791152;1.412812942;4.54741094;5.67E-06;1.417081446;12.54741094;5890.683167;-1120.959735;0;0;86439.7;2163;32;0;39698.27087;5815.339778;-1507.30203
39800;6553740.947;-27242.71022;0.145153087;0;0;0;-1.570790999;1.416884292;177702.6279;518268.3732;2723518.683;-0.001135997;0;0;0;0;2.492671691;0;-1.570790999;1.416884292;4.559074499;5.82E-06;1.421041086;12.5590745;5740.090334;-1092.302872;0;0;86439.8;2163;32;0;39798.27124;5664.609575;-1510.04863
39900;6553743.952;-26510.59075;0.14553565;0;0;0;-1.570790837;1.420960581;177594.8339;518160.5779;2722952.215;-0.001135997;0;0;0;0;2.491132196;0;-1.570790837;1.420960581;4.570752206;5.98E-06;1.425005665;12.57075221;5589.219533;-1063.593113;0;0;86439.9;2163;32;0;39898.2716;5513.604712;-1512.72828
40000;6553746.875;-25778.47102;0.145918303;0;0;0;-1.570790666;1.425041687;177489.9135;518055.6563;2722400.848;-0.001135997;0;0;0;0;2.48963418;0;-1.570790666;1.425041687;4.582443716;6.15E-06;1.428975061;12.58244372;5438.077363;-1034.831714;0;0;86440;2163;32;0;39998.27195;5362.331884;-1515.34045
40100;6553749.716;-25046.35104;0.146301044;0;0;0;-1.570790486;1.42912749;177387.8717;517953.6133;2721864.609;-0.001135997;0;0;0;0;2.488177711;0;-1.570790486;1.42912749;4.594148679;6.33E-06;1.432949154;12.59414868;5286.670642;-1006.019973;0;0;86440.1;2163;32;0;40098.27229;5210.797839;-1517.88473
40200;6553752.475;-24314.23082;0.146683874;0;0;0;-1.570790294;1.433217866;177288.7135;517854.4539;2721343.523;-0.001135997;0;0;0;0;2.486762856;0;-1.570790294;1.433217866;4.605866742;6.52E-06;1.43692782;12.60586674;5135.006021;-977.1591555;0;0;86440.2;2163;32;0;40198.27262;5059.009366;-1520.36022
40300;6553755.153;-23582.11037;0.147066793;0;0;0;-1.57079009;1.437312691;177192.4438;517758.183;2720837.616;-0.001135997;0;0;0;0;2.485389681;0;-1.57079009;1.437312691;4.617597552;6.73E-06;1.440910935;12.61759755;4983.090447;-948.2505831;0;0;86440.3;2163;32;0;40298.27294;4906.973344;-1522.76634
40400;6553757.749;-22849.98969;0.147449801;0;0;0;-1.570789874;1.441411841;177099.0672;517664.8053;2720346.913;-0.001135997;0;0;0;0;2.48405825;0;-1.570789874;1.441411841;4.629340751;6.94E-06;1.444898374;12.62934075;4830.930774;-919.29556;0;0;86440.4;2163;32;0;40398.27326;4754.69671;-1525.10278
40500;6553760.263;-22117.8688;0.147832897;0;0;0;-1.570789643;1.44551519;177008.5883;517574.3254;2719871.438;-0.001135997;0;0;0;0;2.482768625;0;-1.570789643;1.44551519;4.64109598;7.18E-06;1.448890013;12.64109598;4678.533921;-890.2954031;0;0;86440.5;2163;32;0;40498.27356;4602.186432;-1527.36881
40600;6553762.695;-21385.7477;0.148216083;0;0;0;-1.570789396;1.449622612;176921.0116;517486.7477;2719411.214;-0.001135997;0;0;0;0;2.481520866;0;-1.570789396;1.449622612;4.652862877;7.42E-06;1.452885725;12.65286288;4525.906998;-861.2514655;0;0;86440.6;2163;32;0;40598.27385;4449.449551;-1529.56378
40700;6553765.046;-20653.62641;0.148599357;0;0;0;-1.570789132;1.45373398;176836.3414;517402.0765;2718966.264;-0.001135997;0;0;0;0;2.480315031;0;-1.570789132;1.45373398;4.664641079;7.69E-06;1.456885383;12.66464108;4373.056943;-832.165067;0;0;86440.7;2163;32;0;40698.27413;4296.493173;-1531.68734
40800;6553767.315;-19921.50493;0.14898272;0;0;0;-1.570788848;1.457849166;176754.5819;517320.3161;2718536.61;-0.001135997;0;0;0;0;2.479151177;0;-1.570788848;1.457849166;4.676430219;7.97E-06;1.460888859;12.67643022;4219.990999;-803.0375864;0;0;86440.8;2163;32;0;40798.27441;4143.324439;-1533.73891
40900;6553769.502;-19189.38328;0.149366171;0;0;0;-1.570788543;1.461968042;176675.737;517241.4703;2718122.273;-0.001135997;0;0;0;0;2.47802936;0;-1.570788543;1.461968042;4.688229929;8.28E-06;1.464896025;12.68822993;4066.71629;-773.870379;0;0;86440.9;2163;32;0;40898.27467;3989.950548;-1535.71796
41000;6553771.607;-18457.26145;0.149749712;0;0;0;-1.570788213;1.466090478;176599.8108;517165.5433;2717723.273;-0.001135997;0;0;0;0;2.476949632;0;-1.570788213;1.466090478;4.700039838;8.61E-06;1.468906751;12.70003984;3913.239998;-744.6648118;0;0;86441;2163;32;0;40998.27492;3836.378752;-1537.62401
41100;6553773.63;-17725.13947;0.150133341;0;0;0;-1.570787857;1.470216345;176526.8069;517092.5386;2717339.631;-0.001135997;0;0;0;0;2.475912045;0;-1.570787857;1.470216345;4.711859576;8.96E-06;1.472920908;12.71185958;3759.569488;-715.4222861;0;0;86441.1;2163;32;0;41098.27516;3682.616351;-1539.4567
41200;6553775.572;-16993.01734;0.150517059;0;0;0;-1.570787469;1.474345511;176456.7291;517022.46;2716971.365;-0.001135997;0;0;0;0;2.474916648;0;-1.570787469;1.474345511;4.723688766;9.35E-06;1.476938364;12.72368877;3605.711982;-686.1441762;0;0;86441.2;2163;32;0;41198.2754;3528.670681;-1541.2153
41300;6553777.431;-16260.89507;0.150900865;0;0;0;-1.570787047;1.478477846;176389.5807;516955.3109;2716618.495;-0.001135997;0;0;0;0;2.473963488;0;-1.570787047;1.478477846;4.735527033;9.77E-06;1.480958989;12.73552703;3451.674928;-656.8318993;0;0;86441.3;2163;32;0;41298.27562;3374.549151;-1542.89985
41400;6553779.209;-15528.77266;0.151284761;0;0;0;-1.570786585;1.482613217;176325.3652;516891.0947;2716281.036;-0.001135997;0;0;0;0;2.473052612;0;-1.570786585;1.482613217;4.747373999;1.02E-05;1.48498265;12.747374;3297.465721;-627.4868629;0;0;86441.4;2163;32;0;41398.27584;3220.259166;-1544.50937
41500;6553780.905;-14796.65014;0.151668745;0;0;0;-1.570786077;1.486751492;176264.0857;516829.8146;2715959.007;-0.001135997;0;0;0;0;2.472184064;0;-1.570786077;1.486751492;4.759229285;1.07E-05;1.489009216;12.75922929;3143.09177;-598.1104769;0;0;86441.5;2163;32;0;41498.27604;3065.808229;-1546.04394
41600;6553782.52;-14064.5275;0.152052817;0;0;0;-1.570785516;1.490892539;176205.7453;516771.4736;2715652.423;-0.001135997;0;0;0;0;2.471357885;0;-1.570785516;1.490892539;4.771092509;1.13E-05;1.493038552;12.77109251;2988.560637;-568.7041801;0;0;86441.6;2163;32;0;41598.27624;2911.203835;-1547.50295
41700;6553784.052;-13332.40476;0.152436979;0;0;0;-1.570784893;1.495036223;176150.3469;516716.0747;2715361.3;-0.001135997;0;0;0;0;2.470574115;0;-1.570784893;1.495036223;4.782963289;1.19E-05;1.497070526;12.78296329;2833.879787;-539.269393;0;0;86441.7;2163;32;0;41698.27642;2756.45354;-1548.88597
41800;6553785.503;-12600.28192;0.152821229;0;0;0;-1.570784198;1.499182409;176097.8934;516663.6206;2715085.652;-0.001135997;0;0;0;0;2.469832794;0;-1.570784198;1.499182409;4.794841239;1.26E-05;1.501105003;12.79484124;2679.056849;-509.8075674;0;0;86441.8;2163;32;0;41798.2766;2601.564943;-1550.19279
41900;6553786.872;-11868.159;0.153205568;0;0;0;-1.570783418;1.503330965;176048.3872;516614.114;2714825.493;-0.001135997;0;0;0;0;2.469133957;0;-1.570783418;1.503330965;4.806725975;1.34E-05;1.505141849;12.80672597;2524.099409;-480.3201471;0;0;86441.9;2163;32;0;41898.27676;2446.545664;-1551.42321
42000;6553788.159;-11136.03601;0.153589996;0;0;0;-1.570782535;1.507481754;176001.831;516567.5574;2714580.836;-0.001135997;0;0;0;0;2.468477638;0;-1.570782535;1.507481754;4.818617109;1.43E-05;1.509180927;12.81861711;2369.015081;-450.8085806;0;0;86442;2163;32;0;41998.27692;2291.403343;-1552.57658
42100;6553789.365;-10403.91295;0.153974512;0;0;0;-1.570781527;1.51163464;175958.227;516523.9531;2714351.694;-0.001135997;0;0;0;0;2.467863871;0;-1.570781527;1.51163464;4.830514252;1.53E-05;1.513222104;12.83051425;2213.811591;-421.2743384;0;0;86442.1;2163;32;0;42098.27706;2136.145685;-1553.65281
42200;6553790.488;-9671.789825;0.154359118;0;0;0;-1.570780367;1.515789488;175917.5775;516483.3033;2714138.078;-0.001135997;0;0;0;0;2.467292685;0;-1.570780367;1.515789488;4.842417015;1.65E-05;1.517265242;12.84241702;2058.496574;-391.7188736;0;0;86442.2;2163;32;0;42198.2772;1980.780404;-1554.65169
42300;6553791.53;-8939.666657;0.154743811;0;0;0;-1.570779017;1.519946162;175879.8845;516445.61;2713939.998;-0.001135997;0;0;0;0;2.46676411;0;-1.570779017;1.519946162;4.854325008;1.78E-05;1.521310206;12.85432501;1903.077823;-362.1436685;0;0;86442.3;2163;32;0;42298.27732;1825.315235;-1555.5729
42400;6553792.49;-8207.54345;0.155128594;0;0;0;-1.570777426;1.524104524;175845.15;516410.8751;2713757.465;-0.001135997;0;0;0;0;2.466278172;0;-1.570777426;1.524104524;4.866237838;1.94E-05;1.525356858;12.86623784;1747.563064;-332.550194;0;0;86442.4;2163;32;0;42398.27744;1669.757945;-1556.41607
42500;6553793.368;-7475.420213;0.155513465;0;0;0;-1.570775523;1.528264438;175813.3755;516379.1005;2713590.488;-0.001135997;0;0;0;0;2.465834895;0;-1.570775523;1.528264438;4.878155113;2.13E-05;1.529405062;12.87815511;1591.960061;-302.939927;0;0;86442.5;2163;32;0;42498.27754;1514.116338;-1557.18131
42600;6553794.164;-6743.296955;0.155898425;0;0;0;-1.570773208;1.532425766;175784.5628;516350.2877;2713439.076;-0.001135997;0;0;0;0;2.465434303;0;-1.570773208;1.532425766;4.890076439;2.36E-05;1.53345468;12.89007644;1436.276654;-273.3143596;0;0;86442.6;2163;32;0;42598.27764;1358.398207;-1557.86803
42700;6553794.879;-6011.173685;0.156283474;0;0;0;-1.570770328;1.53658837;175758.7134;516324.4381;2713303.235;-0.001135997;0;0;0;0;2.465076417;0;-1.570770328;1.53658837;4.902001422;2.65E-05;1.537505574;12.90200142;1280.520634;-243.6749745;0;0;86442.7;2163;32;0;42698.27773;1202.611404;-1558.47646
42800;6553795.512;-5279.050414;0.156668611;0;0;0;-1.570766649;1.540752112;175735.8284;516301.5531;2713182.974;-0.001135997;0;0;0;0;2.464761254;0;-1.570766649;1.540752112;4.913929665;3.02E-05;1.541557607;12.91392967;1124.699854;-214.023266;0;0;86442.8;2163;32;0;42798.2778;1046.763758;-1559.006068
42900;6553796.063;-4546.927149;0.157053837;0;0;0;-1.570761786;1.544916855;175715.9092;516281.6338;2713078.297;-0.001135997;0;0;0;0;2.464488833;0;-1.570761786;1.544916855;4.925860774;3.50E-05;1.54561064;12.92586077;968.8221702;-184.3607291;0;0;86442.9;2163;32;0;42898.27787;890.8631512;-1559.457052
43000;6553796.532;-3814.8039;0.157439151;0;0;0;-1.570755056;1.54908246;175698.9566;516264.6812;2712989.211;-0.001135997;0;0;0;0;2.464259168;0;-1.570755056;1.54908246;4.937794352;4.18E-05;1.549664535;12.93779435;812.8954463;-154.6888601;0;0;86443;2163;32;0;42998.27793;734.917446;-1559.829056
43100;6553796.919;-3082.680677;0.157824554;0;0;0;-1.57074513;1.553248787;175684.9716;516250.6963;2712915.72;-0.001135997;0;0;0;0;2.464072271;0;-1.57074513;1.553248787;4.949730002;5.17E-05;1.553719153;12.94973;656.9275866;-125.0091632;0;0;86443.1;2163;32;0;43098.27797;578.9345404;-1560.122129
43200;6553797.225;-2350.557488;0.158210046;0;0;0;-1.570729019;1.5574157;175673.9549;516239.6796;2712857.827;-0.001135997;0;0;0;0;2.463928154;0;-1.570729019;1.5574157;4.961667327;6.78E-05;1.557774355;12.96166733;500.9264552;-95.32313497;0;0;86443.2;2163;32;0;43198.27801;422.9223275;-1560.336062
43300;6553797.449;-1618.434342;0.158595627;0;0;0;-1.570698334;1.561583058;175665.9069;516231.6318;2712815.535;-0.001135997;0;0;0;0;2.463826826;0;-1.570698334;1.561583058;4.973605928;9.85E-05;1.561830004;12.97360593;344.899982;-65.63228433;0;0;86443.3;2163;32;0;43298.27804;266.8887213;-1560.471011
43400;6553797.591;-886.3112487;0.158981296;0;0;0;-1.570616953;1.565750722;175660.8282;516226.5533;2712788.847;-0.001135997;0;0;0;0;2.463768294;0;-1.570616953;1.565750722;4.985545408;0.000179869;1.565885959;12.98554541;188.8560634;-35.93811393;0;0;86443.4;2163;32;0;43398.27805;110.8416202;-1560.526662
43500;6553797.651;-154.1882174;0.159367054;0;0;0;-1.569762739;1.569918555;175658.7189;516224.4442;2712777.764;-0.001135997;0;0;0;0;2.463752562;0;-1.569762739;1.569918555;4.997485368;0.001034082;1.569942081;12.99748537;32.80261093;-6.242129311;0;0;86443.5;2163;32;0;43498.27806;-45.21104603;-1560.503277
43600;6553797.629;577.934743;0.1597529;0;0;0;1.570519906;1.567506237;175659.5793;516225.3048;2712782.287;-0.001135997;0;0;0;0;2.46375645;0;1.570519906;1.567506237;4.990574587;3.141316728;1.56759442;12.99057459;-123.2509112;23.45386858;0;0;86443.6;2163;32;0;43598.27806;-201.2613737;-1560.400647
43700;6553797.526;1310.057623;0.160138835;0;0;0;1.570674089;1.563338486;175663.4092;516229.135;2712802.414;-0.001135997;0;0;0;0;2.463796955;0;1.570674089;1.563338486;4.97863486;3.14147091;1.563538379;12.97863486;-279.2996846;53.14896279;0;0;86443.7;2163;32;0;43698.27804;-357.3014384;-1560.218979
43800;6553797.341;2042.180414;0.160524859;0;0;0;1.570717722;1.559170984;175670.2084;516235.9345;2712838.146;-0.001135997;0;0;0;0;2.463880258;0;1.570717722;1.559170984;4.966695846;3.141514544;1.559482587;12.96669585;-435.3342273;82.84134901;0;0;86443.8;2163;32;0;43798.27802;-513.3233363;-1559.958225
43900;6553797.074;2774.303107;0.160910971;0;0;0;1.570738326;1.55500387;175679.9766;516245.7031;2712889.48;-0.001135997;0;0;0;0;2.464006353;0;1.570738326;1.55500387;4.954757945;3.141535148;1.555427183;12.95475795;-591.3466554;112.529527;0;0;86443.9;2163;32;0;43898.27799;-669.3191588;-1559.618276
44000;6553796.725;3506.425693;0.161297172;0;0;0;1.570750326;1.550837284;175692.7133;516258.4402;2712956.414;-0.001135997;0;0;0;0;2.464175231;0;1.570750326;1.550837284;4.942821554;3.141547148;1.551372306;12.94282155;-747.3290392;142.2119877;0;0;86444;2163;32;0;43998.27795;-825.2809864;-1559.199608
44100;6553796.295;4238.548161;0.161683462;0;0;0;1.570758181;1.546671363;175708.4179;516274.1453;2713038.945;-0.001135997;0;0;0;0;2.464386883;0;1.570758181;1.546671363;4.93088707;3.141555003;1.547318095;12.93088707;-903.2735009;171.887232;0;0;86444.1;2163;32;0;44098.27789;-981.2009472;-1558.702058
