Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);Doppler;Drift
1900;6488348.351;-76366.8026;-34914.29907;0;0;0;-1.999615087;0.919716224;138553.3498;479120.1509;2517793.387;-0.001135998;0;0;0;0;3.093293443;0;-1.999615087;0.919716224;2.063108575;-0.39355985;0.932657103;10.06310857;21370.14041;-4066.602507;0;0;86401.9;2163;0;0;1898.401827;21298.64946;-1429.05
2000;6488358.47;-75627.0272;-34886.56527;0;0;0;-2.003005511;0.92369809;138148.05;478714.8425;2515663.476;-0.001135998;0;0;0;0;3.084006385;0;-2.003005511;0.92369809;2.115985852;-0.396949953;0.93653357;10.11598585;21227.85826;-4039.527114;0;0;86402;2163;0;0;1998.403179;21155.74446;-1441.6174
2100;6488368.506;-74887.2509;-34858.83096;0;0;0;-2.006452031;0.927697312;137745.4696;478312.2534;2513547.857;-0.001135998;0;0;0;0;3.074783489;0;-2.006452031;0.927697312;2.17042376;-0.400396153;0.940427543;10.17042376;21084.32268;-4012.213201;0;0;86402.1;2163;0;0;2098.404522;21011.58272;-1454.2452
2200;6488378.458;-74147.47372;-34831.09614;0;0;0;-2.009955967;0.931713728;137345.6324;477912.4078;2511446.654;-0.001135998;0;0;0;0;3.065625255;0;-2.009955967;0.931713728;2.225758645;-0.403899768;0.944338865;10.22575865;20939.52698;-3984.659496;0;0;86402.2;2163;0;0;2198.405856;20866.1582;-1466.932
2300;6488388.326;-73407.69567;-34803.36082;0;0;0;-2.013518678;0.935747164;136948.5626;477515.3296;2509359.994;-0.001135998;0;0;0;0;3.056532189;0;-2.013518678;0.935747164;2.281328018;-0.407462159;0.948267363;10.28132802;20793.46571;-3956.864961;0;0;86402.3;2163;0;0;2298.40718;20719.465;-1479.6761
2400;6488398.111;-72667.91675;-34775.625;0;0;0;-2.017141562;0.939797436;136554.2843;477121.0429;2507288.003;-0.001135998;0;0;0;0;3.047504797;0;-2.017141562;0.939797436;2.337129335;-0.411084723;0.952212859;10.33712933;20646.13282;-3928.828443;0;0;86402.4;2163;0;0;2398.408496;20571.49739;-1492.4755
2500;6488407.812;-71928.13698;-34747.88867;0;0;0;-2.02082606;0.943864347;136162.8218;476729.572;2505230.81;-0.001135998;0;0;0;0;3.038543587;0;-2.02082606;0.943864347;2.393141739;-0.4147689;0.95617516;10.39314174;20497.52256;-3900.548852;0;0;86402.5;2163;0;0;2498.409801;20422.24984;-1505.3284
2600;6488417.43;-71188.35636;-34720.15183;0;0;0;-2.024573654;0.94794769;135774.1993;476340.9412;2503188.541;-0.001135998;0;0;0;0;3.029649071;0;-2.024573654;0.94794769;2.449345216;-0.418516174;0.960154064;10.44934522;20347.62987;-3872.025221;0;0;86402.6;2163;0;0;2598.411098;20271.717;-1518.2331
2700;6488426.965;-70448.57491;-34692.41449;0;0;0;-2.028385871;0.952047246;135388.4413;475955.1751;2501161.327;-0.001135998;0;0;0;0;3.020821763;0;-2.028385871;0.952047246;2.505771849;-0.422328071;0.964149355;10.50577185;20196.44895;-3843.256448;0;0;86402.7;2163;0;0;2698.412384;20119.89369;-1531.1872
2800;6488436.415;-69708.79264;-34664.67665;0;0;0;-2.032264284;0.956162783;135005.5725;475572.2982;2499149.295;-0.001135998;0;0;0;0;3.012062179;0;-2.032264284;0.956162783;2.562418448;-0.426206163;0.968160806;10.56241845;20043.97524;-3814.241665;0;0;86402.8;2163;0;0;2798.413662;19966.77497;-1544.1888
2900;6488445.783;-68969.00956;-34636.9383;0;0;0;-2.036210512;0.960294058;134625.6174;475192.335;2497152.575;-0.001135998;0;0;0;0;3.003370838;0;-2.036210512;0.960294058;2.61909151;-0.430152071;0.972188177;10.61909151;19890.20364;-3784.979902;0;0;86402.9;2163;0;0;2898.414929;19812.35609;-1557.2357
3000;6488455.066;-68229.22567;-34609.19945;0;0;0;-2.040226223;0.964440811;134248.6008;474815.3104;2495171.297;-0.001135998;0;0;0;0;2.994748259;0;-2.040226223;0.964440811;2.673995501;-0.434167461;0.976231216;10.6739955;19735.12943;-3755.470263;0;0;86403;2163;0;0;2998.416187;19656.63252;-1570.3257
3100;6488464.266;-67489.44099;-34581.4601;0;0;0;-2.044313135;0.968602771;133874.5475;474441.2492;2493205.593;-0.001135998;0;0;0;0;2.986194966;0;-2.044313135;0.968602771;2.729100843;-0.438254054;0.980289656;10.72910084;19578.74855;-3725.71197;0;0;86403.1;2163;0;0;3098.417434;19499.59995;-1583.4565
3200;6488473.383;-66749.65552;-34553.72024;0;0;0;-2.048473021;0.972779654;133503.4824;474070.1764;2491255.591;-0.001135998;0;0;0;0;2.977711482;0;-2.048473021;0.972779654;2.784403755;-0.442413619;0.984363216;10.78440376;19421.05628;-3695.704128;0;0;86403.2;2163;0;0;3198.418672;19341.2543;-1596.6255
3300;6488482.416;-66009.86928;-34525.97989;0;0;0;-2.052707703;0.976971158;133135.4306;473702.1168;2489321.425;-0.001135998;0;0;0;0;2.969298334;0;-2.052707703;0.976971158;2.839900261;-0.446647981;0.988451603;10.83990026;19262.04915;-3665.446078;0;0;86403.3;2163;0;0;3298.4199;19181.59175;-1609.8305
3400;6488491.366;-65270.08228;-34498.23903;0;0;0;-2.057019062;0.981176969;132770.4171;473337.0955;2487403.225;-0.001135998;0;0;0;0;2.96095605;0;-2.057019062;0.981176969;2.891662379;-0.45095902;0.992554505;10.89166238;19101.72321;-3634.937066;0;0;86403.4;2163;0;0;3398.421117;19020.6087;-1623.0688
3500;6488500.232;-64530.29453;-34470.49767;0;0;0;-2.061409033;0.985396754;132408.4669;472975.1377;2485501.125;-0.001135998;0;0;0;0;2.952685159;0;-2.061409033;0.985396754;2.943167551;-0.455348672;0.996671597;10.94316755;18940.07492;-3604.17642;0;0;86403.5;2163;0;0;3498.422325;18858.30182;-1636.3378
3600;6488509.014;-63790.50604;-34442.75582;0;0;0;-2.065879615;0.989630167;132049.6054;472616.2686;2483615.255;-0.001135998;0;0;0;0;2.944486193;0;-2.065879615;0.989630167;2.994839055;-0.459818933;1.000802538;10.99483905;18777.10144;-3573.163598;0;0;86403.6;2163;0;0;3598.423522;18694.66804;-1649.6346
3700;6488517.713;-63050.71681;-34415.01346;0;0;0;-2.070432863;0.993876843;131693.8577;472260.5134;2481745.749;-0.001135998;0;0;0;0;2.936359684;0;-2.070432863;0.993876843;3.046672446;-0.464371862;1.00494697;11.04667245;18612.7993;-3541.89794;0;0;86403.7;2163;0;0;3698.424708;18529.70458;-1662.9567
3800;6488526.329;-62310.92687;-34387.2706;0;0;0;-2.075070899;0.9981364;131341.2491;471907.8975;2479892.739;-0.001135998;0;0;0;0;2.928306166;0;-2.075070899;0.9981364;3.093565381;-0.469009577;1.009104517;11.09356538;18447.16634;-3510.379035;0;0;86403.8;2163;0;0;3798.425885;18363.40891;-1676.3011
3900;6488534.861;-61571.13621;-34359.52724;0;0;0;-2.079795906;1.00240844;130991.805;471558.4461;2478056.36;-0.001135998;0;0;0;0;2.920326174;0;-2.079795906;1.00240844;3.139106558;-0.473734265;1.013274787;11.13910656;18280.19993;-3478.606385;0;0;86403.9;2163;0;0;3898.42705;18195.7788;-1689.6649
4000;6488543.309;-60831.34484;-34331.78339;0;0;0;-2.08461014;1.006692543;130645.5509;471212.1847;2476236.744;-0.001135998;0;0;0;0;2.912420243;0;-2.08461014;1.006692543;3.184776338;-0.478548178;1.017457368;11.18477634;18111.89796;-3446.579584;0;0;86404;2163;0;0;3998.428205;18026.81231;-1703.0449
4100;6488551.674;-60091.55279;-34304.03903;0;0;0;-2.08951592;1.010988273;130302.5121;470869.1387;2474434.025;-0.001135998;0;0;0;0;2.904588912;0;-2.08951592;1.010988273;3.230570058;-0.483453639;1.021651829;11.23057006;17942.25891;-3414.298345;0;0;86404.1;2163;0;0;4098.42935;17856.50782;-1716.4381
4200;6488559.955;-59351.76006;-34276.29418;0;0;0;-2.094515641;1.015295171;129962.714;470529.3335;2472648.337;-0.001135998;0;0;0;0;2.896832717;0;-2.094515641;1.015295171;3.270305893;-0.48845304;1.02585772;11.27030589;17771.28085;-3381.762304;0;0;86404.2;2163;0;0;4198.430483;17684.86401;-1729.8414
4300;6488568.153;-58611.96666;-34248.54884;0;0;0;-2.099611769;1.019612761;129626.1822;470192.7947;2470879.813;-0.001135998;0;0;0;0;2.889152198;0;-2.099611769;1.019612761;3.307455246;-0.493548849;1.030074572;11.30745525;17598.96308;-3348.971323;0;0;86404.3;2163;0;0;4298.431606;17511.87987;-1743.2513
4400;6488576.267;-57872.17259;-34220.80299;0;0;0;-2.104806849;1.023940541;129292.9422;469859.5477;2469128.589;-0.001135998;0;0;0;0;2.881547893;0;-2.104806849;1.023940541;3.344692287;-0.498743609;1.034301891;11.34469229;17425.30454;-3315.9252;0;0;86404.4;2163;0;0;4398.432717;17337.55474;-1756.6646
4500;6488584.298;-57132.37787;-34193.05665;0;0;0;-2.110103502;1.028277991;128963.0195;469529.6182;2467394.797;-0.001135998;0;0;0;0;2.874020341;0;-2.110103502;1.028277991;3.382012527;-0.504039942;1.038539166;11.38201253;17250.30465;-3282.623828;0;0;86404.5;2163;0;0;4498.433818;17161.88828;-1770.0779
4600;6488592.245;-56392.58252;-34165.30981;0;0;0;-2.11550443;1.032624566;128636.4397;469203.0315;2465678.572;-0.001135998;0;0;0;0;2.866570083;0;-2.11550443;1.032624566;3.412017964;-0.50944055;1.042785859;11.41201796;17073.96354;-3249.067232;0;0;86404.6;2163;0;0;4598.434907;16984.88049;-1783.4875
4700;6488600.109;-55652.78653;-34137.56248;0;0;0;-2.121012419;1.036979699;128313.2281;468879.8132;2463980.049;-0.001135998;0;0;0;0;2.859197659;0;-2.121012419;1.036979699;3.438311373;-0.514948219;1.047041412;11.43831137;16896.28097;-3215.255362;0;0;86404.7;2163;0;0;4698.435985;16806.53174;-1796.8898
4800;6488607.889;-54912.98992;-34109.81465;0;0;0;-2.126630339;1.041342797;127993.4105;468559.9889;2462299.361;-0.001135998;0;0;0;0;2.851903607;0;-2.126630339;1.041342797;3.464652868;-0.52056582;1.051305241;11.46465287;16717.25785;-3181.188396;0;0;86404.8;2163;0;0;4798.437052;16626.84276;-1810.2816
4900;6488615.585;-54173.19271;-34082.06633;0;0;0;-2.132361151;1.045713241;127677.0122;468243.584;2460636.642;-0.001135998;0;0;0;0;2.844688468;0;-2.132361151;1.045713241;3.49103872;-0.526296312;1.055576738;11.49103872;16536.89493;-3146.866473;0;0;86404.9;2163;0;0;4898.438108;16445.8146;-1823.6584
5000;6488623.198;-53433.39489;-34054.31751;0;0;0;-2.138207902;1.050090389;127364.0587;467930.6241;2458992.026;-0.001135998;0;0;0;0;2.837552782;0;-2.138207902;1.050090389;3.51231503;-0.532142744;1.059855269;11.51231503;16355.19341;-3112.289823;0;0;86405;2163;0;0;4998.439151;16263.44876;-1837.017
5100;6488630.728;-52693.59648;-34026.5682;0;0;0;-2.144173736;1.054473568;127054.5756;467621.1346;2457365.648;-0.001135998;0;0;0;0;2.830497086;0;-2.144173736;1.054473568;3.530974558;-0.538108259;1.064140171;11.53097456;16172.15519;-3077.458808;0;0;86405.1;2163;0;0;5098.440184;16079.74706;-1850.353
5200;6488638.174;-51953.7975;-33998.81839;0;0;0;-2.150261891;1.058862079;126748.5882;467315.1408;2455757.64;-0.001135998;0;0;0;0;2.823521919;0;-2.150261891;1.058862079;3.549656785;-0.544196094;1.068430757;11.54965679;15987.78192;-3042.373742;0;0;86405.2;2163;0;0;5198.441204;15894.71176;-1863.6629
5300;6488645.536;-51213.99794;-33971.06809;0;0;0;-2.156475701;1.063255194;126446.1219;467012.6683;2454168.136;-0.001135998;0;0;0;0;2.816627818;0;-2.156475701;1.063255194;3.568358612;-0.550409585;1.072726309;11.56835861;15802.07643;-3007.035162;0;0;86405.3;2163;0;0;5298.442213;15708.34547;-1876.9424
5400;6488652.815;-50474.19783;-33943.3173;0;0;0;-2.162818604;1.067652154;126147.202;466713.7422;2452597.269;-0.001135998;0;0;0;0;2.80981532;0;-2.162818604;1.067652154;3.585322791;-0.556752168;1.077026079;11.58532279;15615.04134;-2971.443567;0;0;86405.4;2163;0;0;5398.443211;15520.65123;-1890.1872
5500;6488660.011;-49734.39717;-33915.56602;0;0;0;-2.169294137;1.07205217;125851.8538;466418.388;2451045.172;-0.001135998;0;0;0;0;2.80308496;0;-2.169294137;1.07205217;3.601482551;-0.563227382;1.08132929;11.60148255;15426.67986;-2935.59957;0;0;86405.5;2163;0;0;5498.444196;15331.63251;-1903.3934
5600;6488667.123;-48994.59597;-33887.81425;0;0;0;-2.175905945;1.076454419;125560.1026;466126.6307;2449511.977;-0.001135998;0;0;0;0;2.796437271;0;-2.175905945;1.076454419;3.617650514;-0.56983887;1.085635132;11.61765051;15236.99591;-2899.503914;0;0;86405.6;2163;0;0;5598.445169;15141.29317;-1916.5566
5700;6488674.151;-48254.79423;-33860.06198;0;0;0;-2.182657777;1.080858048;125271.9733;465838.4955;2447997.817;-0.001135998;0;0;0;0;2.789872787;0;-2.182657777;1.080858048;3.633823541;-0.576590383;1.089942762;11.63382354;15045.99315;-2863.157297;0;0;86405.7;2163;0;0;5698.44613;14949.63751;-1929.6726
5800;6488681.096;-47514.99199;-33832.30922;0;0;0;-2.189553495;1.085262164;124987.4912;465554.0076;2446502.822;-0.001135998;0;0;0;0;2.783392037;0;-2.189553495;1.085262164;3.648478452;-0.583485782;1.094251304;11.64847845;14853.67651;-2826.560657;0;0;86405.8;2163;0;0;5798.447079;14756.67025;-1942.7367
5900;6488687.957;-46775.18923;-33804.55598;0;0;0;-2.196597071;1.089665844;124706.6811;465273.1917;2445027.125;-0.001135998;0;0;0;0;2.776995551;0;-2.196597071;1.089665844;3.662532245;-0.590529039;1.098559846;11.66253225;14660.05071;-2789.714893;0;0;86405.9;2163;0;0;5898.448016;14562.39658;-1955.7448
6000;6488694.735;-46035.38597;-33776.80224;0;0;0;-2.20379259;1.094068125;124429.5679;464996.0728;2443570.856;-0.001135998;0;0;0;0;2.770683855;0;-2.20379259;1.094068125;3.676581573;-0.597724239;1.10286744;11.67658157;14465.12113;-2752.621028;0;0;86406;2163;0;0;5998.44894;14366.8221;-1968.692
6100;6488701.429;-45295.58223;-33749.04801;0;0;0;-2.211144253;1.098468006;124156.1764;464722.6757;2442134.144;-0.001135998;0;0;0;0;2.764457474;0;-2.211144253;1.098468006;3.690623243;-0.605075582;1.107173099;11.69062324;14268.89385;-2715.280217;0;0;86406.1;2163;0;0;6098.449852;14169.9529;-1981.5742
6200;6488708.039;-44555.77801;-33721.2933;0;0;0;-2.218656377;1.102864447;123886.5311;464453.025;2440717.12;-0.001135998;0;0;0;0;2.758316929;0;-2.218656377;1.102864447;3.703403378;-0.612587387;1.111475798;11.70340338;14071.37478;-2677.693589;0;0;86406.2;2163;0;0;6198.450751;13971.79548;-1994.3863
6300;6488714.567;-43815.97332;-33693.53809;0;0;0;-2.226333397;1.107256366;123620.6567;464187.1452;2439319.912;-0.001135998;0;0;0;0;2.752262741;0;-2.226333397;1.107256366;3.715758826;-0.620264088;1.115774474;11.71575883;13872.57105;-2639.862496;0;0;86406.3;2163;0;0;6298.451638;13772.35685;-2007.1239
6400;6488721.01;-43076.16817;-33665.7824;0;0;0;-2.234179868;1.111642641;123358.5775;463925.0606;2437942.648;-0.001135998;0;0;0;0;2.746295425;0;-2.234179868;1.111642641;3.728098396;-0.62811024;1.120068018;11.7280984;13672.48969;-2601.78828;0;0;86406.4;2163;0;0;6398.452513;13571.64446;-2019.782
6500;6488727.37;-42336.36257;-33638.02622;0;0;0;-2.242200464;1.116022105;123100.3177;463666.7956;2436585.456;-0.001135998;0;0;0;0;2.740415495;0;-2.242200464;1.116022105;3.740418803;-0.636130517;1.124355281;11.7404188;13471.13838;-2563.472399;0;0;86406.5;2163;0;0;6498.453374;13369.66626;-2032.356
6600;6488733.647;-41596.55654;-33610.26955;0;0;0;-2.250399981;1.120393546;122845.9014;463412.3741;2435248.463;-0.001135998;0;0;0;0;2.734623462;0;-2.250399981;1.120393546;3.751786295;-0.644329714;1.128635068;11.7517863;13268.5255;-2524.91645;0;0;86406.6;2163;0;0;6598.454223;13166.43066;-2044.8412
6700;6488739.84;-40856.75008;-33582.51239;0;0;0;-2.258783331;1.124755704;122595.3525;463161.8202;2433931.793;-0.001135998;0;0;0;0;2.728919832;0;-2.258783331;1.124755704;3.762858339;-0.652712746;1.13290614;11.76285834;13064.65937;-2486.122015;0;0;86406.7;2163;0;0;6698.455058;12961.94654;-2057.2324
6800;6488745.949;-40116.94321;-33554.75475;0;0;0;-2.267355549;1.129107274;122348.6949;462915.1576;2432635.572;-0.001135998;0;0;0;0;2.723305108;0;-2.267355549;1.129107274;3.773903506;-0.661284645;1.137167209;11.77390351;12859.54943;-2447.090892;0;0;86406.8;2163;0;0;6798.455881;12756.2233;-2069.5248
6900;6488751.975;-39377.13592;-33526.99662;0;0;0;-2.276121787;1.133446898;122105.952;462672.4099;2431359.924;-0.001135998;0;0;0;0;2.71777979;0;-2.276121787;1.133446898;3.784918353;-0.670050564;1.141416938;11.78491835;12653.20519;-2407.824888;0;0;86406.9;2163;0;0;6898.456691;12549.27082;-2081.7135
7000;6488757.918;-38637.32824;-33499.23801;0;0;0;-2.285087314;1.137773169;121867.1473;462433.6004;2430104.972;-0.001135998;0;0;0;0;2.712344374;0;-2.285087314;1.137773169;3.795330505;-0.679015772;1.145653941;11.79533051;12445.63672;-2368.325921;0;0;86407;2163;0;0;6998.457488;12341.09947;-2093.7935
7100;6488763.776;-37897.52018;-33471.47891;0;0;0;-2.294257512;1.142084627;121632.304;462198.7524;2428870.837;-0.001135998;0;0;0;0;2.706999349;0;-2.294257512;1.142084627;3.805532776;-0.688185652;1.149876778;11.80553278;12236.85484;-2328.596051;0;0;86407.1;2163;0;0;7098.458271;12131.72012;-2105.7598
7200;6488769.552;-37157.71173;-33443.71933;0;0;0;-2.303637876;1.146379756;121401.4451;461967.8888;2427657.641;-0.001135998;0;0;0;0;2.701745203;0;-2.303637876;1.146379756;3.815696408;-0.697565696;1.154083958;11.81569641;12026.87037;-2288.637335;0;0;86407.2;2163;0;0;7198.459041;11921.14414;-2117.6072
7300;6488775.243;-36417.90292;-33415.95926;0;0;0;-2.313234004;1.150656987;121174.5932;461741.0325;2426465.503;-0.001135998;0;0;0;0;2.696582417;0;-2.313234004;1.150656987;3.825817687;-0.707161506;1.158273932;11.82581769;11815.69521;-2248.452038;0;0;86407.3;2163;0;0;7298.459798;11709.38342;-2129.331
7400;6488780.852;-35678.09376;-33388.1987;0;0;0;-2.3230516;1.15491469;120951.7711;461518.2059;2425294.541;-0.001135998;0;0;0;0;2.691511468;0;-2.3230516;1.15491469;3.835686672;-0.716978783;1.162445097;11.83568667;11603.34137;-2208.042445;0;0;86407.4;2163;0;0;7398.460541;11496.45032;-2140.9258
7500;6488786.376;-34938.28424;-33360.43767;0;0;0;-2.33309646;1.159151179;120733.0009;461299.4314;2424144.873;-0.001135998;0;0;0;0;2.686532828;0;-2.33309646;1.159151179;3.845420263;-0.727023324;1.166595789;11.84542026;11389.82143;-2167.410953;0;0;86407.5;2163;0;0;7498.461271;11282.35774;-2152.3865
7600;6488791.818;-34198.47439;-33332.67615;0;0;0;-2.343374469;1.163364705;120518.3048;461084.731;2423016.615;-0.001135998;0;0;0;0;2.681646964;0;-2.343374469;1.163364705;3.855101095;-0.737301014;1.170724288;11.85510109;11175.14874;-2126.560097;0;0;86407.6;2163;0;0;7598.461987;11067.11909;-2163.7082
7700;6488797.175;-33458.66422;-33304.91415;0;0;0;-2.353891591;1.167553458;120307.7045;460874.1266;2421909.882;-0.001135998;0;0;0;0;2.676854335;0;-2.353891591;1.167553458;3.864725009;-0.747817818;1.174828808;11.86472501;10959.33665;-2085.492423;0;0;86407.7;2163;0;0;7698.462689;10850.74827;-2174.8857
7800;6488802.449;-32718.85372;-33277.15166;0;0;0;-2.36465386;1.171715563;120101.2216;460667.6396;2420824.786;-0.001135998;0;0;0;0;2.672155398;0;-2.36465386;1.171715563;3.874368312;-0.758579768;1.178907505;11.87436831;10742.39961;-2044.210677;0;0;86407.8;2163;0;0;7798.463378;10633.2597;-2185.914
7900;6488807.64;-31979.04293;-33249.38869;0;0;0;-2.375667367;1.175849081;119898.8774;460465.2915;2419761.439;-0.001135998;0;0;0;0;2.6675506;0;-2.375667367;1.175849081;3.884007421;-0.769592956;1.182958467;11.88400742;10524.35214;-2002.717623;0;0;86407.9;2163;0;0;7898.464053;10414.6683;-2196.7878
8000;6488812.747;-31239.23183;-33221.62525;0;0;0;-2.386938245;1.179952007;119700.6929;460267.1031;2418719.952;-0.001135998;0;0;0;0;2.663040386;0;-2.386938245;1.179952007;3.893575189;-0.780863517;1.186979719;11.89357519;10305.20941;-1961.016148;0;0;86408;2163;0;0;7998.464714;10194.98952;-2207.50229
8100;6488817.771;-30499.42045;-33193.86132;0;0;0;-2.398472659;1.184022265;119506.6887;460073.0951;2417700.433;-0.001135998;0;0;0;0;2.65862519;0;-2.398472659;1.184022265;3.903066781;-0.792397611;1.190969218;11.90306678;10084.98728;-1919.10927;0;0;86408.1;2163;0;0;8098.465361;9974.239291;-2218.05215
8200;6488822.711;-29759.6088;-33166.09691;0;0;0;-2.41027678;1.188057714;119316.8852;459883.288;2416702.99;-0.001135998;0;0;0;0;2.654305443;0;-2.41027678;1.188057714;3.912646861;-0.804201414;1.194924853;11.91264686;9863.701672;-1877.000019;0;0;86408.2;2163;0;0;8198.465994;9752.434076;-2228.43242
