Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);Doppler;Drift
8400;6475581.942;-228067.1976;334059.4736;0;0;0;-0.599030411;0.23640007;416059.8514;756633.363;3976135.159;-0.001135997;0;0;0;0;10.30009485;0;-0.599030411;0.23640007;-4.267918746;0.822398369;0.298782566;3.732081254;25580.36214;-4867.781064;0;0;86408.4;2163;0;0;8397.476143;25560.53516;-382.5515
8500;6475613.772;-227336.024;333943.1101;0;0;0;-0.597698035;0.236760831;415573.4506;756146.948;3973579.031;-0.001135997;0;0;0;0;10.2853003;0;-0.597698035;0.236760831;-4.263589849;0.823727782;0.299064875;3.736410151;25542.17243;-4860.513803;0;0;86408.5;2163;0;0;8497.477765;25522.28001;-383.8991
8600;6475645.517;-226604.8476;333826.7418;0;0;0;-0.596362307;0.237121837;415087.7778;755661.2611;3971026.729;-0.001135997;0;0;0;0;10.27053874;0;-0.596362307;0.237121837;-4.259257998;0.825060547;0.299347541;3.740742002;25503.84823;-4853.22095;0;0;86408.6;2163;0;0;8597.479385;25483.8901;-385.2512
8700;6475677.18;-225873.6683;333710.3686;0;0;0;-0.595023219;0.237483087;414602.8355;755176.3047;3968478.266;-0.001135997;0;0;0;0;10.25581017;0;-0.595023219;0.237483087;-4.254923224;0.826396671;0.299630562;3.745076776;25465.38906;-4845.902413;0;0;86408.7;2163;0;0;8697.481003;25445.36498;-386.6074
8800;6475708.758;-225142.4862;333593.9905;0;0;0;-0.593680763;0.237844578;414118.6263;754692.0815;3965933.656;-0.001135997;0;0;0;0;10.24111461;0;-0.593680763;0.237844578;-4.250585557;0.827736164;0.299913935;3.749414443;25426.79436;-4838.558087;0;0;86408.8;2163;0;0;8797.482618;25406.70424;-387.9679
8900;6475740.254;-224411.3014;333477.6075;0;0;0;-0.592334931;0.238206308;413635.1528;754208.5939;3963392.912;-0.001135997;0;0;0;0;10.22645206;0;-0.592334931;0.238206308;-4.246245028;0.829079032;0.300197658;3.753754972;25388.06411;-4831.187965;0;0;86408.9;2163;0;0;8897.484231;25367.90745;-389.3329
9000;6475771.665;-223680.1137;333361.2197;0;0;0;-0.590985717;0.238568273;413152.4175;753725.8447;3960856.048;-0.001135997;0;0;0;0;10.21182253;0;-0.590985717;0.238568273;-4.241901669;0.830425284;0.300481729;3.758098331;25349.19733;-4823.791863;0;0;86409;2163;0;0;8997.485841;25328.97416;-390.7019
9100;6475802.993;-222948.9232;333244.827;0;0;0;-0.58963311;0.238930472;412670.4232;753243.8364;3958323.077;-0.001135997;0;0;0;0;10.19722603;0;-0.58963311;0.238930472;-4.237555512;0.831774927;0.300766146;3.762444488;25310.19392;-4816.36976;0;0;86409.1;2163;0;0;9097.487449;25289.90397;-392.0753
9200;6475834.238;-222217.73;333128.4295;0;0;0;-0.588277105;0.239292901;412189.1723;752762.5717;3955794.013;-0.001135997;0;0;0;0;10.18266257;0;-0.588277105;0.239292901;-4.233206588;0.83312797;0.301050907;3.766793412;25271.0534;-4808.921567;0;0;86409.2;2163;0;0;9197.489054;25250.69644;-393.453
9300;6475865.399;-221486.534;333012.027;0;0;0;-0.586917693;0.239655558;411708.6675;752282.053;3953268.871;-0.001135997;0;0;0;0;10.16813217;0;-0.586917693;0.239655558;-4.228854931;0.834484419;0.301336009;3.771145069;25231.77522;-4801.447178;0;0;86409.3;2163;0;0;9297.490657;25211.35114;-394.8349
9400;6475896.477;-220755.3352;332895.6198;0;0;0;-0.585554865;0.240018441;411228.9115;751802.2831;3950747.663;-0.001135997;0;0;0;0;10.15363482;0;-0.585554865;0.240018441;-4.224500572;0.835844284;0.30162145;3.775499428;25192.35933;-4793.946584;0;0;86409.4;2163;0;0;9397.492258;25171.86765;-396.2213
9500;6475927.471;-220024.1337;332779.2076;0;0;0;-0.584188615;0.240381545;410749.9068;751323.2646;3948230.404;-0.001135997;0;0;0;0;10.13917054;0;-0.584188615;0.240381545;-4.220143547;0.837207572;0.301907228;3.779856453;25152.80479;-4786.419604;0;0;86409.5;2163;0;0;9497.493855;25132.24552;-397.6116
9600;6475958.382;-219292.9294;332662.7906;0;0;0;-0.582818934;0.240744869;410271.656;750845.0001;3945717.107;-0.001135997;0;0;0;0;10.12473934;0;-0.582818934;0.240744869;-4.215783887;0.838574291;0.30219334;3.784216113;25113.11147;-4778.866217;0;0;86409.6;2163;0;0;9597.495451;25092.48436;-399.0065
9700;6475989.209;-218561.7224;332546.3688;0;0;0;-0.581445814;0.24110841;409794.1619;750367.4922;3943207.786;-0.001135997;0;0;0;0;10.11034124;0;-0.581445814;0.24110841;-4.211421627;0.839944448;0.302479784;3.788578373;25073.27889;-4771.28633;0;0;86409.7;2163;0;0;9697.497043;25052.58371;-400.4055
9800;6476019.952;-217830.5127;332429.9421;0;0;0;-0.580069249;0.241472164;409317.4271;749890.7437;3940702.456;-0.001135997;0;0;0;0;10.09597624;0;-0.580069249;0.241472164;-4.207056802;0.841318052;0.302766557;3.792943198;25033.30652;-4763.679841;0;0;86409.8;2163;0;0;9797.498634;25012.54316;-401.8089
9900;6476050.612;-217099.3003;332313.5106;0;0;0;-0.578689229;0.241836129;408841.4542;749414.7571;3938201.129;-0.001135997;0;0;0;0;10.08164435;0;-0.578689229;0.241836129;-4.202689446;0.84269511;0.303053657;3.797310554;24993.19431;-4756.04674;0;0;86409.9;2163;0;0;9897.500221;24972.36227;-403.2167
10000;6476081.189;-216368.0852;332197.0742;0;0;0;-0.577305747;0.242200303;408366.246;748939.5352;3935703.821;-0.001135997;0;0;0;0;10.06734559;0;-0.577305747;0.242200303;-4.198319594;0.84407563;0.303341082;3.801680406;24952.94128;-4748.386843;0;0;86410;2163;0;0;9997.501807;24932.0406;-404.6283
10100;6476111.682;-215636.8674;332080.6329;0;0;0;-0.575918796;0.242564681;407891.805;748465.0806;3933210.546;-0.001135997;0;0;0;0;10.05307998;0;-0.575918796;0.242564681;-4.193947282;0.84545962;0.303628829;3.806052718;24912.54736;-4740.700135;0;0;86410.1;2163;0;0;10097.50339;24891.57777;-406.0447
10200;6476142.091;-214905.6469;331964.1868;0;0;0;-0.574528367;0.242929262;407418.1341;747991.3961;3930721.317;-0.001135997;0;0;0;0;10.03884751;0;-0.574528367;0.242929262;-4.189572545;0.846847087;0.303916895;3.810427455;24872.01204;-4732.98652;0;0;86410.2;2163;0;0;10197.50497;24850.9733;-407.465
10300;6476172.417;-214174.4237;331847.7359;0;0;0;-0.573134454;0.243294041;406945.2358;747518.4842;3928236.148;-0.001135997;0;0;0;0;10.02464821;0;-0.573134454;0.243294041;-4.18519542;0.84823804;0.304205279;3.81480458;24831.33478;-4725.245897;0;0;86410.3;2163;0;0;10297.50655;24810.2268;-408.8898
10400;6476202.66;-213443.1979;331731.2801;0;0;0;-0.571737047;0.243659016;406473.1128;747046.3478;3925755.054;-0.001135997;0;0;0;0;10.01048208;0;-0.571737047;0.243659016;-4.180815944;0.849632485;0.304493976;3.819184056;24790.51555;-4717.478255;0;0;86410.4;2163;0;0;10397.50812;24769.33782;-410.3188
10500;6476232.819;-212711.9694;331614.8195;0;0;0;-0.57033614;0.244024185;406001.768;746574.9895;3923278.05;-0.001135997;0;0;0;0;9.996349151;0;-0.57033614;0.244024185;-4.176434153;0.851030432;0.304782985;3.823565847;24749.55336;-4709.683409;0;0;86410.5;2163;0;0;10497.50969;24728.30594;-411.752
10600;6476262.894;-211980.7382;331498.3541;0;0;0;-0.568931724;0.244389543;405531.204;746104.412;3920805.148;-0.001135997;0;0;0;0;9.982249424;0;-0.568931724;0.244389543;-4.17205293;0.852431886;0.305072303;3.82794707;24708.44815;-4701.861347;0;0;86410.6;2163;0;0;10597.51126;24687.13074;-413.1895
10700;6476292.886;-211249.5045;331381.8838;0;0;0;-0.567523793;0.244755088;405061.4235;745634.6181;3918336.365;-0.001135997;0;0;0;0;9.968182918;0;-0.567523793;0.244755088;-4.167690559;0.853836857;0.305361928;3.832309441;24667.19941;-4694.011974;0;0;86410.7;2163;0;0;10697.51283;24645.81179;-414.6313
10800;6476322.794;-210518.2681;331265.4086;0;0;0;-0.566112338;0.245120816;404592.4293;745165.6106;3915871.713;-0.001135997;0;0;0;0;9.954149646;0;-0.566112338;0.245120816;-4.163325998;0.855245352;0.305651855;3.836674002;24625.8066;-4686.135183;0;0;86410.8;2163;0;0;10797.5144;24604.34866;-416.0772
10900;6476352.619;-209787.0291;331148.9287;0;0;0;-0.564697352;0.245486724;404124.2241;744697.392;3913411.208;-0.001135997;0;0;0;0;9.940149623;0;-0.564697352;0.245486724;-4.158959287;0.856657377;0.305942084;3.841040713;24584.26968;-4678.23097;0;0;86410.9;2163;0;0;10897.51596;24562.74094;-417.5276
11000;6476382.36;-209055.7874;331032.4439;0;0;0;-0.563278826;0.245852809;403656.8107;744229.9653;3910954.864;-0.001135997;0;0;0;0;9.926182864;0;-0.563278826;0.245852809;-4.154590464;0.858072942;0.306232611;3.845409536;24542.58766;-4670.299147;0;0;86411;2163;0;0;10997.51752;24520.98818;-418.982
11100;6476412.018;-208324.5432;330915.9543;0;0;0;-0.561856755;0.246219068;403190.1918;743763.3331;3908502.696;-0.001135997;0;0;0;0;9.912249385;0;-0.561856755;0.246219068;-4.150219568;0.859492054;0.306523432;3.849780432;24500.76051;-4662.339704;0;0;86411.1;2163;0;0;11097.51907;24479.08998;-420.4408
11200;6476441.592;-207593.2964;330799.4598;0;0;0;-0.560431129;0.246585498;402724.3702;743297.4983;3906054.717;-0.001135997;0;0;0;0;9.898349202;0;-0.560431129;0.246585498;-4.145846639;0.86091472;0.306814546;3.854153361;24458.78769;-4654.352541;0;0;86411.2;2163;0;0;11197.52063;24437.0459;-421.9038
11300;6476471.083;-206862.047;330682.9605;0;0;0;-0.559001942;0.246952094;402259.3487;742832.4635;3903610.943;-0.001135997;0;0;0;0;9.884482329;0;-0.559001942;0.246952094;-4.141471716;0.862340947;0.30710595;3.858528284;24416.66869;-4646.337563;0;0;86411.3;2163;0;0;11297.52218;24394.85552;-423.371
11400;6476500.49;-206130.7951;330566.4564;0;0;0;-0.557569185;0.247318854;401795.13;742368.2317;3901171.388;-0.001135997;0;0;0;0;9.870648785;0;-0.557569185;0.247318854;-4.137094841;0.863770744;0.307397639;3.862905159;24374.40344;-4638.294753;0;0;86411.4;2163;0;0;11397.52373;24352.51842;-424.8426
11500;6476529.814;-205399.5406;330449.9475;0;0;0;-0.556132852;0.247685775;401331.717;741904.8055;3898736.067;-0.001135997;0;0;0;0;9.856848585;0;-0.556132852;0.247685775;-4.132716053;0.865204118;0.307689613;3.867283947;24331.99099;-4630.223932;0;0;86411.5;2163;0;0;11497.52527;24310.03416;-426.318
11600;6476559.054;-204668.2835;330333.4337;0;0;0;-0.554692934;0.248052852;400869.1124;741442.1878;3896304.995;-0.001135997;0;0;0;0;9.843081746;0;-0.554692934;0.248052852;-4.128335394;0.866641076;0.307981867;3.871664606;24289.43129;-4622.12509;0;0;86411.6;2163;0;0;11597.52682;24267.40236;-427.7981
11700;6476588.211;-203937.0239;330216.9152;0;0;0;-0.553249425;0.248420082;400407.3191;740980.3814;3893878.186;-0.001135997;0;0;0;0;9.829348285;0;-0.553249425;0.248420082;-4.123952906;0.868081626;0.308274398;3.876047094;24246.72379;-4613.998123;0;0;86411.7;2163;0;0;11697.52836;24224.62255;-429.2821
11800;6476617.284;-203205.7618;330100.3918;0;0;0;-0.551802317;0.248787463;399946.3399;740519.3891;3891455.655;-0.001135997;0;0;0;0;9.815648221;0;-0.551802317;0.248787463;-4.11956863;0.869525775;0.308567204;3.88043137;24203.86801;-4605.84294;0;0;86411.8;2163;0;0;11797.52989;24181.69434;-430.7704
11900;6476646.273;-202474.4971;329983.8636;0;0;0;-0.550351602;0.249154989;399486.1776;740059.2138;3889037.417;-0.001135997;0;0;0;0;9.801981571;0;-0.550351602;0.249154989;-4.115182609;0.870973531;0.308860281;3.884817391;24160.86388;-4597.659525;0;0;86411.9;2163;0;0;11897.53143;24138.6173;-432.263
12000;6476675.179;-201743.2299;329867.3305;0;0;0;-0.548897273;0.249522658;399026.8349;739599.8582;3886623.487;-0.001135997;0;0;0;0;9.788348353;0;-0.548897273;0.249522658;-4.110794887;0.872424901;0.309153626;3.889205113;24117.71042;-4589.447696;0;0;86412;2163;0;0;11997.53296;24095.391;-433.7597
12100;6476704.002;-201011.9603;329750.7927;0;0;0;-0.547439322;0.249890466;398568.3149;739141.3252;3884213.88;-0.001135997;0;0;0;0;9.774748585;0;-0.547439322;0.249890466;-4.106405505;0.873879893;0.309447237;3.893594495;24074.40762;-4581.207446;0;0;86412.1;2163;0;0;12097.53449;24052.01503;-435.2605
12200;6476732.741;-200280.6881;329634.2501;0;0;0;-0.545977743;0.250258409;398110.6203;738683.6176;3881808.611;-0.001135997;0;0;0;0;9.761182287;0;-0.545977743;0.250258409;-4.102014508;0.875338514;0.309741109;3.897985492;24030.9549;-4572.938669;0;0;86412.2;2163;0;0;12197.53602;24008.48898;-436.7656
12300;6476761.396;-199549.4134;329517.7026;0;0;0;-0.544512527;0.250626484;397653.7539;738226.7384;3879407.694;-0.001135997;0;0;0;0;9.747649477;0;-0.544512527;0.250626484;-4.09762194;0.876800771;0.31003524;3.90237806;23987.35183;-4564.64128;0;0;86412.3;2163;0;0;12297.53754;23964.81242;-438.2749
12400;6476789.968;-198818.1363;329401.1503;0;0;0;-0.543043669;0.250994687;397197.7187;737770.6903;3877011.145;-0.001135997;0;0;0;0;9.734150176;0;-0.543043669;0.250994687;-4.093227845;0.878266671;0.310329627;3.906772155;23943.59828;-4556.315258;0;0;86412.4;2163;0;0;12397.53906;23920.98493;-439.7882
12500;6476818.457;-198086.8567;329284.5933;0;0;0;-0.541571159;0.251363015;396742.5175;737315.4763;3874618.98;-0.001135997;0;0;0;0;9.720684402;0;-0.541571159;0.251363015;-4.088832269;0.879736223;0.310624265;3.911167731;23899.69334;-4547.960424;0;0;86412.5;2163;0;0;12497.54058;23877.00611;-441.3058
12600;6476846.861;-197355.5747;329168.0314;0;0;0;-0.540094991;0.251731462;396288.1532;736861.0992;3872231.212;-0.001135997;0;0;0;0;9.707252175;0;-0.540094991;0.251731462;-4.084435256;0.881209432;0.310919153;3.915564744;23855.63696;-4539.576774;0;0;86412.6;2163;0;0;12597.5421;23832.87553;-442.8275
12700;6476875.183;-196624.2902;329051.4647;0;0;0;-0.538615158;0.252100026;395834.6286;736407.5619;3869847.857;-0.001135997;0;0;0;0;9.693853516;0;-0.538615158;0.252100026;-4.080036853;0.882686307;0.311214286;3.919963147;23811.42858;-4531.164199;0;0;86412.7;2163;0;0;12697.54361;23788.59278;-444.3534
12800;6476903.421;-195893.0033;328934.8932;0;0;0;-0.537131653;0.252468703;395381.9468;735954.8673;3867468.931;-0.001135997;0;0;0;0;9.680488446;0;-0.537131653;0.252468703;-4.075637106;0.884166855;0.31150966;3.924362894;23767.06776;-4522.722616;0;0;86412.8;2163;0;0;12797.54512;23744.15744;-445.8833
12900;6476931.575;-195161.7139;328818.317;0;0;0;-0.535644468;0.252837488;394930.1105;735503.0184;3865094.449;-0.001135997;0;0;0;0;9.667156985;0;-0.535644468;0.252837488;-4.071236061;0.885651082;0.311805274;3.928763939;23722.5544;-4514.252005;0;0;86412.9;2163;0;0;12897.54663;23699.56911;-447.4175
13000;6476959.646;-194430.4221;328701.7359;0;0;0;-0.534153596;0.253206378;394479.1227;735052.0179;3862724.425;-0.001135997;0;0;0;0;9.653859154;0;-0.534153596;0.253206378;-4.066833765;0.887138997;0.312101123;3.933166235;23677.88757;-4505.75219;0;0;86413;2163;0;0;12997.54813;23654.82736;-448.9555
13100;6476987.633;-193699.128;328585.15;0;0;0;-0.532659031;0.253575369;394028.9863;734601.8689;3860358.876;-0.001135997;0;0;0;0;9.640594976;0;-0.532659031;0.253575369;-4.062430267;0.888630605;0.312397203;3.937569733;23633.06724;-4497.223164;0;0;86413.1;2163;0;0;13097.54963;23609.93181;-450.498
13200;6477015.537;-192967.8314;328468.5593;0;0;0;-0.531160764;0.253944457;393579.7042;734152.5743;3857997.817;-0.001135997;0;0;0;0;9.627364472;0;-0.531160764;0.253944457;-4.058025614;0.890125914;0.312693511;3.941974386;23588.09283;-4488.664819;0;0;86413.2;2163;0;0;13197.55113;23564.88201;-452.0443
13300;6477043.357;-192236.5324;328351.9639;0;0;0;-0.529658789;0.254313637;393131.2794;733704.1369;3855641.263;-0.001135997;0;0;0;0;9.614167663;0;-0.529658789;0.254313637;-4.053619854;0.891624932;0.312990044;3.946380146;23542.96394;-4480.077077;0;0;86413.3;2163;0;0;13297.55263;23519.67758;-453.5948
13400;6477071.093;-191505.2311;328235.3636;0;0;0;-0.5281531;0.254682906;392683.7148;733256.5598;3853289.229;-0.001135997;0;0;0;0;9.601004573;0;-0.5281531;0.254682906;-4.049213037;0.893127665;0.313286798;3.950786963;23497.68045;-4471.459915;0;0;86413.4;2163;0;0;13397.55412;23474.3181;-455.1495
13500;6477098.746;-190773.9274;328118.7586;0;0;0;-0.526643688;0.25505226;392237.0134;732809.8459;3850941.732;-0.001135997;0;0;0;0;9.587875223;0;-0.526643688;0.25505226;-4.044805212;0.89463412;0.31358377;3.955194788;23452.24144;-4462.81316;0;0;86413.5;2163;0;0;13497.55561;23428.80315;-456.7079
13600;6477126.316;-190042.6213;328002.1488;0;0;0;-0.525130547;0.255421694;391791.1781;732363.9982;3848598.786;-0.001135997;0;0;0;0;9.574779638;0;-0.525130547;0.255421694;-4.040396428;0.896144304;0.313880955;3.959603572;23406.64688;-4454.136803;0;0;86413.6;2163;0;0;13597.5571;23383.13236;-458.2707
13700;6477153.802;-189311.3129;327885.5342;0;0;0;-0.52361367;0.255791204;391346.2119;731919.0196;3846260.408;-0.001135997;0;0;0;0;9.56171784;0;-0.52361367;0.255791204;-4.035986736;0.897658225;0.314178349;3.964013264;23360.89623;-4445.430743;0;0;86413.7;2163;0;0;13697.55858;23337.30529;-459.8373
13800;6477181.204;-188580.0021;327768.9148;0;0;0;-0.52209305;0.256160786;390902.1177;731474.913;3843926.612;-0.001135997;0;0;0;0;9.548689853;0;-0.52209305;0.256160786;-4.031576187;0.899175888;0.31447595;3.968423813;23314.98904;-4436.694895;0;0;86413.8;2163;0;0;13797.56006;23291.32156;-461.408
13900;6477208.523;-187848.689;327652.2906;0;0;0;-0.52056868;0.256530435;390458.8986;731031.6816;3841597.415;-0.001135997;0;0;0;0;9.5356957;0;-0.52056868;0.256530435;-4.027164831;0.900697302;0.314773754;3.972835169;23268.92522;-4427.929243;0;0;86413.9;2163;0;0;13897.56154;23245.18076;-462.9828
14000;6477235.759;-187117.3736;327535.6616;0;0;0;-0.519040554;0.256900147;390016.5575;730589.3282;3839272.833;-0.001135997;0;0;0;0;9.522735407;0;-0.519040554;0.256900147;-4.022752721;0.902222472;0.315071756;3.977247279;23222.70388;-4419.133614;0;0;86414;2163;0;0;13997.56302;23198.88248;-464.5615
14100;6477262.911;-186386.0558;327419.0279;0;0;0;-0.517508665;0.257269919;389575.0975;730147.8558;3836952.88;-0.001135997;0;0;0;0;9.509808997;0;-0.517508665;0.257269919;-4.018339907;0.903751405;0.315369952;3.981660093;23176.32497;-4410.308001;0;0;86414.1;2163;0;0;14097.56449;23152.42633;-466.1442
14200;6477289.979;-185654.7358;327302.3894;0;0;0;-0.515973005;0.257639745;389134.5215;729707.2676;3834637.573;-0.001135997;0;0;0;0;9.496916495;0;-0.515973005;0.257639745;-4.013926444;0.905284109;0.31566834;3.986073556;23129.78796;-4401.452301;0;0;86414.2;2163;0;0;14197.56596;23105.81191;-467.7309
14300;6477316.964;-184923.4135;327185.7461;0;0;0;-0.514433569;0.258009621;388694.8325;729267.5664;3832326.927;-0.001135997;0;0;0;0;9.484057926;0;-0.514433569;0.258009621;-4.009512384;0.90682059;0.315966914;3.990487616;23083.0924;-4392.566432;0;0;86414.3;2163;0;0;14297.56743;23059.03882;-469.3215
14400;6477343.865;-184192.0888;327069.098;0;0;0;-0.512890349;0.258379543;388256.0336;728828.7553;3830020.96;-0.001135997;0;0;0;0;9.471233315;0;-0.512890349;0.258379543;-4.005097779;0.908360854;0.316265671;3.994902221;23036.23823;-4383.65038;0;0;86414.4;2163;0;0;14397.56889;23012.10667;-470.9162
14500;6477370.683;-183460.7619;326952.4452;0;0;0;-0.511343339;0.258749505;387818.1277;728390.8373;3827719.685;-0.001135997;0;0;0;0;9.458442689;0;-0.511343339;0.258749505;-4.000682685;0.909904909;0.316564607;3.999317315;22989.22455;-4374.703974;0;0;86414.5;2163;0;0;14497.57035;22965.01505;-472.5145
14600;6477397.417;-182729.4328;326835.7875;0;0;0;-0.509792532;0.259119504;387381.118;727953.8155;3825423.12;-0.001135997;0;0;0;0;9.445686073;0;-0.509792532;0.259119504;-3.996267156;0.91145276;0.316863718;4.003732844;22942.0513;-4365.727203;0;0;86414.6;2163;0;0;14597.57181;22917.7636;-474.1171
14700;6477424.068;-181998.1014;326719.1252;0;0;0;-0.508237922;0.259489535;386945.0075;727517.6929;3823131.28;-0.001135997;0;0;0;0;9.432963492;0;-0.508237922;0.259489535;-3.991851246;0.913004415;0.317162999;4.008148754;22894.71797;-4356.719971;0;0;86414.7;2163;0;0;14697.57326;22870.35189;-475.7234
14800;6477450.635;-181266.7677;326602.458;0;0;0;-0.506679502;0.259859594;386509.7992;727082.4725;3820844.182;-0.001135997;0;0;0;0;9.420274975;0;-0.506679502;0.259859594;-3.98743501;0.91455988;0.317462447;4.01256499;22847.22415;-4347.682196;0;0;86414.8;2163;0;0;14797.57471;22822.77955;-477.3336
14900;6477477.118;-180535.4318;326485.7861;0;0;0;-0.505117266;0.260229674;386075.4961;726648.1575;3818561.841;-0.001135997;0;0;0;0;9.407620547;0;-0.505117266;0.260229674;-3.983018506;0.916119161;0.317762058;4.016981494;22799.56973;-4338.613862;0;0;86414.9;2163;0;0;14897.57616;22775.04619;-478.9476
15000;6477503.518;-179804.0937;326369.1094;0;0;0;-0.503551207;0.260599773;385642.1014;726214.7508;3816284.273;-0.001135997;0;0;0;0;9.395000236;0;-0.503551207;0.260599773;-3.978601788;0.917682266;0.318061827;4.021398212;22751.75385;-4329.514803;0;0;86415;2163;0;0;14997.57761;22727.15143;-480.5656
15100;6477529.835;-179072.7534;326252.428;0;0;0;-0.501981319;0.260969885;385209.6181;725782.2555;3814011.495;-0.001135997;0;0;0;0;9.382414069;0;-0.501981319;0.260969885;-3.974184913;0.919249199;0.31836175;4.025815087;22703.77648;-4320.385013;0;0;86415.1;2163;0;0;15097.57905;22679.09487;-482.1874
15200;6477556.068;-178341.4108;326135.7418;0;0;0;-0.500407596;0.261340005;384778.0492;725350.6748;3811743.523;-0.001135997;0;0;0;0;9.369862073;0;-0.500407596;0.261340005;-3.96976794;0.920819968;0.318661822;4.03023206;22655.63708;-4311.224389;0;0;86415.2;2163;0;0;15197.58049;22630.87613;-483.8129
15300;6477582.217;-177610.0661;326019.0508;0;0;0;-0.498830031;0.261710129;384347.398;724920.0117;3809480.373;-0.001135997;0;0;0;0;9.357344277;0;-0.498830031;0.261710129;-3.965350925;0.922394579;0.31896204;4.034649075;22607.33525;-4302.032858;0;0;86415.3;2163;0;0;15297.58193;22582.49484;-485.4423
15400;6477608.283;-176878.7191;325902.3551;0;0;0;-0.497248618;0.262080251;383917.6674;724490.2693;3807222.062;-0.001135997;0;0;0;0;9.344860709;0;-0.497248618;0.262080251;-3.960979905;0.923973037;0.319262399;4.039020095;22558.87092;-4292.810402;0;0;86415.4;2163;0;0;15397.58336;22533.95061;-487.0755
15500;6477634.265;-176147.37;325785.6547;0;0;0;-0.495663351;0.262450367;383488.8606;724061.4507;3804968.605;-0.001135997;0;0;0;0;9.332411396;0;-0.495663351;0.262450367;-3.956623571;0.925555351;0.319562895;4.043376429;22510.2432;-4283.556853;0;0;86415.5;2163;0;0;15497.58479;22485.24306;-488.7124
15600;6477660.164;-175416.0187;325668.9494;0;0;0;-0.494074223;0.262820471;383060.9806;723633.5589;3802720.019;-0.001135997;0;0;0;0;9.319996369;0;-0.494074223;0.262820471;-3.95226737;0.927141525;0.319863523;4.04773263;22461.4521;-4274.272216;0;0;86415.6;2163;0;0;15597.58622;22436.37182;-490.3531
15700;6477685.98;-174684.6652;325552.2395;0;0;0;-0.492481229;0.263190559;382634.0307;723206.5973;3800476.32;-0.001135997;0;0;0;0;9.307615656;0;-0.492481229;0.263190559;-3.94791136;0.928731565;0.320164278;4.05208864;22412.49706;-4264.956383;0;0;86415.7;2163;0;0;15697.58764;22387.33651;-491.9974
15800;6477711.711;-173953.3096;325435.5248;0;0;0;-0.490884362;0.263560626;382208.0138;722780.5687;3798237.525;-0.001135997;0;0;0;0;9.295269286;0;-0.490884362;0.263560626;-3.943555601;0.930325478;0.320465157;4.056444399;22363.37772;-4255.609282;0;0;86415.8;2163;0;0;15797.58906;22338.13677;-493.6455
15900;6477737.359;-173221.9519;325318.8053;0;0;0;-0.489283617;0.263930667;381782.9332;722355.4764;3796003.65;-0.001135997;0;0;0;0;9.282957289;0;-0.489283617;0.263930667;-3.939200153;0.93192327;0.320766155;4.060799847;22314.09398;-4246.230899;0;0;86415.9;2163;0;0;15897.59048;22288.77222;-495.2974
16000;6477762.924;-172490.592;325202.0811;0;0;0;-0.487678988;0.264300676;381358.792;721931.3236;3793774.711;-0.001135997;0;0;0;0;9.270679695;0;-0.487678988;0.264300676;-3.934845076;0.933524946;0.321067267;4.065154924;22264.64499;-4236.82107;0;0;86416;2163;16;0;15997.5919;22239.24248;-496.9527
16100;6477788.405;-171759.23;325085.3521;0;0;0;-0.486070467;0.264670648;380935.5933;721508.1133;3791550.726;-0.001135997;0;0;0;0;9.258436535;0;-0.486070467;0.264670648;-3.93049043;0.935130513;0.321368488;4.06950957;22215.03078;-4227.379799;0;0;86416.1;2163;16;0;16097.59331;22189.54721;-498.612
16200;6477813.803;-171027.8659;324968.6184;0;0;0;-0.484458051;0.265040579;380513.3402;721085.8487;3789331.711;-0.001135997;0;0;0;0;9.246227837;0;-0.484458051;0.265040579;-3.926136278;0.936739976;0.321669814;4.073863722;22165.25077;-4217.906977;0;0;86416.2;2163;16;0;16197.59472;22139.68601;-500.2746
16300;6477839.117;-170296.4997;324851.88;0;0;0;-0.482841733;0.265410462;380092.036;720664.5329;3787117.681;-0.001135997;0;0;0;0;9.234053634;0;-0.482841733;0.265410462;-3.92178268;0.938353342;0.32197124;4.07821732;22115.30462;-4208.402541;0;0;86416.3;2163;16;0;16297.59612;22089.65855;-501.9409
16400;6477864.347;-169565.1314;324735.1368;0;0;0;-0.481221506;0.265780293;379671.6838;720244.1692;3784908.655;-0.001135997;0;0;0;0;9.221913956;0;-0.481221506;0.265780293;-3.917429699;0.939970615;0.322272761;4.082570301;22065.19224;-4198.866473;0;0;86416.4;2163;16;0;16397.59752;22039.46446;-503.6108
