Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);Doppler;Drift
1800;6549944.389;214271.6431;82933.7783;0;0;0;1.201503597;0.642062971;286892.4008;627459.6637;3297322.788;-0.001135996;0;0;0;0;4.1018035;0;1.201503597;0.642062971;-0.481875234;-2.568255925;0.677126984;7.518124766;-25008.25964;4758.913576;0;0;86401.8;2163;0;0;1797.90702;-25037.55648;-591.8512
1900;6549922.896;214681.8275;83564.66417;0;0;0;1.199592363;0.64073049;287368.8496;627936.1201;3299826.583;-0.001135996;0;0;0;0;4.10907508;0;1.199592363;0.64073049;-0.49332707;-2.570166075;0.675887736;7.50667293;-25067.5936;4770.204455;0;0;86401.9;2163;0;0;1897.905431;-25096.7416;-588.9072
2000;6549901.317;215092.0091;84195.54883;0;0;0;1.197691242;0.639400451;287846.4247;628413.7027;3302336.297;-0.001135996;0;0;0;0;4.116366255;0;1.197691242;0.639400451;-0.504757907;-2.572066113;0.674651059;7.495242093;-25126.63217;4781.43912;0;0;86402;2163;0;0;1997.903838;-25155.63232;-585.9756
2100;6549879.651;215502.188;84826.43227;0;0;0;1.195800168;0.638072872;288325.1205;628892.4061;3304851.9;-0.001135996;0;0;0;0;4.123676962;0;1.195800168;0.638072872;-0.516167616;-2.573956105;0.673416968;7.483832384;-25185.37726;4792.617939;0;0;86402.1;2163;0;0;2097.902241;-25214.22988;-583.0567
2200;6549857.899;215912.3641;85457.31447;0;0;0;1.193919075;0.636747764;288804.9313;629372.2245;3307373.363;-0.001135996;0;0;0;0;4.131007139;0;1.193919075;0.636747764;-0.527556074;-2.575836118;0.672185474;7.472443926;-25243.82955;4803.74104;0;0;86402.2;2163;0;0;2197.90064;-25272.53555;-580.1506
2300;6549836.06;216322.5375;86088.19544;0;0;0;1.192047897;0.635425144;289285.8517;629853.1524;3309900.656;-0.001135996;0;0;0;0;4.138356721;0;1.192047897;0.635425144;-0.538923161;-2.577706215;0.670956592;7.461076839;-25301.99071;4814.808742;0;0;86402.3;2163;0;0;2297.899036;-25330.55061;-577.2569
2400;6549814.135;216732.7082;86719.07515;0;0;0;1.190186569;0.634105024;289767.8761;630335.1844;3312433.751;-0.001135996;0;0;0;0;4.145725647;0;1.190186569;0.634105024;-0.550268757;-2.579566462;0.669730334;7.449731243;-25359.86207;4825.821295;0;0;86402.4;2163;0;0;2397.897428;-25388.2763;-574.3761
2500;6549792.124;217142.8761;87349.95361;0;0;0;1.188335027;0.632787417;290250.9989;630818.3149;3314972.619;-0.001135996;0;0;0;0;4.153113854;0;1.188335027;0.632787417;-0.561592749;-2.581416926;0.668506712;7.438407251;-25417.44435;4836.778838;0;0;86402.5;2163;0;0;2497.895817;-25445.71391;-571.5078
2600;6549770.026;217553.0412;87980.83081;0;0;0;1.186493205;0.631472338;290735.2147;631302.5383;3317517.23;-0.001135996;0;0;0;0;4.160521281;0;1.186493205;0.631472338;-0.572895024;-2.583257669;0.667285739;7.427104976;-25474.73948;4847.681739;0;0;86402.6;2163;0;0;2597.894201;-25502.86469;-568.6521
2700;6549747.841;217963.2035;88611.70673;0;0;0;1.184661039;0.630159798;291220.5181;631787.8494;3320067.557;-0.001135996;0;0;0;0;4.167947865;0;1.184661039;0.630159798;-0.584175475;-2.585088757;0.666067426;7.415824525;-25531.74814;4858.530126;0;0;86402.7;2163;0;0;2697.892583;-25559.7299;-565.8093
2800;6549725.571;218373.3631;89242.58136;0;0;0;1.182838467;0.62884981;291706.9036;632274.2426;3322623.571;-0.001135996;0;0;0;0;4.175393546;0;1.182838467;0.62884981;-0.595433995;-2.586910252;0.664851785;7.404566005;-25588.47197;4869.324312;0;0;86402.8;2163;0;0;2797.89096;-25616.31083;-562.979
2900;6549703.213;218783.5199;89873.4547;0;0;0;1.181025425;0.627542385;292194.3658;632761.7124;3325185.242;-0.001135996;0;0;0;0;4.182858264;0;1.181025425;0.627542385;-0.606670481;-2.588722218;0.663638826;7.393329519;-25644.91235;4880.06456;0;0;86402.9;2163;0;0;2897.889334;-25672.60873;-560.1613
3000;6549680.77;219193.674;90504.32674;0;0;0;1.17922185;0.626237536;292682.8993;633250.2537;3327752.544;-0.001135996;0;0;0;0;4.190341956;0;1.17922185;0.626237536;-0.617884835;-2.590524717;0.662428561;7.382115165;-25701.06999;4890.751004;0;0;86403;2163;0;0;2997.887705;-25728.62486;-557.3564
3100;6549658.239;219603.8252;91135.19747;0;0;0;1.17742768;0.624935273;293172.4987;633739.8609;3330325.447;-0.001135996;0;0;0;0;4.197844565;0;1.17742768;0.624935273;-0.629076958;-2.592317812;0.661220999;7.370923042;-25756.94681;4901.384009;0;0;86403.1;2163;0;0;3097.886071;-25784.3605;-554.5641
3200;6549635.623;220013.9737;91766.06688;0;0;0;1.175642853;0.623635608;293663.1588;634230.5287;3332903.924;-0.001135996;0;0;0;0;4.205366029;0;1.175642853;0.623635608;-0.640246757;-2.594101564;0.660016151;7.359753243;-25812.54347;4911.963702;0;0;86403.2;2163;0;0;3197.884435;-25839.81691;-551.7845
3300;6549612.92;220424.1193;92396.93497;0;0;0;1.173867307;0.622338551;294154.8742;634722.2518;3335487.946;-0.001135996;0;0;0;0;4.212906291;0;1.173867307;0.622338551;-0.65139414;-2.595876037;0.658814026;7.34860586;-25867.86165;4922.4904;0;0;86403.3;2163;0;0;3297.882794;-25894.99536;-549.0174
3400;6549590.13;220834.2622;93027.80171;0;0;0;1.172100982;0.621044113;294647.6395;635215.025;3338077.487;-0.001135996;0;0;0;0;4.22046529;0;1.172100982;0.621044113;-0.662519017;-2.597641289;0.657614634;7.337480983;-25922.9027;4932.964363;0;0;86403.4;2163;0;0;3397.881151;-25949.8971;-546.263
3500;6549567.255;221244.4022;93658.66712;0;0;0;1.170343816;0.619752303;295141.4497;635708.843;3340672.517;-0.001135996;0;0;0;0;4.228042968;0;1.170343816;0.619752303;-0.673621304;-2.599397383;0.656417984;7.326378696;-25977.66733;4943.385727;0;0;86403.5;2163;0;0;3497.879504;-26004.5234;-543.5214
3600;6549544.292;221654.5395;94289.53116;0;0;0;1.168595749;0.618463131;295636.2993;636203.7004;3343273.011;-0.001135996;0;0;0;0;4.235639267;0;1.168595749;0.618463131;-0.684700917;-2.601144378;0.655224085;7.315299083;-26032.15746;4953.754854;0;0;86403.6;2163;0;0;3597.877853;-26058.87554;-540.7921
3700;6549521.243;222064.674;94920.39385;0;0;0;1.166856721;0.617176608;296132.1832;636699.5922;3345878.94;-0.001135996;0;0;0;0;4.24325413;0;1.166856721;0.617176608;-0.695757775;-2.602882335;0.654032945;7.304242225;-26086.37376;4964.071873;0;0;86403.7;2163;0;0;3697.876199;-26112.95475;-538.0756
3800;6549498.108;222474.8056;95551.25516;0;0;0;1.165126674;0.615892741;296629.0962;637196.5131;3348490.277;-0.001135996;0;0;0;0;4.250887498;0;1.165126674;0.615892741;-0.706791799;-2.604611313;0.652844573;7.293208201;-26140.31788;4974.337097;0;0;86403.8;2163;0;0;3797.874541;-26166.76231;-535.3718
3900;6549474.887;222884.9344;96182.11509;0;0;0;1.163405546;0.614611539;297127.0331;637694.4579;3351106.994;-0.001135996;0;0;0;0;4.258539316;0;1.163405546;0.614611539;-0.717802914;-2.60633137;0.651658976;7.282197086;-26193.99119;4984.550788;0;0;86403.9;2163;0;0;3897.87288;-26220.29949;-532.6803
4000;6549451.579;223295.0604;96812.97363;0;0;0;1.161693281;0.613333012;297625.9888;638193.4215;3353729.066;-0.001135996;0;0;0;0;4.266209525;0;1.161693281;0.613333012;-0.728791046;-2.608042567;0.650476163;7.271208954;-26247.39438;4994.713079;0;0;86404;2163;0;0;3997.871216;-26273.56752;-530.0015
4100;6549428.184;223705.1836;97443.83077;0;0;0;1.159989819;0.612057167;298125.9582;638693.3988;3356356.464;-0.001135996;0;0;0;0;4.27389807;0;1.159989819;0.612057167;-0.739756126;-2.609744961;0.64929614;7.260243874;-26300.52938;5004.824332;0;0;86404.1;2163;0;0;4097.869548;-26326.56767;-527.3354
4200;6549404.703;224115.3039;98074.6865;0;0;0;1.158295103;0.610784012;298626.9361;639194.3847;3358989.163;-0.001135996;0;0;0;0;4.281604894;0;1.158295103;0.610784012;-0.750698083;-2.61143861;0.648118915;7.249301917;-26353.39684;5014.884675;0;0;86404.2;2163;0;0;4197.867877;-26379.30121;-524.6817
4300;6549381.136;224525.4214;98705.54082;0;0;0;1.156609074;0.609513556;299128.9175;639696.3741;3361627.135;-0.001135996;0;0;0;0;4.289329943;0;1.156609074;0.609513556;-0.761616854;-2.613123572;0.646944495;7.238383146;-26405.9984;5024.894419;0;0;86404.3;2163;0;0;4297.866203;-26431.76938;-522.0405
4400;6549357.482;224935.536;99336.39371;0;0;0;1.154931677;0.608245805;299631.8974;640199.3619;3364270.354;-0.001135996;0;0;0;0;4.29707316;0;1.154931677;0.608245805;-0.772512373;-2.614799902;0.645772885;7.227487627;-26458.33544;5034.853826;0;0;86404.4;2163;0;0;4397.864525;-26483.97343;-519.4117
4500;6549333.742;225345.6478;99967.24517;0;0;0;1.153262853;0.606980766;300135.8707;640703.3432;3366918.793;-0.001135996;0;0;0;0;4.304834492;0;1.153262853;0.606980766;-0.78338458;-2.616467661;0.644604093;7.21661542;-26510.40863;5044.763026;0;0;86404.5;2163;0;0;4497.862844;-26535.9146;-516.7957
4600;6549309.915;225755.7568;100598.0952;0;0;0;1.151602548;0.605718447;300640.8323;641208.3128;3369572.427;-0.001135996;0;0;0;0;4.312613882;0;1.151602548;0.605718447;-0.794233415;-2.618126903;0.643438125;7.205766585;-26562.21989;5054.62238;0;0;86404.6;2163;0;0;4597.861159;-26587.59417;-514.1918
4700;6549286.002;226165.8629;101228.9438;0;0;0;1.149950703;0.604458853;301146.7774;641714.266;3372231.228;-0.001135996;0;0;0;0;4.320411278;0;1.149950703;0.604458853;-0.805058823;-2.619777682;0.642274986;7.194941177;-26613.76986;5064.432014;0;0;86404.7;2163;0;0;4697.859472;-26639.01335;-511.6007
4800;6549262.002;226575.9661;101859.7909;0;0;0;1.148307266;0.603201992;301653.701;642221.1976;3374895.172;-0.001135996;0;0;0;0;4.328226625;0;1.148307266;0.603201992;-0.815860747;-2.621420058;0.641114682;7.184139253;-26665.0602;5074.192241;0;0;86404.8;2163;0;0;4797.857781;-26690.17342;-509.0219
4900;6549237.916;226986.0665;102490.6365;0;0;0;1.146672178;0.60194787;302161.5981;642729.1028;3377564.232;-0.001135996;0;0;0;0;4.33605987;0;1.146672178;0.60194787;-0.826639137;-2.623054081;0.639957218;7.173360863;-26716.09225;5083.903317;0;0;86404.9;2163;0;0;4897.856086;-26741.07561;-506.4553
5000;6549213.744;227396.164;103121.4807;0;0;0;1.145045387;0.600696491;302670.4638;643237.9766;3380238.382;-0.001135996;0;0;0;0;4.34391096;0;1.145045387;0.600696491;-0.837393941;-2.62467981;0.6388026;7.162606059;-26766.86667;5093.565369;0;0;86405;2163;0;0;4997.854389;-26791.72114;-503.9014
5100;6549189.485;227806.2586;103752.3233;0;0;0;1.143426838;0.599447863;303180.2933;643747.8142;3382917.597;-0.001135996;0;0;0;0;4.351779842;0;1.143426838;0.599447863;-0.848125112;-2.626297299;0.637650831;7.151874888;-26817.38538;5103.178759;0;0;86405.1;2163;0;0;5097.852688;-26842.11128;-501.3596
5200;6549165.14;228216.3504;104383.1645;0;0;0;1.141816476;0.59820199;303691.0817;644258.6108;3385601.85;-0.001135996;0;0;0;0;4.359666464;0;1.141816476;0.59820199;-0.858832603;-2.6279066;0.636501917;7.141167397;-26867.64901;5112.74361;0;0;86405.2;2163;0;0;5197.850985;-26892.24724;-498.8304
5300;6549140.708;228626.4393;105014.0042;0;0;0;1.140214248;0.596958877;304202.8242;644770.3614;3388291.118;-0.001135996;0;0;0;0;4.367570773;0;1.140214248;0.596958877;-0.869516372;-2.62950777;0.635355863;7.130483628;-26917.65921;5122.260234;0;0;86405.3;2163;0;0;5297.849278;-26942.13028;-496.3132
5400;6549116.19;229036.5252;105644.8423;0;0;0;1.1386201;0.595718529;304715.5159;645283.0612;3390985.374;-0.001135996;0;0;0;0;4.375492719;0;1.1386201;0.595718529;-0.880176375;-2.631100857;0.634212671;7.119823625;-26967.41731;5131.728885;0;0;86405.4;2163;0;0;5397.847567;-26991.7616;-493.8086
5500;6549091.586;229446.6083;106275.679;0;0;0;1.137033979;0.594480951;305229.152;645796.7055;3393684.593;-0.001135996;0;0;0;0;4.383432249;0;1.137033979;0.594480951;-0.890812572;-2.632685919;0.633072347;7.109187428;-27016.92394;5141.149685;0;0;86405.5;2163;0;0;5497.845854;-27041.14246;-491.3161
5600;6549066.895;229856.6885;106906.5141;0;0;0;1.135455834;0.593246148;305743.7279;646311.2896;3396388.75;-0.001135996;0;0;0;0;4.391389312;0;1.135455834;0.593246148;-0.901424927;-2.634263008;0.631934893;7.098575073;-27066.18103;5150.522997;0;0;86405.6;2163;0;0;5597.844138;-27090.27407;-488.8358
5700;6549042.117;230266.7658;107537.3476;0;0;0;1.133885611;0.592014123;306259.2386;646826.8086;3399097.821;-0.001135996;0;0;0;0;4.399363859;0;1.133885611;0.592014123;-0.912013402;-2.635832173;0.630800314;7.087986598;-27115.1892;5159.848942;0;0;86405.7;2163;0;0;5697.842418;-27139.15765;-486.3677
5800;6549017.253;230676.8402;108168.1796;0;0;0;1.132323259;0.59078488;306775.6796;647343.2578;3401811.78;-0.001135996;0;0;0;0;4.407355839;0;1.132323259;0.59078488;-0.922577963;-2.63739347;0.629668612;7.077422037;-27163.95005;5169.127823;0;0;86405.8;2163;0;0;5797.840695;-27187.79442;-483.9119
5900;6548992.303;231086.9117;108799.0101;0;0;0;1.130768726;0.589558424;307293.0462;647860.6326;3404530.603;-0.001135996;0;0;0;0;4.415365202;0;1.130768726;0.589558424;-0.933118579;-2.638946945;0.628539791;7.066881421;-27212.46494;5178.3599;0;0;86405.9;2163;0;0;5897.83897;-27236.18561;-481.468
6000;6548967.266;231496.9803;109429.839;0;0;0;1.129221961;0.588334757;307811.3335;648378.9282;3407254.265;-0.001135996;0;0;0;0;4.423391898;0;1.129221961;0.588334757;-0.943635219;-2.640492656;0.627413853;7.056364781;-27260.73448;5187.545288;0;0;86406;2163;0;0;5997.837241;-27284.33241;-479.0367
6100;6548942.143;231907.0459;110060.6663;0;0;0;1.127682914;0.587113884;308330.5371;648898.1401;3409982.742;-0.001135996;0;0;0;0;4.431435879;0;1.127682914;0.587113884;-0.954127854;-2.642030649;0.626290802;7.045872146;-27308.76056;5196.684347;0;0;86406.1;2163;0;0;6097.835509;-27332.23608;-476.617
6200;6548916.934;232317.1087;110691.492;0;0;0;1.126151534;0.585895807;308850.6523;649418.2635;3412716.009;-0.001135996;0;0;0;0;4.439497095;0;1.126151534;0.585895807;-0.964596458;-2.643560975;0.625170638;7.035403542;-27356.54381;5205.777196;0;0;86406.2;2163;0;0;6197.833774;-27379.89778;-474.2096
6300;6548891.638;232727.1685;111322.3162;0;0;0;1.12462777;0.584680528;309371.6744;649939.294;3415454.042;-0.001135996;0;0;0;0;4.447575498;0;1.12462777;0.584680528;-0.975041004;-2.645083687;0.624053366;7.024958996;-27404.08581;5214.824138;0;0;86406.3;2163;0;0;6297.832036;-27427.31874;-471.8143
6400;6548866.255;233137.2254;111953.1387;0;0;0;1.123111574;0.583468052;309893.5989;650461.2268;3418196.818;-0.001135996;0;0;0;0;4.45567104;0;1.123111574;0.583468052;-0.985461471;-2.646598829;0.622938986;7.014538529;-27451.3879;5223.825427;0;0;86406.4;2163;0;0;6397.830295;-27474.50017;-469.4307
6500;6548840.786;233547.2793;112583.9596;0;0;0;1.121602896;0.58225838;310416.4213;650984.0576;3420944.312;-0.001135996;0;0;0;0;4.463783674;0;1.121602896;0.58225838;-0.995857835;-2.648106457;0.621827501;7.004142165;-27498.45068;5232.781176;0;0;86406.5;2163;0;0;6497.828551;-27521.44324;-467.0593
6600;6548815.231;233957.3303;113214.7789;0;0;0;1.120101686;0.581051515;310940.1369;651507.7816;3423696.5;-0.001135996;0;0;0;0;4.47191335;0;1.120101686;0.581051515;-1.006230078;-2.649606615;0.620718912;6.993769922;-27545.27601;5241.691741;0;0;86406.6;2163;0;0;6597.826804;-27568.14917;-464.6998
6700;6548789.59;234367.3784;113845.5966;0;0;0;1.118607897;0.579847458;311464.7414;652032.3944;3426453.359;-0.001135996;0;0;0;0;4.480060024;0;1.118607897;0.579847458;-1.01657818;-2.651099354;0.61961322;6.98342182;-27591.86453;5250.55724;0;0;86406.7;2163;0;0;6697.825054;-27614.61915;-462.3522
6800;6548763.861;234777.4235;114476.4127;0;0;0;1.11712148;0.578646213;311990.2301;652557.8915;3429214.865;-0.001135996;0;0;0;0;4.488223647;0;1.11712148;0.578646213;-1.026902126;-2.652584723;0.618510428;6.973097874;-27638.21778;5259.377971;0;0;86406.8;2163;0;0;6797.823301;-27660.85437;-460.0165
6900;6548738.047;235187.4656;115107.227;0;0;0;1.115642387;0.57744778;312516.5987;653084.2685;3431980.995;-0.001135996;0;0;0;0;4.496404174;0;1.115642387;0.57744778;-1.037201899;-2.654062765;0.617410536;6.962798101;-27684.33711;5268.154187;0;0;86406.9;2163;0;0;6897.821545;-27706.85602;-457.6924
7000;6548712.146;235597.5048;115738.0398;0;0;0;1.114170571;0.576252161;313043.8426;653611.5209;3434751.725;-0.001135996;0;0;0;0;4.504601558;0;1.114170571;0.576252161;-1.047477487;-2.655533535;0.616313545;6.952522513;-27730.22307;5276.885996;0;0;86407;2163;0;0;6997.819787;-27752.62526;-455.3804
7100;6548686.158;236007.5411;116368.8509;0;0;0;1.112705983;0.575059358;313571.9575;654139.6442;3437527.032;-0.001135996;0;0;0;0;4.512815753;0;1.112705983;0.575059358;-1.057728876;-2.656997075;0.615219455;6.942271124;-27775.87753;5285.573751;0;0;86407.1;2163;0;0;7097.818025;-27798.1633;-453.08
7200;6548660.085;236417.5743;116999.6603;0;0;0;1.111248578;0.573869371;314100.939;654668.6342;3440306.893;-0.001135996;0;0;0;0;4.521046715;0;1.111248578;0.573869371;-1.067956057;-2.658453434;0.614128269;6.932043943;-27821.3011;5294.217569;0;0;86407.2;2163;0;0;7197.81626;-27843.4713;-450.7914
7300;6548633.924;236827.6046;117630.468;0;0;0;1.109798308;0.572682202;314630.7826;655198.4863;3443091.284;-0.001135996;0;0;0;0;4.529294399;0;1.109798308;0.572682202;-1.078159021;-2.659902657;0.613039984;6.921840979;-27866.49532;5302.817742;0;0;86407.3;2163;0;0;7297.814493;-27888.55044;-448.5144
7400;6548607.678;237237.6319;118261.274;0;0;0;1.108355128;0.571497852;315161.4841;655729.1963;3445880.184;-0.001135996;0;0;0;0;4.537558759;0;1.108355128;0.571497852;-1.08833776;-2.661344791;0.611954604;6.91166224;-27911.4615;5311.374522;0;0;86407.4;2163;0;0;7397.812723;-27933.40188;-446.2491
7500;6548581.345;237647.6563;118892.0783;0;0;0;1.106918992;0.570316322;315693.039;656260.7598;3448673.569;-0.001135996;0;0;0;0;4.545839751;0;1.106918992;0.570316322;-1.098492267;-2.662779884;0.610872126;6.901507733;-27956.20019;5319.888011;0;0;86407.5;2163;0;0;7497.81095;-27978.02679;-443.9955
7600;6548554.925;238057.6776;119522.881;0;0;0;1.105489853;0.569137611;316225.4432;656793.1724;3451471.417;-0.001135996;0;0;0;0;4.554137332;0;1.105489853;0.569137611;-1.108622538;-2.664207979;0.609792551;6.891377462;-28000.71322;5328.35856;0;0;86407.6;2163;0;0;7597.809174;-28022.42634;-441.7533
7700;6548528.419;238467.696;120153.6819;0;0;0;1.104067667;0.567961721;316758.6922;657326.43;3454273.704;-0.001135996;0;0;0;0;4.562451457;0;1.104067667;0.567961721;-1.11872857;-2.665629122;0.60871588;6.88127143;-28045.00121;5336.786284;0;0;86407.7;2163;0;0;7697.807395;-28066.60167;-439.5229
7800;6548501.827;238877.7114;120784.4811;0;0;0;1.102652388;0.566788651;317292.7819;657860.5283;3457080.41;-0.001135996;0;0;0;0;4.570782083;0;1.102652388;0.566788651;-1.128810361;-2.667043358;0.607642111;6.871189639;-28089.06565;5345.171468;0;0;86407.8;2163;0;0;7797.805613;-28110.55396;-437.3037
7900;6548475.148;239287.7237;121415.2785;0;0;0;1.101243973;0.565618402;317827.708;658395.4629;3459891.51;-0.001135996;0;0;0;0;4.579129168;0;1.101243973;0.565618402;-1.138867909;-2.66845073;0.606571244;6.861132091;-28132.90786;5353.514364;0;0;86407.9;2163;0;0;7897.803829;-28154.28433;-435.0962
8000;6548448.383;239697.7331;122046.0742;0;0;0;1.099842377;0.564450974;318363.4662;658931.2298;3462706.984;-0.001135996;0;0;0;0;4.587492668;0;1.099842377;0.564450974;-1.148901216;-2.669851287;0.605503278;6.851098784;-28176.52836;5361.815069;0;0;86408;2163;0;0;7997.802042;-28197.79395;-432.9
8100;6548421.531;240107.7395;122676.8682;0;0;0;1.098447555;0.563286366;318900.0523;659467.8246;3465526.808;-0.001135996;0;0;0;0;4.595872542;0;1.098447555;0.563286366;-1.158910284;-2.671245068;0.604438213;6.841089716;-28219.92897;5370.07393;0;0;86408.1;2163;0;0;8097.800252;-28241.08395;-430.7152
8200;6548394.593;240517.7428;123307.6603;0;0;0;1.097059465;0.562124578;319437.4623;660005.2431;3468350.962;-0.001135996;0;0;0;0;4.604268747;0;1.097059465;0.562124578;-1.168895115;-2.672632119;0.603376048;6.831104885;-28263.11027;5378.291058;0;0;86408.2;2163;0;0;8197.798459;-28284.15547;-428.5419
8300;6548367.569;240927.7432;123938.4508;0;0;0;1.095678062;0.56096561;319975.6919;660543.4814;3471179.423;-0.001135996;0;0;0;0;4.612681242;0;1.095678062;0.56096561;-1.178855714;-2.674012482;0.602316781;6.821144286;-28306.07376;5386.466738;0;0;86408.3;2163;0;0;8297.796664;-28327.00966;-426.3797
